Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
62,2014-15,1,"ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆನೇಕಲ್ ಕಸಭಾ ಹೋಬಳಿ, ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಮುನಿರಾಜು ಮನೆಯಿಂದ ಮುನಿಯಪ್ಪನ ಮನೆಯವರೆಗೆ ಚರಂಡಿ ಕಾಮಗಾರಿ.","Anekal Kasabha Hobli, Surgajakanahalli Gram Panchayat, sewage works from Muniraju's house in Sidoosakote village to Muniyappa's house.",0.85
63,2014-15,2,"ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆನೇಕಲ್ ಕಸಭಾ ಹೋಬಳಿ, ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಚಿನ್ನಪ್ಪನ ಮನೆಯಿಂದ ಕೃಷ್ಣಪ್ಪನ ಮನೆಯವರೆಗೆ ಚರಂಡಿ ಕಾಮಗಾರಿ.","Anekal Kasabha Hobli, Surakajakanahalli Gram Panchayat Range, Sinnasakote village, from Chinnappan's house to Krishnappa's house, sewage works.",1.35
64,2014-15,3,"ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆನೇಕಲ್ ಕಸಭಾ ಹೋಬಳಿ, ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಅಪ್ಪಯ್ಯನ ಮನೆಯಿಂದ ಅಂಟಿನ ಹತ್ತಿರದ ಅಷ್ಟೋಜಪ್ಪನ ಮನೆಯವರೆಗೆ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.","Ancal Kasabha Hobli, Surgajakanahalli Gram Panchayat, RCC drainage works from Uppiya's house in Sidiosakote village to Athisjappa's house near Atti.",2.15
65,2014-15,4,"ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆನೇಕಲ್ ಕಸಭಾ ಹೋಬಳಿ, ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಅಪ್ಪಯ್ಯನ ಮನೆಯಿಂದ ಅಂಟಿನ ಹತ್ತಿರದ ಅಷ್ಟೋಜನ ಮನೆಯವರೆಗೆ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.","Ancal Kasabha Hobli, Sugarakakanahalli Gram Panchayat RCC sewage works from Uppiya's house in Sidiosakote village to the nearest Ashtonian house.",4.97
66,2014-15,5,"Construction of Kitchen and Toilet Block to Govt., school building at Menasiganahalli village in Kasaba hobli, Anekal Taluk.","Construction of Kitchen and Toilet Block to Govt., school building at Menasiganahalli village in Kasaba hobli, Anekal Taluk.",1.0
67,2014-15,6,"Áನೇಕಲ್ ತಾಲ್ಲೂಕು, ಸರ್ಜಾಪುರ ಹೋಬಳಿ, ಮುಗಳೂರು ಗ್ರಾಮದ ಪಂಚಾಯಿತ್ ವ್ಯಾಪ್ತಿಯ ಪಂಡಿತನ ಅಗ್ರಹಾರ ಗ್ರಾಮದ ಮುಸ್ಲಿಂ ಸ್ಮಶಾನ ಸುತ್ತ ಆವರಣ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Á Nakal Taluk, Sarjapur Hobli, Panchayat range of Mughur village, a mural wall construction work around the Muslim cemetery of Agrahara village.",4.6
68,2014-15,7,ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಚಿನ್ನಪ್ಪನ ಮನೆಯ ಮುಂದಿನ ರಸ್ತೆ ಎರಡೂ ಕಡೆ ಮೆಷನರಿ ಡ್ರೈನ್ ಕಾಮಗಾರಿ.,Missionary drain work on both sides of the Chinnappan house in Sidioshakote village coming under the Suragajakanahalli Panchayat.,4.4
69,2014-15,8,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ರಾಮಸಾಗರ ಗ್ರಾಮದ ಹಾಲಿನ ಡೈರಿಯಿಂದ ನಾರಾಯಣರೆಡ್ಡಿ ಮನೆಯವರೆಗೆ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC workshops from Ramasagar village milk from Chandapura Panchayat to Narayana Reddy House.,2.0
70,2014-15,9,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ರಾಮಸಾಗರ ಗ್ರಾಮದ ತಿಮ್ಮಾರೆಡ್ಡಿ ಮನೆಯಿಂದ ಶಾಮಣ್ಣನ ಮನೆಯವರೆಗೆ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC sewage works up to Shamanna's house from Thimarredi's house in Ramasagar village of Chandapura Panchayat.,1.5
71,2014-15,10,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ರಾಮಸಾಗರ ಗ್ರಾಮದ ಶ್ರೀನಿವಾಸರೆಡ್ಡಿ ಮನೆಯಿಂದ ಲಲಿತಮ್ಮನ ಮನೆಯವರೆಗೆ ಸಿಮೇಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road work from Srinivas Reddy's house in Ramasagar village of Chandapura Panchayat to Lalitma's house.,1.5
72,2014-15,11,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ರಾಮಸಾಗರ ಗ್ರಾಮದ ವಿಮಲಮ್ಮನ ಮನೆಯಿಂದ ನಾಗರಾಜ್ ಮನೆಯವರೆಗೆ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC sewage works from Vimalamanna's house in Ramasagar village of Chandapura Panchayat to Nagaraj house.,1.5
73,2014-15,12,"ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಚಕ್ರ ಕ್ಲಿನಿಕ್‍ನಿಂದ ಲಿಂಗಯ್ಯ ಮನೆಯವರೆಗೆ ಒಳ ಚರಂಡಿ, ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಮತ್ತು ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (0 ಮೀ ನಿಂದ 61 ಮೀಟರ್)","Inner drainage, RCC drainage and cement concrete road construction work (0 m to 61 m) from Chandapura Panchayat Chakra Clinic to Chandigarh Panchayat Range to Lingayya House",4.95
74,2014-15,13,"ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಚಕ್ರ ಕ್ಲಿನಿಕ್‍ನಿಂದ ಲಿಂಗಯ್ಯ ಮನೆಯವರೆಗೆ ಒಳ ಚರಂಡಿ, ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಮತ್ತು ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (61 ಮೀ ನಿಂದ 122 ಮೀಟರ್)","Inner drainage, RCC drainage and cement concrete road construction work (61 m to 122 m) from Chandapura Panchayat Chakra Clinic to Chandigarh Panchayat Range to Lingayya House",4.95
75,2014-15,14,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಜಯಪ್ಪರೆಡ್ಡಿ ಮನೆಯಿಂದ ಪಾರಿಜಾತ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ.,Construction of cement concrete road from the house of Jayapradyi to the Parijat house in Chandapura Panchayat range of Sandapura Panchayat.,3.99
76,2014-15,15,"ಬನಹಳ್ಳಿ ಗ್ರ್ರಾಮ ವ್ಯಾಪ್ತಿಯ ಮುನಿರೆಡ್ಡಿ ಲೇಔಟ್ ನ ಮಾರ್ಗವಾಗಿ ಕಲ್ವರ್ಟ್ (ಬನಹಳ್ಳಿ, ಚಂದಾಪುರ, ಛತ್ರಖಾನೆ) ಯಿಂದ ಸರಪಳಿ 14 ಮೀ ರವರಗೆ ಮಳೆ ನೀರು ಚರಂಡಿ ಕಾಮಗಾರಿ.","Rainwater sewage works for the 14 m long chain from Kalvart (Banahalli, Chandapura, Chhatrapane) via the Muniriddi layout of Banahalli Gramar range.",4.92
77,2014-15,16,"ಬನಹಳ್ಳಿ ಗ್ರ್ರಾಮ ವ್ಯಾಪ್ತಿಯ ಮುನಿರೆಡ್ಡಿ ಲೇಔಟ್ ನ ಮಾರ್ಗವಾಗಿ ಕಲ್ವರ್ಟ್ (ಬನಹಳ್ಳಿ, ಚಂದಾಪುರ, ಛತ್ರಖಾನೆ) ಯಿಂದ ಸರಪಳಿ 14 ಮೀ- 28 ಮೀ ರವರಗೆ ಮಳೆ ನೀರು ಚರಂಡಿ ಕಾಮಗಾರಿ.","Rainwater sewage works for the 14 m-28 m chain from Kalworth (Banahalli, Chandapura, Chhatrane) via the Muniriddi layout of Banahalli Gramar range.",4.92
78,2014-15,17,ಮುತ್ತಾನಲ್ಲೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ನಾರಾಯಣಘಟ್ಟ ಗ್ರಾಮದ ಲೈಬ್ರರಿ ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Compound construction work of Library building in Narayanaghat village near Muthanallur Panchayat.,3.54
79,2014-15,18,ಮುತ್ತಾನಲ್ಲೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ನಾರಾಯಣಘಟ್ಟ ಗ್ರಾಮದ ಲೈಬ್ರರಿ ಕಟ್ಟಡದ ಸ್ಟೇರ್‍ಕೇಸ್ ಕಾಮಗಾರಿ.,"The staircase work of the library building in Narayanaghat village, which comes under the Muthanallur Panchayat.",1.38
80,2014-15,19,ಅತ್ತಿಬೆಲೆ ಪಂಚಾÀಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ಸಾಯಿ ಲೇಔಟ್‍ನ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,"Metalling work of Sai Layout of Attibele Village, which comes under the Athibelle Pancha y Yiti.",4.65
81,2014-15,20,ಅತ್ತಿಬೆಲೆ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ಚೌಡೇಶ್ವರಿ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಮ್ಯಾಸಿನೇಟರಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,"Maserati sewage work near Chowdeshwari temple in Attibele village, which is under the Attibele Panchayat.",5.0
82,2014-15,21,ದೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದ ಸ.ನಂ.706/436 ರಲ್ಲಿನ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ಜೀಣೋದ್ಧಾರ ಕಾಮಗಾರಿ.,"Workshop for the Urdu primary school building in Dumasandra village, SN 706/436.",4.78
83,2014-15,22,ಸಮಂದೂರು ಪಂ. ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಸಬ್‍ಮಂಗಲ ಗ್ರಾಮದ ಕೆಂಪೇಗೌಡನಗರದ (1) ಮುನಿನಚಿಜಪ್ಪ ಮನೆ (2) ತಿಮ್ಮರಾಯಪ್ಪನ ಮನೆ (3) ನಾರಾಯಣಪ್ಪನ ಮನೆ (4) ರತ್ನಮ್ಮನ ಮನೆ ಹತ್ತಿರ Wಚಿಣeಡಿ ಅisಣeಡಿಟಿs ಕಾಮಗಾರಿ.,Samanthur p. (3) The house of Thimarayappa (3) Narayanaappa's house (4) near the Ratnamma's house is near Wayanad.,1.82
84,2014-15,23,ಸಮಂದೂರು ಪಂ. ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಸಬ್‍ಮಂಗಲ ಗ್ರಾಮದ ಕೆಂಪೇಗೌಡನಗರದ (1) ಲಕ್ಷ್ಮಿನಾರಾಯಣ ಮನೆ (2) ಸುರೇಶÀ ಮನೆ (3) ರುದ್ರಾಚಾರಿ ಮನೆ ಹತ್ತಿರ Wಚಿಣeಡಿ ಅisಣeಡಿಟಿs ಕಾಮಗಾರಿ.,"Samanthur p. (1) Lakshminarayana's house (2) Suresh's house (3) near the Rudrachari house near Sampangala village, which comes under the scope of W. e.",1.36
85,2014-15,24,ವಣಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಮೆಣಸಿಗನಹಳ್ಳಿ ಗ್ರಾಮದ ಗಣೇಶ ದೇವಸ್ಥಾನದಿಂದ ತಮಿಳುನಾಡಿನ ಗಡಿಯವರೆಗೆ ರಸ್ತೆಯ ಮೆಟ್ಟಿಂಗ್ ಕಾಮಗಾರಿ.,Road methting works from Ganesha temple at Menaseiganahalli village to Vankanahalli panchayat junction to Tamil Nadu border.,3.96
86,2014-15,25,ಇಂಡ್ಲವಾಡಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ತಮ್ಮನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಅಚ್ಚಪ್ಪ ಅಂಗಡಿಯಿಂದ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಾಲಯದವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ.,Cement concrete work up to Anjaneyaswamy temple from Appappa shop of Thanayakanahalli village under the Indlavadi panchayat.,4.9
87,2014-15,26,ಮರಸೂರು ಗ್ರಾಮದ ಗಾಂಧಿವೃತ್ತದಲ್ಲಿ ರಂಗಮಂದಿರ 2ನೇ ಹಂತ ಕಾಮಗಾರಿ.,"Theater Project 2nd stage in Gandhara, Marasur village.",4.0
88,2014-15,27,ಮರಸೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ನಾಗನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಆರ್.ಸಿ.ಸಿ ಡ್ರೈನ್ ಮೇಲೆ ಸಿಮೆಂಟ್ ಸ್ಲಾಬ್ ಹಾಗೂ ಅಗಲೀಕರಣ ಕಾಮಗಾರಿ.,Cement slab and widening work on the RCC drain on the main road of Naganayakanahalli village coming under the Mararur panchayat.,4.9
89,2014-15,28,ಆನೇಕಲ್ ನಗರದ ಮುಸ್ಲಿಂ ಸ್ಮಶಾನ ಸುತ್ತ ಆವರಣ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The enclosure wall construction work around the Muslim cemetery of Anekal city.,4.99
90,2014-15,29,"ಕು|| ಮಂಜುಳ ಬಿನ್ ರಾಜಣ್ಣ, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Ku Snow Binny Rajanna, for a three-wheel drive vehicle.",0.61
91,2014-15,30,"ಪಿ.ನಂಜುಂಡರೆಡ್ಡಿ ಬಿನ್ ಪಾಪರೆಡ್ಡಿ, ಸುಣವಾರ ಗ್ರ್ರ್ಫ್ರಾಮ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","P. Nanjundreddi bin Papareddy, Sunravar Girprama, Anekal Taluk for the purchase of a three-wheeler vehicle.",0.61
92,2014-15,31,ಆನೇಕಲ್ ವಿಧಾನ ಸಭಾ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಆನೇಕಲ್ ನಗರದ ಭಾವನಾರಾಯಣಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ಸಂತೆ ಬೀದಿ ಹತ್ತಿರ ಕಲ್ವರ್ಟ್ ಹಾಗೂ ಪ್ರಾಂಗಣಕ್ಕೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ.,"The Bhavanarayana Swamy Temple at Anekal City, Anekal Municipal Council, is the cement concrete work for the Culvert and the entrance to the Sanctuary.",1.75
93,2014-15,32,"ಹುಸ್ಕೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಸರ್ಜಾಪುರ ಹೋಬಳಿ, ಹುಸ್ಕೂರು ಗ್ರಾಮದ ರಸ್ತೆಯ ಗುಂಡಿ ಮುಚ್ಚುವ ಕಾಮಗಾರಿ.","Sarjapur Hobli, Huskur Panchayat junction, road blocking work at Huskur village.",1.0
94,2014-15,33,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಸಮಂದೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಶ್ರೀ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಮುಂಭಾಗ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ.,Concrete work on the front of Sri Anjaneyaswamy temple to the Samundur Panchayat in Anekal Assembly constituency.,4.6
95,2014-15,34,ವನಚಿನ್ನಪ್ಪನ ದೇವಾಲಯದ ಹತ್ತಿರ ಕ್ರಿಶ್ಚಿಯನ್ ಸ್ಮಶಾನದ ಮೈದಾನ ಹತ್ತಿರ ಸ.ನಂ.341 ರಲ್ಲಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Toilet construction work near the Vallichinappa Temple near the Christian Cemetery grounds in SN341.,1.0
96,2014-15,35,ಬೊಮ್ಮಸಂದ್ರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಕಿತ್ತಗಾನಹಳ್ಳಿ ಗ್ರಾಮದ ಮಹಿಳಾ ಹಾಸ್ಟಲ್ ಬಿ.ಟಿ.ಎಲ್ ಇನ್ಸ್‍ಟಿಟ್ಯೂಷನ್ ಹತ್ತಿರ ರಾಜಕಾಲುವೆಯ ಇಂಟರ್‍ನ್ಯಾಷನಲ್ ಸ್ಟೂಡೆಂಟ್ ಗೆಸ್ಟ್ ಹೌಸ್‍ನಿಂದ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,"RCC sewage work from International Student Guest House, Rajakali near Woman's Hostel BT Institution at Kittaganahalli village of Bommasandra.",5.0
97,2014-15,36,ಬೊಮ್ಮಸಂದ್ರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಕಿತ್ತಗಾನಹಳ್ಳಿ ಗ್ರಾಮದ ಬಾಯ್ಸ್ ಹಾಸ್ಟಲ್ ನಿಂದ ಇಂಟರ್‍ನ್ಯಾಷನಲ್ ಸ್ಟೂಡೆಂಟ್ ಗೆಸ್ಟ್ ಹೌಸ್‍ವರೆಗೆ ರಾಜಕಾಲುವೆಯ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC sewerage work from the Royal Hostel from Kittaganahalli village of Bommasandra Pampa to the International Student Guest House.,5.0
98,2014-15,37,ಬೊಮ್ಮಸಂದ್ರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಕಿತ್ತಗಾನಹಳ್ಳಿ ಗ್ರಾಮದ ಬಿ.ಟಿ.ಎಲ್ ವಿದ್ಯಾವಾಹಿನಿ ಶಾಲೆಯ ರಸ್ತೆಯಿಂದ ನಾರಾಯಣ ಹೃದಯಾಲಯiÁವರಣ ಗೋಡೆವರೆಗೆ ಬಿ.ಟಿ.ಎಲ್ ಇನ್ಸ್‍ಟಿಟ್ಯೂಷನ್ ಹತ್ತಿರ ರಾಜಕಾಲುವೆಯ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,The RCC sewage work near the BTL Institution is near the BTL Vidhavini school road in Kittaganahalli village of Bommasandra.,5.0
99,2014-15,38,ಬೊಮ್ಮಸಂದ್ರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಕಿತ್ತಗಾನಹಳ್ಳಿ ಗ್ರಾಮದ ಇಂಟರ್‍ನ್ಯಾಷನಲ್ ಸ್ಟೂಡೆಂಟ್ ಗೆಸ್ಟ್‍ಹೌಸ್ ನಿಂದ ಬಿ.ಟಿ.ಎಲ್  ಬಿ.ಟಿ.ಎಲ್ ಇನ್ಸ್‍ಟಿಟ್ಯೂಷನ್ ಹತ್ತಿರ ರಾಜಕಾಲುವೆಯ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC sewage work near the BTL BTL Institution from the International Student Guesthouse in Kittaganahalli village of Bommasandra.,5.0
100,2014-15,39,ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಸಿಡಿಹೊಸಕೋಟೆ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಹೊನ್ನಕಳಶಾಪುರ ಸಂಪರ್ಕ ರಸ್ತೆವರೆಗೆ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,Metalling works from Sidioshakote main road to Siddhosakote village coming to the Surgahakakkanahalli panchayat junction.,1.12
101,2014-15,40,ಶ್ರೀಮತಿ ಶೋಭಾ ಕೋಂ ಸೋಮಶೇಖರ್ ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು.,Mrs. Shobha Kon Somashekhar to buy a three-wheeled vehicle.,0.55
102,2014-15,41,ಸಮಂದೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕುವೆಂಪುನಗರದ ಮ್ಯಾಸಿನರಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,Masonry sewage work at Kuvempunagar near Samundur Panchayat.,3.45
103,2014-15,42,ಶಾಂತಿಪುರ ಪಂ.ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಶಾಂತಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಶ್ರೀ ರಾಮ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಹೈಮಾಸ್ಕ್ ಲೈಟ್ ಕಾಮಗಾರಿ.,"In Shantipur village, coming to Shantipur PuHymask Light work near Sri Rama Temple. ",6.2
104,2014-15,43,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತÀ್ರದ ಕಸಬಾ ಹೋಬಳಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಅವಡದೇನಹಳ್ಳಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Building construction of Avadanahalli Village Milk Producers Co-operative Society, which comes under the Kasab Hobli range of Anekal Assembly constituency.",4.95
105,2014-15,44,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಸರ್ಜಾಪುರ ಹೋಬಳಿ, ನೆರಿಗಾ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಜಂತಗೊಂಡನಹಳ್ಳಿ ಗ್ರಾಮದ ವರ್ತೂರು ಸರ್ಜಾಪುರ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಗೋಣಿಘಟ್ಟಪುರ ಗಡಿಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Concrete road construction is up to Gonaghatpura border from Anantal taluk, Sarjapur Hobli, Neriga panchayat junction in Holli village of Varthathur Sarajapura in Janthanganahalli.",6.8
106,2014-15,45,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಸರ್ಜಾಪುರ ಹೋಬಳಿ, ನೆರಿಗಾ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಜಂತಗೊಂಡನಹಳ್ಳಿ ಗ್ರಾಮದ ವರ್ತೂರು ಸರ್ಜಾಪುರ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಮಂಜುನಾಥ್ ರೆಡ್ಡಿ ಮತ್ತು ಭದ್ರಾರೆಡ್ಡಿ ಮನೆವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Concrete road construction is up to Manjunath Reddy and Bhadrareddy home from Varnathur Sarjapur main road in Ananthal taluk, Sarjapur Hobli, Neriga panchayat junction in Hassi village.",1.85
107,2014-15,46,ವಣಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ವಣಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಪಿ.ವಿ.ಸಿ ಪೈಪ್‍ಲೈನ್ ಕಾಮಗಾರಿ.,PVC pipeline work of Vanakanahalli village of Vanakanahalli panchayat range.,1.56
108,2014-15,47,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಹಳೇ ಚಂದಾಪುರ ಎನ್.ಹೆಚ್.7 ರಿಂದ ಗುರುವಾರೆಡ್ಡಿ ಲೇಔಟ್ ವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ. 0.ಮೀ ರಿಂದ 57.50 ಮೀ,Cement concrete road works from old Sabarpur NH-7 to Guruwareddi Layout on the Chanchpur panchayat radius. 0.m to 57.50 m,4.99
109,2014-15,48,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಹಳೇ ಚಂದಾಪುರ ಎನ್.ಹೆಚ್.7 ರಿಂದ ಗುರುವಾರೆಡ್ಡಿ ಲೇಔಟ್ ವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ. 57.50. ಮೀ ರಿಂದ 115.00 ಮೀ,Cement concrete road works from old Sabarpur NH-7 to Guruwareddi Layout on the Chanchpur panchayat radius. 57.50. M from 115.00 m,4.99
110,2014-15,49,"ಪ್ರದೀಪ್.ಜಿ.ಎಸ್ ಬಿನ್ ಜಿ.ಕೆ.ಶಂಕರಪ್ಪ, ಕೂಡ್ಲು ಗ್ರಾಮ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Pradeep.GS Bin GKShankarappa, Kudlu Village, b. For a three-wheel drive vehicle.",0.72
