Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
47,2013 -14,47.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚುಂಚನಕುಪ್ಪೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಸುಬ್ಬರಾಯನಪಾಳ್ಯ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಸಾಲೆ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ.","The Government Minor Primary Primary Workshops in Suburayanapalya Village, Bangalore South Taluk, Thavakere Hobli, Chunanchakuppe Gram Panchayat.",3.9
48,2013 -14,48.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಉತ್ತರಹಳ್ಳಿ ಹೋಬಳಿ, ಕಗ್ಗಲೀಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಉತ್ತರ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರಿ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction of the Milk Producers' Co-operative Society at North Village, Bangalore South Taluk, Uttallahalli Hobli, Kagleilpur Gram Panchayat.",5.0
49,2013 -14,49.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಉತÀ್ತರಹಳ್ಳಿ ಹೋಬಳಿ, ಕಗ್ಗಲೀಪುರ ಗ್ರ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕಾಂತಯ್ಯನಪಾಳ್ಯ ಗ್ರಾಮದ ಕುಡಿಯುವ ನೀರಿನ ಸಿಸ್ಟ್ರನ್ ಮತ್ತು ಪೈಪ್‍ಲೈನ್ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Utharatahalli Hobli, Kantalayanpalya village drinking water cistern and pipeline work at Gargam panchayat.",1.35
50,2013 -14,50.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಉತ್ತರಹಳ್ಳಿ ಹೋಬಳಿ, ಸೋಮನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಗುಡಿಪಾಳ್ಯ ಗ್ರಾಮದ ಅಂಗನವಾಡಿ ಕಟ್ಟಡದ ಸುತ್ತ ಕಾಂಪೌಚಿಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Campus construction work around Anganwadi building in Gudipalya village of Somanahalli Gram Panchayat, Bangalore South Taluk, Uttarahalli Hobli, Somanahalli Gram Panchayat.",2.0
51,2013 -14,51.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚÉೂೀಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಗಾಣಕಲ್ಲು ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆಯ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ.","Bangalore Primary Taluk, Thavakere Hobli, Chow Eulanayakanahalli Gram Panchayat Gramin Panchayat Gram Panchayat Government Govt.",2.0
52,2013 -14,52.0,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಸೀಗೇಹಳ್ಳಿ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore North Taluk, Seigagehalli Government Junior Primary School Building Construction.",5.0
53,2013 -14,53.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು,ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚಿಂಚನಕುಪ್ಪೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಸೇರಿರುವ ಕೋಲೂರು ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಮುಂದುವರೆದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction work of the Coaluru Milk Producers Co-operative Society, Bangalore South Taluk, Thavakere Hobli, Chinnanakuppe Gram Panchayat.",3.0
54,2013 -14,54.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು,ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ತಾವರೆಕೆರೆ ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘದ ಮೀಟಿಂಗ್ ಹಾಲ್ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Meeting Hall Building Construction of Bangalore South Taluk, Thavakere Hobli, Thavarekere Agriculture Services Co-operative Society.",2.0
55,2013 -14,55.0,"ಕÉಂಗೇರಿ ಉಪನಗರದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಥಮ ದರ್ಜೆ ಕಾಲೇಜು, ಕೆಂಗೇರಿಯ ವಿಜ್ಞಾನ ವಿಭಾಗ ಪ್ರಯೋಗಾಲಯದ ಉಪಕರಣಗಳ ಖರೀದಿಗಾಗಿ.","Government First-Class College in the suburbs of Kéngeri, Kengeri Science Department for purchase of laboratory equipment.",0.5
56,2013 -14,56.0,ಕೆಂಗೇರಿಯಲ್ಲಿರುವ ಸೆಚಿಟ್ ಫ್ರಾನ್ಸಿಸ್ ಚರ್ಚ್ (ಬೆಥೆಸ್ತಾ ಶಾಲೆ ಹತ್ತಿರ) ಬಳಿಯಲ್ಲಿ ಬಸ್ ಸ್ಟಾಪ್ ಶೆಲ್ಟರ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus stop shelters near Secht Francis Church (near Bethesta School) in Kengeri.,5.0
57,2013 -14,57.0,"ಬೆಂ.ದ.ತಾ, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರೌಢ ಶಾಲೆ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಮೊದಲನೇ ಹಂತ)","High School Building Construction (1st Phase) at Cholanayakanahalli Village, Belthangady, Thavarakere Hobli, Cholanayakanahalli Gram Panchayat",5.0
58,2013 -14,58.0,"ಬೆಂ.ದ.ತಾ., ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾ.ಪಂ. ವ್ಯಾಪ್ತಿಯ ಚೋಳನಾಯಕನಹಳ್ಳಿ ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.","BTT, Cholanayakanahalli gram panchayat Development of the Cholanayakanahalli Agriculture Services Co-operative Society.",4.0
59,2013 -14,59.0,ತಲಘಟ್ಟಪುರ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾÀಲೆ ಬ್ಲಾಕ್-1,Talaghatpura Government Senior Primary School Le Blak-1,2.5
60,2013 -14,60.0,ತಲಘಟ್ಟಪುರ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾÀಲೆ ಬ್ಲಾಕ್-2,"Talaghatpura Government Senior Primary School, Le Block 2",2.5
61,2013 -14,61.0,ತಲಘಟ್ಟಪುರ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾÀಲೆ ಬ್ಲಾಕ್-3,"Talaghatpura Government Senior Primary School, Le Block-3",2.5
62,2013 -14,62.0,ವಾರ್ಡ್ ನಂ.159ರ (ಕೆಂಗೇರಿ) ಬೀಡಿ ಕಾರ್ಮಿಕರ ಕಾಲೋನಿಯಲ್ಲಿನ ಗ್ರಾಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Graduate construction work in the Beedi workers colony of Ward No.159 (Kengeri).,2.0
63,2014 -15,1.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾ.ಪಂ. ವ್ಯಾಪ್ತಿಯ ಕಂಡೇಸ್ವಾಮಿ ನಗರ (ಗೋಣಿಪುರ ದಾಖಲು) ದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,K.Gollahalli gram panchayat Construction of bus shelter at Kandeswami Nagar (Gonpur Registration) range.,2.0
64,2014 -15,2.0,ವಾರ್ಡ್ ನಂ.198 (ಹೆಮ್ಮಿಗೆಪುರ) ವಾಜರಹಳ್ಳಿ 100 ಅಡಿ ರಸ್ತೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ.,WARD No.198 (Hempipuram) A clean drinking water unit at Vajarahalli 100 feet road.,10.5
65,2014 -15,3.0,"ವಾರ್ಡ್ ನಂ.198 ತಲಘಟ್ಟಪುರ, ಕನಕಪುರ ಮುಖ್ಯರಸ್ತೆ, ಬೆಂಗಳೂರ್ಲು ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ.","Ward No. 198 Thalaghatpura, Kanakapura Main Road, Bangalore Building Clean Drinking Water Unit.",10.5
66,2014 -15,4.0,ವಾರ್ಡ್ ನಂ.159 (ಕೆಂಗೇರಿ) ರಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ. (1ನೇ ಹಂತ),Library Development Work at Ward No.159 (Kengeri). (1st step),2.5
67,2014 -15,5.0,ವಾರ್ಡ್ ನಂ.159 (ಕೆಂಗೇರಿ) ರಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ. (2ನೇ ಹಂತ),Library Development Work at Ward No.159 (Kengeri). (Step 2),2.5
68,2014 -15,6.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚುಂಚನಕುಪ್ಪೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ, ಚುಂಚನಗುಪ್ಪೆ ಗ್ರಾಮದಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Thavakere Hobli, Chunanakuppe Gram Panchayat, Library building work at Chunanchaguppe village.",3.5
69,2014 -15,7.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಅಂಚೆ, ಶ್ರೀನಿವಾಸಪುರ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ (ನಿ) ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.","Bangalore South Talaloku, Kengeri Hobli, K.Gollahalli Post, Srinivaspur Milk Producers Co-operative Society (N) Building is a continuous work.",5.0
70,2014 -15,8.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ U್ಫ್ರ.ಪಂ. ವ್ಯಾಪ್ತಿಯ ಕಂಡೇಸ್ವಾಮಿ ನಗರ (ಗೋಣಿಪುರ ದಾಖಲು) ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,K.Gollahalli UFRP The construction of the Kandeswami Nagar (Gonpur Registration) bus shelter is under construction.,0.5
71,2014 -15,9.0,ದೇವಗೆರೆ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (2ನೇ ಹಂತ),Devgare Milk Producers Co-operative Society Building Construction (2nd Phase),5.0
72,2014 -15,10.0,"ಬೆಂ.ದ.ತಾ, ಕೆಂಗೇರಿ ಹೋ, ಕುಂಬಳಗೂಡು ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","BMTC, Kengeri Ho, Community Building Building in Kumbalgudu Village.",5.0
73,2014 -15,11.0,ವಾ.ನಂ.198 (ಹೆಮ್ಮಿಗೆಪು) ವಾಜರಹಳ್ಳಿ 100 ಅಡಿ ರಸ್ತೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ.ಅ)ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. ,W.No.198 (proud) Wajarahalli 100 feet road is a clean drinking water unit.A) Construction work. ,4.95
74,2014 -15,,ಆ) ಶುದ್ಧಿಕರಣಗೊಳಿಸುವ ಯಂತ್ರೋಪಕರಣ,A) Purging machine,4.95
75,2014 -15,,ಸಿ) ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ ಮತ್ತು ಕಾಯಿನ್ ಬಾಕ್ಸ್,C) Appliance machinery and coin box,0.6
76,2014 -15,12.0,"ವಾ.ನಂ.198 (ಹೆಮ್ಮಿಗೆಪು) ತಲಘಟ್ಟಪುರ, ಕನಕಪುರ ಮುಖ್ಯರಸ್ತೆ, ಬೆಂಗಳೂರು ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ.ಅ)ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. ","W.No.198 (Female) Thalaghatpura, Kanakapura Main Road, Bangalore Clean Drinking Water Unit.A) Construction work. ",4.95
77,2014 -15,,ಆ) ಶುದ್ಧಿಕರಣಗೊಳಿಸುವ ಯಂತ್ರೋಪಕರಣ,A) Purging machine,4.95
78,2014 -15,,ಸಿ) ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ ಮತ್ತು ಕಾಯಿನ್ ಬಾಕ್ಸ್,C) Appliance machinery and coin box,0.6
79,2014 -15,13.0,"ಬೆಂ.ದ.ತಾ, ಕೆಂಗೇರಿ ಹೋ, ಚಳ್ಳಘಟ್ಟ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆಯ ಮುಂದುವರೆದ ಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","BT Dada, Kengeri Ho, Government Higher Primary School, Chalaghat Village, is a continuous school building construction.",3.0
80,2014 -15,14.0,"ಬೆಂ.ದ.ತಾ, ವಾರ್ಡ್ ನಂ.13ರ ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ, ದುಬಾಸಿಪಾಳ್ಯ, ಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. ಹಂತ-1","Government Higher Primary Primary School, Dubasapalya, School Room Construction of BMW, Ward No.13. Step -1",2.5
81,2014 -15,15.0,"ಬೆಂ.ದ.ತಾ, ವಾರ್ಡ್ ನಂ.13ರ ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ, ದುಬಾಸಿಪಾಳ್ಯ, ಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. ಹಂತ-2","Government Higher Primary Primary School, Dubasapalya, School Room Construction of BMW, Ward No.13. Step -2",2.5
82,2014 -15,16.0,ಮಾದಾಪಟ್ಟಣ ಗ್ರಾಮದಲ್ಲಿ ಅಂಗನವಾಡಿ ಕಟ್ಟಡ ಮತ್ತು ಕಾಂಪೌಚಿಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Anganwadi Building and Compoichide construction work in Madapatna village.,5.0
83,2014 -15,17.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ರೈತರ ಸೇವಾ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.,Proceedings of the Farmers' Co-operative Society building at K Gollahalli village.,5.0
84,2014 -15,18.0,"ಗೋಣಿಪುರ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ನಿ., ಕಟ್ಟಡ ನವೀಕರಣ ಕಾಮಗಾರಿ.","Gonpur Village Milk Producers Co-operative Society, Building Renovation Works.",5.0
85,2014 -15,19.0,ರಾಮೋಹಳ್ಳಿ ಗ್ರಾಮದ ಶ್ರೀ ರೇಣುಕಮ್ಮ ಯಲ್ಲಮ್ಮ ದೇವಿಯ ದೇವಸ್ಥಾನದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿಗೆ.,For further work on the temple of Sri Renukamma Yallamma Devi of Ramohalli village.,1.0
86,2014 -15,20.0,"ಬಿಬಿಎಂಪಿ ವಾರ್ಡ್-159, ಕೆಂಗೇರಿಯ ಶ್ರೀ ಯಲ್ಲಮ್ಮ ದೇವಿ ದೇವಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ.","BBMP ward -159, construction of Sri Yellamma Devi Temple in Kengeri.",10.0
87,2014 -15,21.0,ಕುಂಬಳಗೂಡು ಗ್ರಾಮದಲ್ಲಿ ಓವರ್‍ಟ್ಯಾಂಕ್ ನಿಂದ ನೀರು ಸರಬರಾಜು ಮಾಡಲು ಪೈಪ್‍ಲೈನ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,Construction of a pipeline to supply water from overtank in Kumbalgudu village.,2.0
88,2014 -15,22.0,ವÁರ್ಡ್ ನಂ.198 (ಹೆಮ್ಮಿಗೇಪುರ) ಬೋವಿಕಾಲೋನಿಯ ಸಲ್ಲಾಪುರದಮ್ಮ ದೇವಸ್ಥಾನ ಜೀರ್ಣೋದ್ಧಾರ ಕಾಮಗಾರಿಗೆ.,Vardhan No.198 (Hemigegapura) for the renovation work of Sallapuramma Temple in Bovacoloni.,2.0
89,2014 -15,23.0,ವಾರ್ಡ್ ಸಂ: 159 ರ (ಕೆಂಗೇರಿ) ಶ್ರೀ ಸತ್ಯಗಣಪತಿ ದೇವಸ್ಥಾನ ಅಭಿವೃದ್ಧಿಯ ಹೆಚ್ಚುವರಿ ಕಾಮಗಾರಿ.,Ward S: 159 (Kengeri) Extra Works of Sri Satyagraha Temple Development.,2.5
90,2014 -15,24.0,ಶೇಷಗಿರಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾಧಕರ ಸಹಕಾರ ಸಂಘಕಟ್ಟಡ ನಿರ್ಮಣ ಕಾಮಗಾರಿ.,Milk Entrepreneur Co-operative Society Building in Sheshagiripuram Village.,5.0
91,2014 -15,25.0,ದೊಡ್ಡಬಸ್ತಿ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 30 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Implementation and development of 30 desks to the KK School of Big Basti Village.,1.65
92,2014 -15,26.0,ಸೊಣ್ಣೇನಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 20 Desktops to SKN School in Sonnhenahalli Village.,1.15
93,2014 -15,27.0,ದೊಡÀ್ಡಗೊಲ್ಲರಹಟ್ಟಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌಢ ಶಾಲೆಗೆ 25 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Establishment and development of 25 desks for a high school in Dodallarahatti village.,1.4
94,2014 -15,28.0,ಬಿ.ಡಿ.ಕಾಲೋನಿ ಗ್ರಾಮದ ಸ.ಉ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,"Adapting and Developing 20 Desks for B.H.P.Philashala, BD Colony",1.1
95,2014 -15,29.0,ಚಿಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಸ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for Chikanahalli Gram HIP School.,0.6
96,2014 -15,30.0,ಕÉೂೀಲೂರು ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for the APH School of Ku Eulur Village.,0.6
97,2014 -15,31.0,ಕೆಂಗೇರಿ ಸ.ಕಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 50 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,KENGERI SKP School is implementing and developing 50 desks.,2.65
98,2014 -15,32.0,ತಾವರೆಕೆರೆ ಗ್ರ್ಫ್ರಾ.ಪಂ. ಹೊನ್ನಗನಹಟ್ಟಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌಢಶಾಲೆಗೆ 30 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Thavarekere Griffa P. Adopting and Developing 30 Desks for High School in Honnagahatti Village,1.65
99,2014 -15,33.0,ತಾವರೆಕೆರೆ ಗ್ರಾ.ಪಂ.ಕುರುಬರಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for CCP School of Tharakere Gram Pul Kurubarahalli Village.,0.6
100,2014 -15,34.0,ತಾವರೆಕೆರೆ ಗ್ರಾ.ಪಂ. ತಾವರೆಕೆರೆ ಗ್ರಾಮದ ಸ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 26 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Thavarekere Gram P. Implementation and development of 26 desks to the APP Pathashale of Thavakere village.,1.4
101,2014 -15,35.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾ.ಪಂ. ಮೇಟಿಪಾಳ್ಯ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 15 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Cholanayakanahalli gram panchayat Implementation and development of 15 desktops for SKP School of Matipalya village.,0.85
102,2014 -15,36.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ. ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,CHP from Cholanayakanahalli village Adopting and Developing 10 Desktops for Pathschool,0.6
103,2014 -15,37.0,ತಿಪ್ಪಗೊಂಡನಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌ ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 10 Desktops for Safoo School in Thippagondanahalli Village,0.6
104,2014 -15,38.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌ ಶಾಲೆಗೆ 30 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 30 Desks for Sup School for Cholanayakanahalli Village,1.65
105,2014 -15,39.0,ಗಣಪತಿಹಳ್ಳಿ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Ganapathihalli HHP is installed and developed with 10 desktops.,0.6
106,2014 -15,40.0,ಚಂದ್ರಪ್ಪ ಸರ್ಕಲ್ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,Adopting and Developing 20 Desktops to Chandrappa Circle Village,1.1
107,2014 -15,41.0,ದÉೂಡ್ಡೇರಿ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for the APH School of The Euderi Village.,0.6
108,2014 -15,42.0,ಚಂದ್ರಪ್ಪ ಸರ್ಕಲ್ ಗ್ರಾಮದ ಸ.ಪ್ರೌ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,Adopting and Developing 20 Desktops for Schools in Chandrappa Circle Village.,1.1
109,2014 -15,43.0,ದÉೂಡ್ಡೇರಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 20 Desktops for the SS School of The Euderi Village.,1.1
