Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
34,2014-15,10,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಜಲಕಂಠೇಶ್ವರ ದೇವಸ್ಥಾನದಿಂದ 5ನೇ ಮುಖ್ಯರಸ್ತೆವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,"Ward Comp. 57, CV Raman, Jalakanteshwara Temple, Kangadasanapura, 5th Main Road, Compound Building and Fencing Development Works",10.0
35,2014-15,11,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  5ನೇ ಮುಖ್ಯರಸ್ತೆಯಿಂದ  ಕೆರೆ ಏರಿಯ ಮೇಲಿರುವ ತೋಪಿನವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,"Masonry Building Compound and Fencing Development Works from Ward 5, CV Raman 5th Head of Kagadasanapura Lake, ToPin on Lake Lake",10.0
36,2014-15,12,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ     ಕೆರೆ ಏರಿಯ ಮೇಲಿರುವ ತೋಪಿನಿಂದ ದೊಡ್ಡ ಅರಳಿಮರದವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,"Rock Compound and Fencing Development Works up to the Great Rockwood on the Kagdasanpur Lake area of ​​CV Raman, Ward 57.",10.0
37,2014-15,13,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ    ಕೆರೆ ಏರಿಯ  ದೊಡ್ಡ ಅರಳಿಮರದಿಂದ ರಾಜಕಾಲುವೆವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Rock Compound and Fencing Development Works from Wardha No.57 CV Raman City to Kagadasanapura Lake,10.0
38,2014-15,14,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ   ಕೆರೆಯ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯದ 3ನೇ ಅಡ್ಡರಸ್ತೆ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯದಿಂದ 2ನೇ ಅಡ್ಡರಸ್ತೆವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,"Ward No.57 CV Raman, 3rd Cross of Mallesh Palya, Kagadasanapura Lake, Building stone compound and fencing development from Mallesh Palya to 2nd lane",10.0
39,2014-15,15,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ   ಕೆರೆಯ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯದ 4ನೇ ಅಡ್ಡರಸ್ತೆ ಯಿಂದ ವರ್ಸೋವಾ ಬಡಾವಣೆಯವರೆಗೆ  ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,"Ward Building 57 Compound and Fencing Development Works from 4th Cross of Mallesh Polyya to Kargadasanapura Lake at CV Raman, Varsova Layout",10.0
40,2014-15,16,ವಾರ್ಡ್ ಸಂ.57ರ  ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ   ಕೆರೆಯ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯದ 1ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ವರ್ಸೋವಾ ಬಡಾವಣೆಯವರೆಗೆ  ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Ward Building 57 Component Compound and Fencing Development Work From 1st 1st Cross of Mallesh Palya to Kargadanapura Lake in CV Raman Layout to Versova Layout,10.0
41,2014-15,17,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ದೊಡ್ಡರಾಜಕಾಲುವೆಯಿಂದ ಭಾಗ್ ಮನಿ ಲ್ಯಾಂಡ್ ವರೆಗೆ ಕಲ್ಲುಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,C V Raman Nagar Assembly Constituency Candidate Compound and Fencing Development Works from CG Raman city of CV Raman city to the Big Lagoon to Bhagmani Land,10.0
42,2014-15,18,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಭಾಗ್ ಮನಿ ಲ್ಯಾಂಡ್ ನಿಂದ ಬೈರಸಂದ್ರದ ರಸ್ತೆಯವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Rock Compound and Fencing Development Works from Bhagmani Land to Byrassandra Road from Kagadasanpur Lake, CV Raman, Ward No. 57 of C V ​​Raman Nagar Assembly Constituency",10.0
43,2014-15,19,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಭೈರಸಂದ್ರ ರಸ್ತೆಯಿಂದ ತೋಬಿನವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Rural building compound and fencing development works from Bhirasandra Road to Tobin in KGDASANAPUR, CV Raman city, Ward No.57, Ward No. 57 of C V ​​Raman Nagar constituency",10.0
44,2014-15,20,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ತೋಬಿನಿಂದ ವಸೋವಾ ಬಡಾವಣೆಯ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Vasovawa Layout Compound Building and Fencing Development Works by the Kogadasanapura Lake Tobacco in CV Raman, Ward No. 57 of the C V Raman Nagar Assembly Constituency",5.0
45,2015-16,1,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ದೊಡ್ಡರಾಜಕಾಲುವೆಯಿಂದ ಮುನೇಶ್ವರ ದೇವಸ್ಥಾನದವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"C V Raman Nagar Assembly Constituency Candidates of CV Raman, CW Raman City, from Kangadasanapura Lake to Muneeshwara Temple Complex Building Compound and Fencing Development Works",10.0
46,2015-16,2,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಐಶ್ವರ್ಯ ಅಪಾರ್ಟ್ ಮೆಂಟ್ ನಿಂದ 2ನೇ ರಸ್ತೆವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,C V Raman Nagar Assembly Constituency Ward No.57 CV Raman Building from Kagdasanapura Lake Aishwarya Apartment to 2nd Street Road Compound and Fencing Development Works,10.0
47,2015-16,3,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  2ನೇ ಅಡ್ಡ ರಸ್ತೆಯಿಂದ 1ನೇ ಅಡ್ಡರಸ್ತೆವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,C V Raman Nagar Assembly Constituency Ward No.57 CV Raman Stone Building Compound and Fencing Development Works from 2th Cross Road to 1st Cross Road at Kagadasanapura Lake,10.0
48,2015-16,4,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  1ನೇ ಅಡ್ಡ ರಸ್ತೆಯಿಂದ ವಸೋವಾ ಬಡಾವಣೆಯವರೆಗೆ ಕಲ್ಲು ಕಟ್ಟಡದ ಕಾಂಪೌಂಡ್ ಹಾಗೂ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"C V Raman Nagar Assembly Constituency Ward No.57 of CV Raman, 1st Floor Cross Road to Vasova Layout, Building Compound and Fencing Development Work",5.0
49,2015-16,5,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  ಶ್ರೀ.ಜಲಕಂಠೇಶ್ವರ ದೇವಸ್ಥಾನದ ರಸ್ತೆಯಿಂದ 5ನೇ ರಸ್ತೆಯವರೆಗೆ ಕೆರೆಯ ಏರಿಗೆ ರಿವೀಕ್ ಮೆಂಟ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"SVV Raman Urban Assembly Constituency Ward No. 57 of CV Raman, Sri. Jalkanatheshwara Temple of Kagadasanapura Lake, 5th Road, Upgradation of Revenue Development",10.0
50,2015-16,6,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  6ನೇ ರಸ್ತೆಯ ಕೆರೆಯ ಏರಿಗೆ ಕಲ್ವರ್ಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"C V Raman Nagar Assembly Constituency WARD No.57 CV Raman 6th Road of Kagadasanpur Lake, Lake Cauverts Development Work",10.0
51,2015-16,7,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  5ನೇ ರಸ್ತೆಯ ಮತ್ತು ಕೆರೆಯ ಏರಿಗೆ ಕಲ್ವರ್ಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"5th road and lake level calvert development work on the Kagadasanapura lake in CV Raman, Ward No.57 of the C V Raman Urban Assembly constituency.",10.0
52,2015-16,8,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  ಶ್ರೀ.ಮುನೇಶ್ವರ ದೇವಸ್ಥಾನದ ಬಳಿಯಲ್ಲಿ ಕೆರೆಯ ಏರಿಗೆ ಕಲ್ವರ್ಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,The construction of the lake is near the Sri Muneeshwara temple at Kagadasanapura Lake in the CV Raman area of ​​Ward No.57 of the C V Raman Urban Assembly constituency.,10.0
53,2015-16,9,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  ವರ್ಸೋವಾ ಬಡಾವಣೆಯ ಬಳಿಯಲ್ಲಿ ಕೆರೆಯ ಏರಿಗೆ ಕಲ್ವರ್ಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"The construction of the lake has been developed by the C V Raman Nagar Assembly constituency near Varsova Layout, Kagdasanapura in CV Raman city of Ward No.57.",10.0
54,2015-16,10,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.57ರ ಸಿ.ವಿ.ರಾಮನ್ ನಗರದ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ  ಏರಿಯ ಸ್ಕೇಟಿಂಗ್  ಪ್ರದೇಶದಿಂದ 5ನೇ ರಸ್ತೆಯವರೆಗೆ ಪಾದಾಚಾರಿ ಮಾರ್ಗದ  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,C V Raman Urban Assembly Constituency Ward No. 57 CV Raman from Kangadasanapura lake area skating area to 5th road pedestrian road development work,10.0
55,2015-16,11,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸಪುರ ಕೆರೆಯ ಏರಿಯ ಬೈರಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಹಿರಸವ ಲೇಔಟ್ ವರೆಗೂ ಫುಟ್ ಪಾತ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Foot Path Development Work from Kargadasapura Lake Aria Bairasandra Road to Hirasawa Layout Ward No. 57,10.0
56,2015-16,12,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸಪುರ ಕೆರೆಯ ಏರಿಯ ಹೊರಸವ ಲೇಔಟ್ ನಿಂದ 1ನೇ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ಫುಟ್ ಪಾತ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Foot Path Development Work from 1st Floor to 1st Headline from Kagdasapura Lake Ariha Layout Layout Ward No. 57,10.0
57,2015-16,13,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸಪುರ ಕೆರೆಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆಯಿಂದ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ಫುಟ್ ಪಾತ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Foot Path Development Work from 1st 1st Main Road to 2nd Head of Kagadasapura Lake, Ward No.57",10.0
58,2015-16,14,"ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನಕ್ಕೆ ಗೇಟ್ 6ನೇ ಕ್ರಾಸ್, 2ನೇ ಕ್ರಾಸ್, 5ನೇ ಕ್ರಾಸ್ ಗಳಲ್ಲಿ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Development of the Gate 6th Cross, 2nd Cross, 5th Cross, to Kagdasanapura Lake Garden, Ward No.57",10.0
59,2015-16,15,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಮುನೇಶ್ವರ ದೇವಸ್ಥಾನಕ್ಕೆ ಹೊಂದಿಕೊಂಡಿರುವ ಉದ್ಯಾನವನಕ್ಕೆ ಗೇಟ್ ನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Gate development work for park adjoining Muneshwara temple in Kagdasanapura, Ward No. 57",10.0
60,2015-16,16,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನಕ್ಕೆ ಕೂರುವ ಬೆಂಚುಗಳು ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Benches parked at Kagdasanapura Lake Park Ward No. No.57,10.0
61,2015-16,17,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದಲ್ಲಿ ಅಟ್ (Parbola) ಗಳು ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"At Parbola Development Park at Kagdasanapura Lake Park, Ward No.57",10.0
62,2015-16,18,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ ಅಟ್ಗಳ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development works at the Kagdasanpur Lake Park at Ward No.57,10.0
63,2015-16,19,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ ಯೋಗಾ ಹಾಲ್ ನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Development of the Yoga Hall of Kagdasanpur Lake Park, Ward No.57",10.0
64,2015-16,20,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ ಯೋಗಾ ಹಾಲ್ ಗೆ ಶೀಟ್ ಅಳವಡಿಸುವ  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Sheet Implementation Workshop for Yoga Hall of Kagdasanpur Lake Park, Ward No.57",10.0
65,2016-17,1,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 88.00 ಯಿಂದ 110.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 88.00 to 110.00 m) From 19th Cross to 24th Cross Road, Ward No.57, Ward No.57 of C V ​​Raman Nagar Assembly Constituency.",2.5
66,2016-17,2,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 110.00 ಯಿಂದ 132.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 110.00 to 132.00 m) From 19th Cross to 24th Cross Road, Ward No.57, Ward No.57 of C V ​​Raman Nagar Assembly Constituency.",2.5
67,2016-17,3,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 132.00 ಯಿಂದ 154.00 ಮೀ.ವರೆಗೆ),Concrete Road Development Work (Chain 132.00 to 154.00 m) from 19th Cross to 24th Cross on the Circle of Ward No.57 of C V ​​Raman Nagar Assembly Constituency.,2.5
68,2016-17,4,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 154.00 ಯಿಂದ 176.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 154.00 to 176.00 m) From 19th Cross to the 24th Cross Road, Ward No. No. 58, Ward No. No. 57 of C V ​​Raman Nagar Assembly Constituency.",2.5
69,2016-17,5,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 176.00 ಯಿಂದ 198.00 ಮೀ.ವರೆಗೆ),"CGV Raman Nagar Assembly Constituency Ward No.57 Kagadasanapura Main Road, Concrete Road Development Work (Chain 176.00 to 198.00 m) from 19th Cross to 24th Cross",2.5
70,2016-17,6,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 198.00 ಯಿಂದ 220.00 ಮೀ.ವರೆಗೆ),"CGV Raman Urban Assembly Constituency Ward No.57 Kagdasanapura Main Road, Concrete Road Development Work (Chain 198.00 to 220.00 m) from 19th Cross to 24th Cross.",2.5
71,2016-17,7,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 220.00 ಯಿಂದ 242.00 ಮೀ.ವರೆಗೆ),Concrete Road Development Work (Chain 220.00 to 242.00 m) from 19th Cross to the 24th Cross on the Circle of Ward No.57 of C V ​​Raman Nagar Assembly Constituency.,2.5
72,2016-17,8,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 242.00 ಯಿಂದ 264.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 242.00 to 264.00 m) From 19th Cross to 24th Cross, Ward Road No. 57, Circle of C V ​​Raman Nagar,",2.5
