Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
69,2014-15,43,ದೊಮ್ಮಲೂರು ವಾರ್ಡ್ ನಂ.112 ರಲ್ಲಿ ಬೋರ್ ವೆಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ ಹಂತ-2 ಪಂಪ್ ಮತ್ತು ಮೋಟಾರ್ ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development of Borewell Development Stage 2 Pump and Motor Installment in Dammlur Ward No.112,2.5
70,2014-15,44,ದೊಮ್ಮಲೂರು ವಾರ್ಡ್ ನಂ.112 ರಲ್ಲಿ ಬೋರ್ ವೆಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ ಹಂತ-3,Borewell development work in Dammlur Ward No.112,2.5
71,2014-15,45,ದೊಮ್ಮಲೂರು ವಾರ್ಡ್ ನಂ.112 ರಲ್ಲಿ ಬೋರ್ ವೆಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ ಹಂತ-3 ಪಂಪ್ ಮತ್ತು ಮೋಟಾರ್ ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development of Borewell Development Stage-3 Pump and Motor Installment in Dammlur Ward No.112,2.5
72,2014-15,46,"Shantalanagara ward No.111, Installation of new RO water plant","Shantalanagara ward No.111, Installation of new RO water plant",10.0
73,2014-15,47,"Domlur ward No.112, Installation of new RO water plant","Domlur ward No.112, Installation of new RO water plant",10.0
74,2014-15,48,"Vannarpet ward No.115, Installation of new RO water plant","Vannarpet ward No.115, Installation of new RO water plant",10.0
75,2014-15,49,"Jogupalya ward No.89, Installation of new RO water plant","Jogupalya ward No.89, Installation of new RO water plant",10.0
76,2014-15,50,"Neelasandra ward No.116, Installation of New RO water plant","Neelasandra ward No.116, Installation of New RO water plant",10.0
77,2014-15,51,"Neelasandra ward No.116, Installation of New RO water plant at Ambedkarnagar ( In the exciting old building)","Neelasandra ward No.116, Installation of New RO water plant at Ambedkarnagar ( In the exciting old building)",7.5
78,2014-15,52,"Shantinagara ward No.117, Installation of new RO water plant","Shantinagara ward No.117, Installation of new RO water plant",10.0
79,2014-15,53,Agram ward No.114 Installation of new RO water plant,Agram ward No.114 Installation of new RO water plant,10.0
80,2014-15,54,Agram ward No.114 Installation of new RO water plant at Ganthrop ( in the exciting old building),Agram ward No.114 Installation of new RO water plant at Ganthrop ( in the exciting old building),7.5
81,2015-16,1,"Ward No.111, Installation of RO Water plant at Ambedkar Statue Austin Town","Ward No.111, Installation of RO Water plant at Ambedkar Statue Austin Town",10.0
82,2015-16,2,"Ward No.111, Installation of RO Water plant at Ashokanagar 7th Cross School","Ward No.111, Installation of RO Water plant at Ashokanagar 7th Cross School",10.0
83,2015-16,3,"Ward No.111, Installation of RO Water plant at Y.G.Palya Urdu School","Ward No.111, Installation of RO Water plant at Y.G.Palya Urdu School",10.0
84,2015-16,4,"Ward No.89, Installation of RO Water plant at Mottappanapalya","Ward No.89, Installation of RO Water plant at Mottappanapalya",0.0
85,2015-16,5,"Ward No.89, Installation of RO Water plant at BBMP ward office, Cambridge Road, Jogupalya","Ward No.89, Installation of RO Water plant at BBMP ward office, Cambridge Road, Jogupalya",0.0
86,2015-16,6,"Ward No.114, Installation of RO Water plant at Nanjappa Garden, Opp Maya Bazar","Ward No.114, Installation of RO Water plant at Nanjappa Garden, Opp Maya Bazar",0.0
87,2015-16,7,"Ward No.117, Installation of RO Water plant at Jalakanteshwarapura (in the exciting old Building)","Ward No.117, Installation of RO Water plant at Jalakanteshwarapura (in the exciting old Building)",7.5
88,2015-16,8,"Ward No.117, Installation of RO Water plant at A.T.Halli Near Hockey Stadium (in the exciting old Building)","Ward No.117, Installation of RO Water plant at A.T.Halli Near Hockey Stadium (in the exciting old Building)",7.5
89,2015-16,9,"Ward No.117, Installation of RO Water plant at Annepalya Main Road (in the exciting old Building)","Ward No.117, Installation of RO Water plant at Annepalya Main Road (in the exciting old Building)",7.5
90,2015-16,10,"Ward No.117, Installation of RO Water plant at L.R.Nagar Main Road, Neelasandra (in the exciting old Building)","Ward No.117, Installation of RO Water plant at L.R.Nagar Main Road, Neelasandra (in the exciting old Building)",7.5
91,2015-16,11,"Ward No.114, Installation of RO Water plant at Goutham Pura Agram  (in the exciting old Building)","Ward No.114, Installation of RO Water plant at Goutham Pura Agram  (in the exciting old Building)",0.0
92,2015-16,12,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಅಗ್ರಂ ವಾರ್ಡ್ ನಂ.114 ರಲ್ಲಿರುವ ಸರ್ಕಾರಿ ತಮಿಳು ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆಗೆ ಕಾಂಪೌಂಡ್ ಕೆಲಸ ಮತ್ತು ಇತರೇ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Compound work and other development work for the Government Tamil Primary Primary School in Agnir Ward No.114 of Shantinagar Assembly Constituency,7.5
93,2015-16,13,ಜೋಗೂಪಾಳ್ಯ ವಾರ್ಡ್ ನಂ.89 ರಲ್ಲಿರುವ ಬಸವಣ್ಣ ಟೆಂಪಲ್ ರಸ್ತೆ ಹಿಂಭಾಗ ಶೌಚಾಲಯ ಕಟ್ಟಡ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Basavanna Temple Road Backyard Toilet Building Development in Jogappalya Ward No.89,10.0
94,2015-16,14,ಶಾಂತಿನಗರ ವಾರ್ಡ್ ನಂ.117ರಲ್ಲಿರುವ ಪಿ.ಕೆ. ಕಾಲೋನಿ ಹೈ ಸ್ಟ್ರೀಟ್ ಕ್ರಾಸ್ ನಲ್ಲಿ ನೂತನ ಅಂಗನವಾಡಿ ಕಟ್ಟಡ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,PK Pandey of Shantinagar Ward No.117 New Anganwadi Building Development Work at Colony High Street Cross,30.0
95,2015-16,15,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ 115 ರಲ್ಲಿರುವ ವಿವೇಕನಗರ ಬಸ್ ನಿಲ್ದಾಣದ ಹತ್ತಿರದಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Library Building Development Near Vivekanagar Bus Station, Wannar Payet Ward 115",2.0
96,2015-16,16,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ 115 ರಲ್ಲಿರುವ ವಿವೇಕನಗರ ಬಸ್ ನಿಲ್ದಾಣದಲ್ಲಿ ನೂತನ ಶೌಚಾಲಯ  ಕಟ್ಟಡ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,New toilet building development at Vivekanagar bus stand at Wannar Payet Ward 115,10.0
97,2015-16,17,ಅಗ್ರಂ ವಾರ್ಡ್ ನಂ.114 ರಲ್ಲಿರುವ ಆಸ್ಟೀನ್ ಟೌನ್ ಸರ್ಕಲ್ ನಲ್ಲಿ ನೂತನ ಪಾರ್ಕ್ ನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,New Park Development Work at Austin Town Circle at Agram Ward No.114,8.0
98,2015-16,18,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ನೀಲಸಂದ್ರ ವಾರ್ಡ್ 116ರಲ್ಲಿ ಸಿ.ಸಿ. ಕ್ಯಾಮರಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Nilasandra Ward in Shantinagar Assembly constituency in 116 BC Installing cameras ,10.0
99,2015-16,19,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ನೀಲಸಂದ್ರ ವಾರ್ಡ್ 117ರಲ್ಲಿ ಸಿ.ಸಿ. ಕ್ಯಾಮರಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Nilasandra Ward of Shantinagar Assembly constituency 117 Installing cameras ,10.0
100,2015-16,20,"Syed Asif S/o Nanha Jan,  2-11,  Munegowda Garden,  Left Side Cross,  Neelasandra,  Bangalore South-560047, Kairunnisa  D/o Mohammad Zakria,  75/4 Munegowda Garden,  Neelasandra,  Shantinagar,  Bangalore-560047, Abdul Hasham S/o Abdul Shukoor # 71,  7th Cross,  Rose Garden,  Neelasandra Viveknagar,  Bangalore-560047, Mohammed Haneef S/o Late Athulla P C 28,  New No.6 1st Floor,  East Street,  Neelasandra Shantinagara Bangalore-560047, Tajuddin Shariff S/o Ibranim Dhstigg # 55,  Umar Farooq Masjid Street Munegowda Garden Neelasandra Viveknagar,   Bangalore South-560047, Mubarak S/o S/o Ashraf Pasha # 19,  19th Block,  EWS Qtrs,  Kormangala Vivek nagar,  Bangalore South -560047, Mohammad Shafi S/o Abdul Aziz # 28/1,  3rd Cross,  North Street,  Neelasadra Vivek Nagar Bangalore South-560047, Fairroz S S/o Hussain,  # 902 BDA Layput  2nd Stage,  Austin Town,  Neelasandra Viveknagar,  Bangalore South-560047, Munvar S/o Ahemmed Basha # 248,  7th Cross,  Rose Garden,  Neelasandra Viveknagar,  Bangalore South-560047, Shajahan D/o Abdul Jaleel,  #14,  2nd Cross,  North Street,  Green Medicals,  Neelasandra Viveknagar,  Bangalore South-560047, Ashraf Unnisa D/o Mohammed Abdul S attar,  No.11/2,  South Street,  Neelasandra Viveknagar,  Bangalore South-560047, Guruprasad S/o Arjunan # 11,  L NO.2nd Street,  Ashoknagar Museum Road,  Bangalore-560025","Syed Asif S/o Nanha Jan,  2-11,  Munegowda Garden,  Left Side Cross,  Neelasandra,  Bangalore South-560047, Kairunnisa  D/o Mohammad Zakria,  75/4 Munegowda Garden,  Neelasandra,  Shantinagar,  Bangalore-560047, Abdul Hasham S/o Abdul Shukoor # 71,  7th Cross,  Rose Garden,  Neelasandra Viveknagar,  Bangalore-560047, Mohammed Haneef S/o Late Athulla P C 28,  New No.6 1st Floor,  East Street,  Neelasandra Shantinagara Bangalore-560047, Tajuddin Shariff S/o Ibranim Dhstigg # 55,  Umar Farooq Masjid Street Munegowda Garden Neelasandra Viveknagar,   Bangalore South-560047, Mubarak S/o S/o Ashraf Pasha # 19,  19th Block,  EWS Qtrs,  Kormangala Vivek nagar,  Bangalore South -560047, Mohammad Shafi S/o Abdul Aziz # 28/1,  3rd Cross,  North Street,  Neelasadra Vivek Nagar Bangalore South-560047, Fairroz S S/o Hussain,  # 902 BDA Layput  2nd Stage,  Austin Town,  Neelasandra Viveknagar,  Bangalore South-560047, Munvar S/o Ahemmed Basha # 248,  7th Cross,  Rose Garden,  Neelasandra Viveknagar,  Bangalore South-560047, Shajahan D/o Abdul Jaleel,  #14,  2nd Cross,  North Street,  Green Medicals,  Neelasandra Viveknagar,  Bangalore South-560047, Ashraf Unnisa D/o Mohammed Abdul S attar,  No.11/2,  South Street,  Neelasandra Viveknagar,  Bangalore South-560047, Guruprasad S/o Arjunan # 11,  L NO.2nd Street,  Ashoknagar Museum Road,  Bangalore-560025",10.0
101,2015-16,21,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ನಂದಾ ಗ್ರೌಂಡ್ ನ ಗ್ಯಾಲರಿಗೆ ಶಿಟ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Shuttle work for the gallery of Nanda Ground in Shantala city ward 111,10.0
102,2015-16,22,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ಸಿಮೆಂಟ್ ಲೈನ್ ಗ್ರೌಂಡ್ ನ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Compound construction work of cement line ground in Santalala city ward 111,5.0
103,2015-16,23,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ಆಂಗ್ಲೋ ಇಂಡಿಯನ್ ಪಾರ್ಕ್ ಹಿಂಭಾಗದಲ್ಲಿ ಫುಟ್ ಪಾತ್ ಗೆ ಟೈಲ್ಸ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Tiles to work on the foot path behind the Anglo-Indian park in Shantala city ward 111,2.0
104,2015-16,24,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ಯಲಗುಂಟ ಪಾಳ್ಯ ಸರ್ಕಾರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Yalgunta Palya government Urdu primary school development work in Shantala city ward 111,10.0
105,2015-16,25,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ರಿಚ್ ಮಂಡ್ ರೋಡ್ ಪಾರ್ಕ್ ನಲ್ಲಿ ಯೋಗಾ ಹಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Yoga Hall Development Work at Richmond Road Park, Shantala City Ward 111",10.0
106,2015-16,26,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ 117ರಲ್ಲಿರುವ ಅಕ್ಕಿತಿಮ್ಮನಹಳ್ಳಿ ವಿನಾಯಕನಗರ ಪಾರ್ಕ್ ನ ಕಾಂಪೌಂಡ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Compound development work at Akithammanahalli Vinayaknagar park in Shantala city ward 117,10.0
107,2016-17,1,ಬೆಂಗಳೂರು ನಗರ ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದೊಮ್ಮಲೂರು ವಾರ್ಡ್ ನಂ.112 ಪ್ರದೇಶದಲ್ಲಿ ಸಿ.ಸಿ. ಟಿ.ವಿ ಕ್ಯಾಮೆರಾಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Bangalore city city of Shantinagar assembly constituency is located in Dummaluru Ward No.112 area. Work on installing TV cameras,10.0
108,2016-17,2,ಬೆಂಗಳೂರು ನಗರ ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಜೋಗೂಪಾಳ್ಯ ವಾರ್ಡ್ ನಂ.89 ಪ್ರದೇಶದಲ್ಲಿ ಸಿ.ಸಿ. ಟಿ.ವಿ ಕ್ಯಾಮೆರಾಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Jogogalaya Ward No.89 in the area of ​​Shantinagar assembly constituency of Bangalore city. Work on installing TV cameras,10.0
109,2016-17,3,ಬೆಂಗಳೂರು ನಗರ ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಅಗರಂ ವಾರ್ಡ್ ನಂ.114 ಮತ್ತು ಶಾಂತಲನಗರ ವಾರ್ಡ್ ಸಂ.111  ಪ್ರದೇಶದಲ್ಲಿ ಸಿ.ಸಿ. ಟಿ.ವಿ ಕ್ಯಾಮೆರಾಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,"Bangalore City, Shantinagar Assembly constituency, Agaram Ward No.114 and Shantalanagar Ward No.111. Work on installing TV cameras",10.0
110,2016-17,4,ನೀಲಸಂದ್ರ ವಾರ್ಡ್ ನಂ.116ರಲ್ಲಿ ಬರುವ ಗುಡ್ ವಿಲ್ ಇಂಟರ್ ನ್ಯಾಷನಲ್ ಅಸೋಸಿಯೇಷನ್ ಹತ್ತಿರ ಕುಡಿಯುವ ನೀರಿನ ಶುದ್ದೀಕರಣ ಘಟಕದ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Development work of drinking water purification plant near Goodwill International Association, Nilasandra Ward No.116",7.5
111,2016-17,5,ಬೆಂಗಳೂರು ನಗರ ಶಾಂತನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ದ ಬಿಬಿಎಂಪಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಮತಾನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಪೈಪ್ ಲೈನ್ ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,The development workshop on drinking water pipelines in the city of Samanthanagar under Wannar Peete Ward No.115 in the BBMP limits of Bangalore City Shantanagar Assembly constituency.,10.0
112,2016-17,6,ಬೆಂಗಳೂರು ನಗರ ಶಾಂತನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ದ ಬಿಬಿಎಂಪಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ Triangle Park ಹತ್ತಿರ ಕುಡಿಯುವ ನೀರಿನ ಪೈಪ್ ಲೈನ್ ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Developing workshops for drinking water pipelines near Triangle Park, Vannar Payy Ward Ward 115, BBMP Junction of Bangalore City Shantanagar Assembly Constituency",10.0
113,2016-17,7,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವನ್ನಾರ್ ಪೇಪೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Concrete Wall Development Work at Wannar Peep Ward Ward No.115 of Shantinagar Assembly Constituency,0.0
114,2016-17,8,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ ನಂ.111ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO plant development work in Shantinagar city ward No.111 of Shantinagar constituency,9.0
115,2016-17,9,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬುರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Muslim Bureau Ground Interlock Development Complex at Wannar Bete Ward No.115, Shantinagar Assembly Constituency",0.0
116,2016-17,10,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ನೀಲಸಂದ್ರ ವಾರ್ಡ್ ನಂ.116ರ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO plant development work of Nilasandra Ward No.116 of Shantinagar Assembly constituency,9.0
117,2016-17,11,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವನ್ನಾರ್ ಪೇಪೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Concrete Wall Development Work at Wannar Peep Ward Ward No.115 of Shantinagar Assembly Constituency,0.0
118,2016-17,12,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ ನಂ.111ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿಕ್ಟೋರಿಯಾ ಲೇಔಟ್ ಉದ್ಯಾನವ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Victoria Layout Garden Development Complex, Shantinagar Urban Ward No.111, Shantinagar Assembly Constituency",10.0
119,2016-17,13,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO plant development work at Wannarpete Ward No.115 of Shantinagar constituency,9.0
120,2016-17,14,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ನೀಲಸಂದ್ರ ವಾರ್ಡ್ ನಂ.116ರಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO Plant development work in Nilasandra Ward No.116 of Shantinagar constituency,0.0
121,2016-17,15,ಶಾಂತಲಾನಗರ ವಾರ್ಡ್ ನಂ.111ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವಿಕ್ಟೋರಿಯಾ ಲೇಔಟ್ ಉದ್ಯಾನವನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Victoria Layout Park Development Complex at Shantalanagar Ward No.111,10.0
122,2016-17,16,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ 115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬಿ.ಡಿ.ಎ ಲೇಔಟ್ ಉದ್ಯಾನವನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,BDA Layout Park Development Complex at Wannar Payette Ward 115,10.0
123,2016-17,17,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ 115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬುರಿಯಲ್ ಗ್ರೌಂಡ್ ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,The Muslim Burial Ground Concrete Wall Development Workshop at Wannar Payette Ward 115,0.0
124,2016-17,18,ಶಾಂತಿನಗರ ವಾರ್ಡ್ ನಂ.117ರಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO Plant development work in Shantinagar Ward No.117,9.0
125,2016-17,19,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಲ್ಲಿ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Muslim Burial Ground, Wannar Pete Ward No.115, Interlock Lock Development",0.0
126,2016-17,20,ಜೋಗೂಪಾಳ್ಯ ವಾರ್ಡ್ ನಂ.89ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,ROO plant development work at Jogappalya Ward No.89,9.0
127,2016-17,21,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಲ್ಲಿ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Muslim Burial Ground, Wannar Pete Ward No.115, Interlock Lock Development",10.0
128,2016-17,22,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಮಸೀದಿ ಗೇಟ್ ಹತ್ತಿರ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Interlock development work near the Muslim Burial Ground Mosque gate near Wannar Pete Ward No.115,2.0
129,2016-17,23,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Interlock Development Complex at Wannar Pete Ward No.115,30.0
