Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
44,2013-14,44,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ನ 2ನೇ ಅಡ್ಡರಸ್ತೆ, (ಗಾಣಿಗ ಪಾಳ್ಯ 1ನೇ ಅಡ್ಡರಸ್ತೆ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","Dattatreya Temple of Ward No 77 belonging to the Gandhinagar constituency is the 2nd crossroads of Anjaneya Block, (up to the Ganga Palya 1st Horizon Anjaneya Block) Cement Concrete Works",2.5
45,2013-14,45,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ನಾಗಪ್ಪ ಬೀದಿ (ಮುಖ್ಯ ರಸ್ತೆಯಿಂದ ನಾಗಪ್ಪ ಬೀದಿ 1ನೇ ಅಡ್ಡರಸ್ತೆ ಶ್ರೀನರಸಿಂಹಯ್ಯನವರ ಮನೆವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,The Dattatreya Temple of Ward No.77 belonging to the Gandhinagar assembly constituency is located on the Nagapatti road (from the main road to the house of Srinarasinhaya's house on Nagapada Street) cement concrete work,2.5
46,2013-14,46,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ನಾಗಪ್ಪ ಬೀದಿ (ನಾಗಪ್ಪ ಬೀದಿ 1ನೇ ಅಡ್ಡರಸ್ತೆ ಶ್ರೀನರಸಿಂಹಯ್ಯನವರ ಮನೆಯಿಂದ ನಾಗಪ್ಪ ಬೀದಿ 1ನೇ ಅಡ್ಡರಸ್ತೆ ಆಯಿಲ್ ಅಂಗಡಿಯವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,"The Dattatreya Temple of Ward No 77 belonging to the Gandhinagar assembly constituency is located on the Nagappa Street (Nagappa Street 1st Cross, Srinarasinhaya's House, Nagappa Street 1st Cross Road), Cement Concrete Works",2.5
47,2013-14,47,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ನಾಗಪ್ಪ ಬೀದಿ (ನಾಗಪ್ಪ ಬೀದಿ  ಆಯಿಲ್ ಅಂಗಡಿಯಿಂದ ನಾಗಪ್ಪ ಬೀದಿ 1ನೇಅಡ್ಡರಸ್ತೆ ಶ್ರೀನಾಗರಾಜ್ ಮನೆಯವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,"The Dattatreya Temple of Ward No.77 belonging to the Gandhinagar assembly constituency is Nagappa Street (Nagappa Street Oil Store, Nagappa Street 1st Road, Srinagaraj House), Cement Concrete Works",2.5
48,2013-14,48,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ನಾಗಪ್ಪ ಬೀದಿ (ನಾಗಪ್ಪ ಬೀದಿ  1ನೇ ಅಡ್ಡರಸ್ತೆ ಶ್ರೀ.ನಾಗರಾಜ್ ಮನೆಯಿಂದ ಶೇಷಾದ್ರಿಪುರಂ 1ನೇ ಮುಖ್ಯರಸ್ತೆವರೆಗೆ ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,The Dattatreya Temple of Ward No 77 belonging to the Gandhinagar Assembly constituency is located on Nagappa Street (Nagappa Street 1st crossroads) from Nagaraj House to Seshadripuram 1st Main Road) Cement Concrete Works,2.5
49,2013-14,49,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ನ 2ನೇ  ಅಡ್ಡರಸ್ತೆ (ಜಯ ಹನುಮಾನ್ ವ್ಯಾಯಾಮ ಶಾಲೆಯಿಂದ ಡಾ:ರಾಜ ಗೋಪಾಲ್ ಮನೆಯವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ,"The 2nd crossroads of Anjaneya Block (from Jay Hanuman Exercise School to Dr. Raja Gopal's House), Cement concrete road works under the Dattatreya Temple of Ward No.77 from Gandhinagar Assembly constituency.",2.5
50,2013-14,50,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ನ 2ನೇ ಜಿ ಅಡ್ಡರಸ್ತೆ (2ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ಕೋಡಿ ಗಣಪತಿ ದೇವಸ್ಥಾನದವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ,The Dattatreya Temple of Ward No.77 belonging to the Gandhinagar assembly constituency is the 2th G crossroads of Anjaneya Block (2nd crossing to the Kodi Ganapati temple) cement concrete road works,2.5
51,2013-14,51,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.77 ರ ದತ್ತಾತ್ರೇಯ ದೇವಸ್ಥಾನ ಇದರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಆಂಜನೇಯ ಬ್ಲಾಕ್ ನ 2ನೇ ಅಡ್ಡರಸ್ತೆ ( ಜಯಹನುಮಾನ್ ವ್ಯಾಯಾಮ ಶಾಲೆಯಿಂದ ಡಾ:ರಾಜಗೋಪಾಲ್ ಮನೆವರೆಗೆ) ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ,"The Dattatreya Temple of Ward No.77 belonging to Gandhinagar assembly constituency is the 2nd crossroads of the Anjaneya Block (from Jayanuman Exercise School to Dr. Rajagopal House), cement concrete road works",2.5
52,2013-14,52,Driling of Borewell and Providing Necessary Fitting and Pipe line in New Binni School in Ward No.121 in GandhinagaraAssembly  Constituency Bangalore,Driling of Borewell and Providing Necessary Fitting and Pipe line in New Binni School in Ward No.121 in GandhinagaraAssembly  Constituency Bangalore,6.0
53,2013-14,53,"Drilling of Borewell and Providing Necessary fitting and Pipe line @ Gopalapura 5th Cross,  (Right Side) in ward No.121, in Gandhinagar Assembly Constituency, Bangalore","Drilling of Borewell and Providing Necessary fitting and Pipe line @ Gopalapura 5th Cross,  (Right Side) in ward No.121, in Gandhinagar Assembly Constituency, Bangalore",6.0
54,2014-15,1,"Drilling of Borewell and Providing necessary fitting and Pipeline @ shankarappa garden main road in ward No.121 in Gandhinagar Assembly Constituency, Bangalore","Drilling of Borewell and Providing necessary fitting and Pipeline @ shankarappa garden main road in ward No.121 in Gandhinagar Assembly Constituency, Bangalore",6.0
55,2014-15,2,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.94, ಗಾಂದಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ  ಬರುವ ಶ್ರೀ.ಅನಂತಸ್ವಾಮಿ ಆಶ್ರಮ, ಅನಂತಾಶ್ರಮ ರಸ್ತೆ, ಸುಭೇದಾರಂ ಛತ್ರಂ ರಸ್ತೆ ಕ್ರಾಸ್, ಕಪಾಲಿ ಚಿತ್ರಮಂದಿರ ಹಿಂಭಾಗ ಬೆಂಗಳೂರು ಇದು ಶಿಥಿಲಾವಸ್ಥೆಯಲ್ಲಿದ್ದು ಆಶ್ರಮದ ನವೀಕರಣ ಕಾಮಗಾರಿ","Ward No. 94 from Gandhinagar Assembly constituency, Sri Anantaswamy Ashram, Ananthasramam Road, Subhadram Chhatram Road Cross, Ganga Nagar, Bangalore, under the Ganga Nagar area, Bangalore is in ruins and renovation works of the Ashram",7.0
56,2014-15,3,Drilling of Borewell and Providing necessary fitting and pipeline in new binny school in ward nO.121,Drilling of Borewell and Providing necessary fitting and pipeline in new binny school in ward nO.121,6.0
57,2014-15,4,"Drilling of borewell and providing necessary fitting and pipiline @ Gopalapura 5th Cross, (right side) in ward No.121","Drilling of borewell and providing necessary fitting and pipiline @ Gopalapura 5th Cross, (right side) in ward No.121",6.0
58,2014-15,5,Drilling of borewell and providing necessary fitting and pipi line @ shankarappa garden main road in ward no.121,Drilling of borewell and providing necessary fitting and pipi line @ shankarappa garden main road in ward no.121,6.0
59,2014-15,6,Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore (2nd cross),Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore (2nd cross),6.0
60,2014-15,7,Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore (4th cross),Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore (4th cross),6.0
61,2014-15,8,Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore(7th cross),Drilling of borewell and providing necessary fitting and pipeline in cottonpet ward no.120 in gandhinagar assembly constituency bangalore(7th cross),6.0
62,2014-15,9,ಮಾಗಡಿ ರಸ್ತೆ ವಿ.ಎಸ್.ಟಿ ಕಾಲೋನಿಯ ರಸ್ತೆಗಳಿಗೆ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ ಹಾಗೂ ಇತರೆ ಅಬಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Concrete work and other construction work for roads in Magadi Road VST Colony,5.0
63,2014-15,10,ಮಾಗಡಿ ರಸ್ತೆ ವಿ.ಎಸ್.ಟಿ ಕಾಲೋನಿಯಲ್ಲಿ ಆವರಣಗಳನ್ನು ಸಮತಟ್ಟು ಮಾಡುವ ಹಾಗೂ ಇತರೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Magadi Road VST Colony is a campus plate and other development work,5.0
64,2014-15,11,ಮಾಗಡಿ ರಸ್ತೆ ವಿ.ಎಸ್.ಟಿ ಕಾಲೋನಿಯಲ್ಲಿ ಆವರಣಗಳನ್ನು ಸಮತಟ್ಟು ಮಾಡುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Magadi Road is a development project to integrate campuses in VST Colony,5.0
65,2014-15,12,ಮಾಗಡಿ ರಸ್ತೆ ವಿ.ಎಸ್.ಟಿ ಕಾಲೋನಿಯಲ್ಲಿ ಅರ್.ಸಿ.ಸಿ ಡ್ರೈನ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"RCC construction work at VGT Colony, Magadi Road",5.0
66,2014-15,10,"ಶ್ರೀಮತಿ .ಎಸ್. ನಾಗರತ್ನಮ್ಮ ಕೋಂ ಶ್ರೀ.ಕೆ.ಶ್ರೀನಿವಾಸ್ ನಂ.7, 8ನೇ ಅಡ್ಡರಸ್ತೆ ಕೆ.ಕೆ.ಸರ್ಕಲ್ ಶಾಂತಲಾ ಸಿಲ್ಕ್ ಹೌಸ್ ಹಿಂಭಾಗ ಬೆಂಗಳೂರು-560063 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಸರಬರಾಜು ಮಾಡಲು","Mrs. S.. Nagaratnamma Kom Sri KK Srinivas No.7, 8th Crossroads KK Sarkal Shantala Silk House Back to Bangalore-560063 To Triple Drive Vehicles",0.82
67,2014-15,11,"ಗಾಂದಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.94, ಗಾಂದಿನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶೇಷಾದ್ರಿಪುರಂನ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆಯ ಕಟ್ಟಡವು ದುರಸ್ಥಿಯಲ್ಲಿದ್ದು ಕಟ್ಟಡದ ದುರಸ್ತಿ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಲು ಹಾಗೂ ಕಟ್ಟಡದ ಸುಣ್ಣ ಬಣ್ಣಗಳ ಕಾಮಗಾರಿಗೆ","Ward No. 94 belonging to the Gandinagar assembly constituency, Government High School building in Seshadripuram, the second main building in the Ganga Nagar area, was in ruin and under construction of building building and limestone",5.0
68,2014-15,12,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.95, ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ರೈಲ್ವೆ ಕಾಲೋನಿ ( ಮಹಾತ್ಮಗಾಂಧಿ ಕಾಲೋನಿ ಉತ್ತರ ವಲಯ-2) ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ದುರಸ್ಥಿ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಲು ಹಾಗೂ ಸುಣ್ಣಬಣ್ಣಗಳ ಕಾಮಗಾರಿಗೆ","Ward, No. 95, Gandhinagar Assembly constituency, Railway Colony (Mahatma Gandhi Colony North Zone -2), Subhash Nagar, Government Higher Primary School Building, and Work on Limestone Work",2.0
69,2014-15,13,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.95 ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸ್ವತಂತ್ರಪಾಳ್ಯದಲ್ಲಿ ನಿರ್ಮಿಸಲಾದ ಪಾಲಿಕೆಯ ಸಮುದಾಯ ಭವನದಲ್ಲಿ ಭೋಜನ ಹಾಗೂ ಪಾಕಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Dinner and cuisine room construction work at the Pallika Community Hall, built in Independent Panchayat, Ward No.95, Subhash Nagar, Gandhinagar Assembly constituency.",12.0
70,2014-15,14,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.96ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶ್ರೀರಾಮಪುರ ಹಿಂದುಳಿದ ರುದ್ರಭೂಮಿಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ,"Tube Well Drilling Work at Srirampur Backyard Cemetery, Ward No.96 belonging to Gandhinagar assembly constituency",2.5
71,2014-15,15,ನೀರು ಸರಬರಾಜು ಕೊಳವೆಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Construction of water supply pipes,2.5
72,2014-15,16,ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ,Room construction work,2.5
73,2014-15,17,ರುದ್ರಭೂಮಿ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ ಹಂತ-1,Construction of cemetery development stage 1,2.5
74,2014-15,18,ರುದ್ರಭೂಮಿ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ ಹಂತ-2,Construction of cemetery development phase -2,2.5
75,2014-15,19,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.96 ಓಕಳಿಪುರಂ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ರಾಮಚಂದ್ರಪುರ ನಂ.4ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಉರ್ದು ಪ್ರೈಮರಿ ಶಾಲೆಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Construction of Urdu Primary School at Ramachandrapur No. 4 Crossroads, Gandhinagar Assembly Constituency Ward No.96 Oakalipuram",20.0
76,2014-15,20,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.95 ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸ್ವತಂತ್ರಪಾಳ್ಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಸಿ.ಬ್ಲಾಕ್ ನಲ್ಲಿರುವ ಪಾಲಿಕೆ ಸ್ಥಳದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Independent Palaiah 1st Main Road, Ward No.95 Subhash Nagar, Gandhinagar Assembly Constituency, Community Building Construction at CB Block",20.0
77,2014-15,21,"ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ ನಂ.121, 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಹಿತದೃಷ್ಟಿಯಿಂದ ನೀರಿನ ಅಭಾವವಿರುವುದರಿಂದ ಈ ಕೆಳಕಂಡ ಕಾಮಗಾರಿಗಳನ್ನು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡಲು, ಬಿನ್ನಿಪೇಟೆ ವಾರ್ಡ್ ನಂ.121","The following works are to supply water to a clean drinking water unit as the water lacks the public interest in KP Agrawara Ward No.121, 5th cross, Binnypet Ward No 121",6.0
78,2014-15,22,"ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ ನಂ.121, 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಹಿತದೃಷ್ಟಿಯಿಂದ ನೀರಿನ ಅಭಾವವಿರುವುದರಿಂದ ಈ ಕೆಳಕಂಡ ಕಾಮಗಾರಿಗಳನ್ನು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡಲು, ಬಿನ್ನಿಪೇಟೆ ರೈಲ್ವೆ ಟ್ರಾಕ್ ಹತ್ತಿರ ವಾರ್ಡ್ ನಂ.121","The following works are to supply water to a clean drinking water unit as the water lacks the public interest in KP Agrawara Ward No.121, 5th cross,, Ward No 121 near Binnypet Railway Track",6.0
79,2014-15,23,"ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ ನಂ.121, 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಹಿತದೃಷ್ಟಿಯಿಂದ ನೀರಿನ ಅಭಾವವಿರುವುದರಿಂದ ಈ ಕೆಳಕಂಡ ಕಾಮಗಾರಿಗಳನ್ನು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡಲು,ಮಾರ್ಕಂಡೇಶ್ವರ ನಗರ, ವಾರ್ಡ್ ನಂ.121","The following works are to supply water to a clean drinking water unit as the water lacks the public interest in KP Agrawara Ward No.121, 5th cross, Marcanteshwar City, Ward No.121",6.0
80,2014-15,24,"ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ ನಂ.121, 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಹಿತದೃಷ್ಟಿಯಿಂದ ನೀರಿನ ಅಭಾವವಿರುವುದರಿಂದ ಈ ಕೆಳಕಂಡ ಕಾಮಗಾರಿಗಳನ್ನು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡಲು,ಬೆಟ್ಟಮ್ಮ ವೃತ್ತ ವಾರ್ಡ್ ನಂ.121","The following works are to supply water to a clean drinking water unit as the water lacks the public interest in KP Agrawara Ward No.121, 5th cross, Bettamma Circle Ward No.121",6.0
81,2014-15,25,"ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ ನಂ.121, 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಹಿತದೃಷ್ಟಿಯಿಂದ ನೀರಿನ ಅಭಾವವಿರುವುದರಿಂದ ಈ ಕೆಳಕಂಡ ಕಾಮಗಾರಿಗಳನ್ನು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ನೀರು ಸರಬರಾಜು ಮಾಡಲು, ಮಾಗಡಿ ರಸ್ತೆ, 7ನೇ ಕ್ರಾಸ್ ವಾರ್ಡ್ ನಂ.121","The following works are to supply water to a clean drinking water unit as the water lacks the public interest in KP Agrawara Ward No.121, 5th cross, Magadi Road, 7th Cross Ward No.121",6.0
82,2014-15,26,"ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಸೇರಿದ ವಾರ್ಡ್ ನಂ.120-ಕಾಟನ್ ಪೇಟೆ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನವರ್ತಿ ಪೇಟೆ, ಲಾಲ್ ಬಂದ್ ವಾಡಿ ಪ್ರದೇಶದಲ್ಲಿ ಕಿರು ನೀರು ಸರಬರಾಜು ಘಟಕದ ಕಾಮಗಾರಿ","Small Water Supply Division Works at Manwarthi Deyty, Lal Bandhwadi area at Ward No.120-Cotton downtown from Gandhinagar assembly constituency",6.0
83,2014-15,27,"ಕು.ನಿಹಾಲ್ ಕೋಂ ಸೈಯದ್ ಶಂಶುದ್ದೀನ್ ನಂ.46/1, 3ನೇ ಮುಖ್ಯರಸ್ತೆ, ರಾಮಚಂದ್ರಪುರ, ಶ್ರೀರಾಮಪುರ, ಬೆಂಗಳೂರು-21","Q.Nihal Kon Syed Shamsuddin No.46 / 1, 3rd Main Road, Ramachandrapur, Srirampur, Bangalore -21",0.75
84,2014-15,28,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.95ರ ಸುಭಾಷ್ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮಾಗಡಿ ಮುಖ್ಯರಸ್ತೆ (ಅಂಗಾಳ ಪರಮೇಶ್ವರಿ ದೇವಸ್ಥಾನದ ಬಳಿ) ಬರುವ ಬಿಬಿಎಂಪಿ ಕಟ್ಟಡಕ್ಕೆ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"BBMP building comprises of Magadi main road (near Angal Parameshwari temple) in Subhash Nagar, Ward No.95 of Gandhinagar assembly constituency. Compound construction work",10.0
85,2014-15,29,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.96ರ ಓಕಳಿಪುರಂ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕೊಠಡಿಗಳನ್ನು ದುರಸ್ಥಿಗೊಳಿಸಲು ಹಂತ-1 ,"Oakalipuram government Ward-96 of Gandhinagar assembly constituency has been deployed to repair the junior primary school,",2.5
86,2014-15,30,ಗಾಂಧಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.96ರ ಓಕಳಿಪುರಂ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕೊಠಡಿಗಳನ್ನು ದುರಸ್ಥಿಗೊಳಿಸಲು ಹಂತ-2,Oakalipuram government ward No.96 of Gandhinagar assembly constituency to clear room for younger primary school,2.5
87,2015-16,1,"120-ಕಾಟನ್ ಪೇಟೆ, ನಾಗಮ್ಮ ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಹಾಗೂ ಕಿರು ನೀರು ಸರಬರಾಜು ಕಾಮಗಾರಿ ಹಾಗೂ ಟ್ಯಾಂಕ್ ಅಳವಡಿಕೆ","120-Cotton Downtown, Nagamma Nagar, Tube Wells and Mini Water Supply Works and Tank Implementation",7.0
88,2015-16,2,"120-ಕಾಟನ್ ಪೇಟೆ, ನೇತಾಜಿ  ನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಹಾಗೂ ಕಿರು ನೀರು ಸರಬರಾಜು ಕಾಮಗಾರಿ ಹಾಗೂ ಟ್ಯಾಂಕ್ ಅಳವಡಿಕೆ","120-Cotton Downtown, Netaji Nagar, Tube Well and Small Water Supply and Tank Appliance",6.0
89,2015-16,3,121-ಬಿನ್ನಿಪೇಟೆ ಗೋಪಾಲಪುರ ಬಿ ಬೀದಿ ಹಾಗೂ ಉರ್ದು ಶಾಲೆ ರಸ್ತೆಗೆ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,121-Binnypet Gopalpur B Street and Urdu School Road,20.0
