Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
47,2015-16,8,ಬೆಂಗಳೂgರಿನ ಹನುಮಂತನಗರದಲ್ಲಿರುವ ವಿನಾಯಕ ದೇವಾಲಯ ಸಮಿತಿ (ರಿ) ರವರು ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಕಾರಿ,"Vinayaka Temple Samithi (R) is located in Hanumanthanagar, Bangalore.",5.0
48,2015-16,9,ಬಸವನಗುಡಿ ಉಪವಿಭಾಗದ ವಾರ್ಡ್ 154 155 ಮತ್ತು 156ರಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆದು ನೀರು ಸರಬರಾಜು ಮಾಡುವ ಬಗ್ಗೆ.,Basavangudi subdivision ward 154 and 156 on the water well drilling the water well.,15.0
49,2015-16,10,ಬಸವನಗುಡಿ ಉಪವಿಭಾಗದ ವಾರ್ಡ್ 154 155 ಮತ್ತು 156ರಲ್ಲಿ ನೀರಿನ ಕೊಳವೆ ಪೈಪ್‍ಗಳನ್ನು ಅಳವಡಿಸಲು,Basavanagudi subdivided ward 154 and 156 to install water pipe pipes,3.0
50,2015-16,11,ಬಸವನಗುಡಿ ಉಪವಿಭಾಗದ ವಾರ್ಡ್ 162 163 ಮತ್ತು 165ರಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆದು ನೀರು ಸರಬರಾಜು ಮಾಡುವ ಬಗ್ಗೆ.,Basavanagudi subdivision ward 162 163 and 165 drilling well and water supply.,10.0
51,2015-16,12,ಬಸವನಗುಡಿ ಉಪವಿಭಾಗದ ವಾರ್ಡ್ 162 163 ಮತ್ತು 164ರಲ್ಲಿ ನೀರಿನ ಕೊಳವೆ ಪೈಪ್‍ಗಳನ್ನು ಅಳವಡಿಸಲು,Basavanagudi subdivided ward 162 163 and 164 to use water pipe pipes,3.0
52,2015-16,13,"ವಾರ್ಡ್ ನಂ.156 ಶ್ರೀನಗರದ 13ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ    ಪಶ್ಚಿಮ ಮತ್ತು ಪೂರ್ವದ ಎರಡು ಕಡೆಯಲ್ಲಿನ ಹಾಳಾಗಿರುವ ಚರಂಡಿಯನ್ನು ಅಭಿವೃದ್ಧಿ ಪಡಿಸಿ, ಪಾದಚಾರಿ ರಸ್ತೆ ನಿರ್ಮಾಣ ಮಾಡುವ ಕಾಮಗಾರಿ (ರಾಮಾಂಜನೇಯ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಮಳೆನೀರು ಚರಂಡಿಯ ವರೆಗೆ)",Ward No.156 Development of pedestrian road (from Ramanjaneya mainstream to rainwater drainage) to develop damaged drainage on the western and eastern part of the 13th mainland of Srinagar.,20.0
53,2015-16,14,ವಾರ್ಡ್ ನಂ.162 ಗಿರಿನಗರದ 2ನೇ ಹಂತದಲ್ಲಿ ಬರುವ                24ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿನ ಸೆಕೆಂಡರಿ ಮಳೆನೀರಿ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಪರಿಸುವ ಕಾಮಗಾರಿ.,Ward No.162 Construction of secondary rainwater drainage at 24th mainland at 2nd phase of Girinagar.,15.0
54,2015-16,15,ವಾರ್ಡ್ ನಂ.162ರಲ್ಲಿ ಬರುವ ಬಿ.ಎಸ್.ಕೆ 3ನೇ ಹಂತ  6ನೇ ಬ್ಲಾಕ್‍ನಲ್ಲಿ ಇರುವ ಪುಷ್ಪಾಂಜಲಿ ಪಾರ್ಕ್ ಒಳ ಮತ್ತು ಹೊರಭಾಗದಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವುದು ಮತ್ತು ಬಿಎಸ್‍ಕೆ  3ನೇ ಹಂತ 80 ಅಡಿ ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಪಾರ್ಕಿನ ಒಳ ಮತ್ತು ಹೊರಭಾಗದಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ.,Developing inside and outside the Pushpanjali Park at BSK 3rd Level 6th Block in Ward No.162 and developing the inside and outside of the park on the BSK 3rd level 80ft road.,15.0
55,2015-16,16,"Providing and drilling borewells  in Ward No.155,156,162,163,164 under Basavanagudi Constituency","Providing and drilling borewells  in Ward No.155,156,162,163,164 under Basavanagudi Constituency",25.0
56,2015-16,17,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಗಿರಿನಗರ ವಾರ್ಡ್ ನಂ:162ರಲ್ಲಿರುವ ಆವಲಹಳ್ಳಿ ಬಿ.ಡಿ.ಎ ಉದ್ಯಾನವನ ಹಾಗೂ ಮಂಜುನಾಥ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಇರುವ ಉದ್ಯಾನವನದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Basavangudi assembly constituency, Girinagar Ward No. 162 Aavalahalli BDA Park and development work at Manjunatha Swamy Temple.",10.0
57,2016-17,1,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಶಾಸಕರ ಹಾಗೂ ಸಂಸದರ ಅನುದಾನದಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಸುರಕ್ಷತಾ ಹಿತದೃಷ್ಟಿಯಿಂದ ಪ್ರಾಯೋಗಿಕವಾಗಿ ಸುಮಾರು 400 ಸಿಸಿ ಟಿ.ವಿ ಕ್ಯಾಮರಾಗಳನ್ನು ಅಳವಡಿಸುವ ಯೋಜನೆ.,Basavanagudi Assembly constituency is aimed at embarking on nearly 400 CC TV cameras practically by the MLAs and MPs in the public interest.,30.0
58,2016-17,2,"ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಶೈಕ್ಷಣಿಕ ಸಂಸ್ಥೆ (ರಿ) ಬನಶಂಕರಿ 1ನೇ ಹಂತ, ಬೆಂಗಳೂರು-50 ಇಲ್ಲಿ ಗ್ರೀನ್ ರೂಂ ಕಟ್ಟುವ ಕಾಮಗಾರಿ","Swami Vivekananda Educational Institute (R) Banashankari 1st Stage, Bangalore-50 Green Room Building Work",2.5
59,2016-17,3,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ              ವಾರ್ಡ್ ನಂ:163ರ  ಕತ್ರಿಗುಪ್ಪೆ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣಕ್ಕಾಗಿ.,Ward No: 163 of the Katraguppe Library Building in Basavanagudi Assembly Constituency.,15.0
60,2016-17,4,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ              ವಾರ್ಡ್ ನಂ:162ರಲ್ಲಿರುವ ಆವಲಹಳ್ಳಿ ಬಿ.ಡಿ.ಎ ಉದ್ಯಾನವನ ಹಾಗೂ ಮಂಜುನಾಥಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಇರುವ ಉದ್ಯಾನವನ ಮತ್ತು ವಿವೇಕಾನಂದ ಉದ್ಯಾನವನದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Aavalahalli BDA Park in Ward No: 162 near Basavanagudi Assembly Constituency and the park near Manjunathaswamy Temple and Vivekananda Park.,10.0
61,2016-17,5,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಹನುಮಂತನಗರ ಕವಿ ಕೇಸಿರಾಜ ರಸ್ತೆಯ ಈಶಾನ್ಯಮುಖಿ ಗಣಪತಿ ದೇವಸ್ಥಾನದ ಪಕ್ಕದಲ್ಲಿ ವಿನಾಯಕ ದೇವಾಲಯ ಸಮಿತಿ (ರಿ) ಇಲ್ಲಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಗೆ,"The Vinayaka Temple Samithi (R) beside the North East Frontier Ganapati Temple of Hanumanthanagar poet Kesirajah road, Basavangudi assembly constituency,",5.0
62,2016-17,6,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ 162ರ ಗಿರಿನಗರ ಸರ್ಕಾಲ್‍ನ ಪುಟ್‍ಪಾತ್‍ನಲ್ಲಿ ಎಸ್.ಎಸ್ ರೈಲಿಂಗ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,"SS Railing is set up at Puttapat in Girinagar, Ward 162 of Basavangudi assembly constituency.",24.06
63,2016-17,7,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ 156ರಲ್ಲಿ ಪಿ.ಇ.ಎಸ್ ಕಾಲೇಜ್ ಜಂಕ್ಷನ್ (50 ಅಡಿ ರಸ್ತೆ) ವ್ಯಾಪ್ತಿಯ ಪುಟ್‍ಪಾತ್‍ನಲ್ಲಿ ಎಸ್.ಎಸ್ ರೈಲಿಂಗ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,"SS Railing works in Puttapat, PES College Junction (50 ft) road in Basavangudi assembly constituency Ward 156.",42.0
64,2016-17,8,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ 155ರಲ್ಲಿ ಗವಿಗಂಗಾಧರೇಶ್ವರ ಸ್ವಾಮಿ ದೇವಲಯದ ಸಮೀಪ ಎಸ್. ಎಸ್ ರೈಲಿಂಗ್ ಅಳವಡಿಕೆ ಮತ್ತು ಸರ್ಕಾರಿ ಶಾಲೆಯ ಮುಂಭಾಗಕ್ಕೆ ಕಾಂಕ್ರೀಟ್, ಟೈಲ್ಸ್ ಮತ್ತು ಮೇಲ್ಚಾವಣಿ ಅಳವಡಿಕೆ ಕಾಮಗಾರಿ.","Basavangudi Assembly constituency Ward 155 is near the Gavigangadareshwara Swamy Temple. Implementation of SRailing and Concrete, Tiles and Roof Adaptation for Government School Front.",20.0
65,2016-17,9,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ 162ರ ಪೋಲೀಸ್ ಸ್ಟೇಷನ್ ಪಕ್ಕದ 1ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಪಾರ್ಕಿನ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,The park development work on the 1st side along the Ward 162 police station in Basavanagudi assembly constituency.,19.0
66,2016-17,10,"ಶ್ರೀ ವೈ.ಪಿ ಚಂದ್ರಶೇಖರಯ್ಯ #1330, 11ನೇ ಮುಖ್ಯರಸ್ತೆ, 9ನೇ ಅಡ್ಡರಸ್ತೆ, ಶ್ರೀನಿವಾಸನಗರ ಬೆಂಗಳೂರು-50 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. YP Chandrasekhariah # 1330, 11th Main Road, 9th Cross Road, Srinivasanagar Bangalore-50 for Triplicate Vehicle Purchase.",0.81
67,2016-17,11,"ಯು.ಆರ್ ಶ್ರೇಯ, # 165, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಗಿರಿನಗರ, 1ನೇ ಪೇಶ್, ಬೆಂಗಳೂರು-85 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","For a three-wheeler vehicle purchase for UR, # 165, 3rd Cross, Girinagar, 1st Pesh, Bangalore-85.",0.7
68,2016-17,12,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬನಶಂಕರಿ 3ನೇ ಹಂತ 2ನೇ ಪೇಸ್, 7ನೇ ಬ್ಲಾಕ್, 2ನೇ ಮೈನ್‍ನಲ್ಲಿರುವ ಸಿ.ಎ.ನಿವೇಶನದಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಉಪಯೋಗಕ್ಕಾಗಿ ಬಹುಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ.","The construction of multi-storey building for public use at Basavangudi Assembly constituency Banashankari 3rd Phase 2nd Pace, 7th Block, CA Meeting at 2nd Maine.",10.0
69,2016-17,13,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ, ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕತ್ತರಗುಪ್ಪೆ ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಲಯ-1, ಬೆಂಗಳೂರು-560085 ಇಲ್ಲಿ ಶಾಲೆಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Government Higher Primary School, Kasaragappe Bangalore South Zone -1, Bangalore -560085 Building Basavangudi Assembly Constituency Here is the construction of the school building.",5.0
70,2016-17,14,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:154ರ ಬಸವನಗುಡಿಯ ಕೆ.ಆರ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಬಿ.ಬಿ.ಎಂ.ಪಿ ಕಟ್ಟಡದಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಉಪಯೋಗಕ್ಕಾಗಿ ಮನೋನಂದನ ಕೇಂದ್ರದ ಶೌಚಾಲಯದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Ward No: Basavangudi Assembly Constituency Ward No: Construction of Toilets at Manonanda Center for public use at BBMP building in Basavanagudi KR Road, 154.",4.16
71,2016-17,15,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಶ್ರೀ ಶಾರದಾನಿಕೇತನ ಅಸೋಸಿಯೇಷನ್ (ರಿ), ಮೌಂಟ್ ವಜಾಯ್ ಎಕ್ಸ್‍ಟೆನ್‍ಷನ್, ಹನುಮಂತನಗರ, ಬೆಂಗಳೂರು-560019 ಇಲ್ಲಿ ಶಾಲಾ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Sri Saradaniketan Association (R), Mt Wajai Extension, Hanumanthanagar, Bangalore -560019 Building Basavangudi Assembly Constituency is a school building work here.",10.0
72,2017-18,1,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:162 ಮುನೇಶ್ವರ ಬ್ಲಾಕ್, 50 ಅಡಿ ರಸ್ತೆ, 13ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಮುನೇಶ್ವರ ದೇವಾಲಯಕ್ಕೆ ಹೊಂದಿಕೊಂಡಂತೆ ಸಮುದಾಯಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Basavanagudi Legislative Assembly Ward Ward: 162 Munneshwar Block, 50 ft Road, 13th Main Road, Munneshwara Temple, Community Building Construction",0.0
73,2017-18,2,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಬಸವನಗುಡಿ ಮತ್ತು ಶ್ರೀನಗರಕ್ಕೆ ಹೊಂದಿಕೊಂಡಂತೆ 15ನೇ ಕ್ರಾಸ್ನಲ್ಲಿ ಆದಿಶಕ್ತಿ ಪಟಾಲಮ್ಮ ಟ್ರಸ್ಟ್ ನವರು ನಿರ್ಮಿಸುತ್ತಿರುವ ವಿದ್ಯಾರ್ಥಿನಿಲಯ ಮತ್ತು ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Basavangudi Assembly constituency Basavanagudi and Srinagar Adi Shakti Patalamma Trust is constructed on the 15th Cross and is constructed on the construction of a hostel and community building.,10.0
74,2017-18,3,ಶ್ರೀ ಸ್ವಯಂಪ್ರಕಾಶ ಟ್ರಸ್ಡ್‍ರವರು ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಗಿರಿನಗರ ವಾರ್ಡ್-162 ರಲ್ಲಿ ಮೊದಲನೇ ಮಹಡಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಅನುಕೂಲವಾಗುವಂತೆ ವಾಚನಾಲಯವನ್ನು ನಿರ್ಮಿಸಲು.,Mr. Swapraksha Trasdar to build a library to facilitate the public on the first floor in the Girinagar Ward - 162 in the Basavanagudi Assembly constituency.,10.0
75,2017-18,4,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಶ್ರೀನಗರ ವಾರ್ಡ್ ನಂ.156ರ ಶ್ರೀ ವಿನಾಯಕ ವಿದ್ಯಾಮಂದಿರ, ಶ್ರೀನಗರ ಶಾಲೆಯ ಕಟ್ಟಡದ ಲ್ಲಿ ಹೆಚ್ಚುವರಿ ಕೊಠಡಿಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Mr. Vinayak Vidya Mandir, Srinagar Ward No.156, is the construction of additional rooms at the Srinagar School Building in the Basavanagudi Assembly constituency.",10.0
76,2017-18,5,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ತೀವ್ರ ನಿಗಾ ಘಟಕಗಳನ್ನು ಪ್ರಾರಂಭಿಸಲು.,To launch intensive care units within the Basavanagudi assembly constituency.,0.0
77,2017-18,6,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿಸಿ ಕ್ಯಾಮಾರಗಳನ್ನು ಅಳವಡಿಸಲು,To install CC cameras in the basavangudi assembly constituency,0.0
78,2017-18,7,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:154ರ ನಂ:59ರ 3ನೇ ಬಡಾವಣೆ, ಶ್ರೀಗುರು ಸಂಕಣ್ಣಾರ್ಯಾಶ್ರಮ ಆಶ್ರಮ ಟ್ರಸ್ಟ್, ತ್ಯಾಗರಾಜನಗರ ಇಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Basavangudi Assembly constituency Ward No. 154 No. 3: 59th 3rd Layout, Sriugur Chamundariah Ashram Trust, Tyagarajanagar Community Buildings Complex here.",10.0
79,2017-18,8,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:154 ಬರುವ U್ಪವಿಗಂಗಾದರೇಶ್ವರ ಸ್ವಾಮಿ ದೇವಾಲಯದ ಸಮೀಪವಿರುವ ಸರ್ಕಾರಿ ಶಾಲೆಗೆ ಕಾಂಪೌಚಿಡ್ ಮತ್ತು ಇತ್ಯಾದಿ ಕಾಮಗಾರಿಗೆ,Basavangudi Assembly Constituency Ward: 154 Government School near Upavagangareswara Swamy Temple to Compaheed and etc.,20.0
80,2017-18,9,"ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:155ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರು ಶ್ರೀ ಬಾಲಾಜಿ ವಿದ್ಯಾನಿಕೇತನ್(ರಿ), ಒಂದನೇ ಅಡ್ಡರಸ್ತೆ, ಹನುಮಂತನಗರ, ಬೆಂಗಳೂರು-19 ಈ ಶಾಲೆಗೆ ಕೊಠಡಿಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Basuagudi Assembly Constituency Ward No.: Baru Sri Balaji Vidyaniketan (R), 1st Crossroads, Hanumanthanagar, Bangalore-19 Building at the School",5.0
81,2017-18,10,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:164ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶ್ರೀ ಸುಂದರ ಮಹಾಗಣಪತಿ ದೇವಸ್ಥಾನದ ಪಕ್ಕದಲ್ಲಿ ನಿರ್ಮಿಸುತ್ತಿರುವ ಸಮುದಾಯ ಭವನ ಮತ್ತು ಅಂಗನವಾಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Basavangudi Assembly Constituency Ward 164 Community Bhavan and Anganwadi Building Construction Building Near Sri Sree Mahaganapati Temple,10.0
82,2017-18,11,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:155 ಮತ್ತು ವಾರ್ಡ್ ನಂ.164ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿಸಿ ಕ್ಯಾಮರಾಗಳ ಅಳವಡಿಕೆಗೆ.,Basavanagudi Assembly Constituency Ward No. 155 and Ward No.164 to apply for CC cameras.,10.0
83,2017-18,12,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:162 ಮತ್ತು ವಾರ್ಡ್ ನಂ.163ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿಸಿ ಕ್ಯಾಮರಾಗಳ ಅಳವಡಿಕೆಗೆ.,Basinavadi Assembly Constituency Ward 162 and Ward No.163 for the use of CC cameras.,10.0
84,2017-18,13,ಬಸವನಗುಡಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ:154 ಮತ್ತು ವಾರ್ಡ್ ನಂ.156ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿಸಿ ಕ್ಯಾಮರಾಗಳ ಅಳವಡಿಕೆಗೆ.,Basavanagudi Assembly Constituency Ward: 154 and Ward No.156 for the use of CC cameras.,10.0
