Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
67,2014-15,20.0,ಬಿಬಿಎಂಪಿ ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ಬೇಗೂರು ಗ್ರ್ರಾಮದ ಚಾಮುಂಡೇಶ್ವರಿ ಬಡಾವಣೆಯ 11ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಹಂತ-4.,"Road Docking Stage at Crossroads, 11th Main Road, Chamundeshwari Layout, Berhur, Bergur, BGMP Ward - 192.",2.5
68,2014-15,21.0,ಬಿಬಿಎಂಪಿ ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ಬೇಗೂರು ಗ್ರ್ರಾಮದ ಚಾಮುಂಡೇಶ್ವರಿ ಬಡಾವಣೆಯ 11ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಹಂತ-5.,"Road Docking Stage 5 on the 11th Main Road of Chamundeshwari Layout, Bergur, Berguru, BBMP Ward - 192.",2.5
69,2014-15,22.0,ಬಿಬಿಎಂಪಿ ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ಬೇಗೂರು ಗ್ರ್ರಾಮದ ಚಾಮುಂಡೇಶ್ವರಿ ಬಡಾವಣೆಯ 11ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಹಂತ-6.,"Road Docking Stage at Crossroads on 11th Main Street, Chamundeshwari Layout, Berhur, Bergur, Bighur Ward - 192.",2.5
70,2014-15,23.0,ಸಿಂಗಸಂದ್ರ ವಾರ್ಡ್-191 ವ್ಯಾಪ್ತಿಯ ನಾಗನಥಪಯರ ಡಾಕ್ಟರ್ಸ್ ಲೇ ಔಟ್‍ನಲ್ಲಿ ಕಾಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ.,Concrete road development in the Nagasathara Doctors Lay out of Singasandra Ward -191.,5.0
71,2014-15,24.0,ಮಂಟಪ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ರಾಗಿಹಳ್ಳಿ ಗ್ರಾಮದ ಗಣೇಶ್ ದೇವಸ್ಥಾನದಿಂದ ಪಟೇಲ್ ಪುಟ್ಟಣ್ಣ ನವರ ಮನೆವರೆಗೆ ಕಾಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ.,Mantapa Gram Panchayat The concrete road development from the Ganesh temple of Raghialli village to the home of Patel Puttanna.,5.0
72,2014-15,25.0,"ಜಿಗಣಿ ಹೋಬಳಿ, ಕಲ್ಲುಬಾಳು ಅಂಚೆ ಶ್ರೀ ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಯೋಗ ಅನುಸಂಧಾನ ಸಂಸ್ಥಾನಕ್ಕೆ ಅಂಬುಲೆನ್ಸ್ ವಾಹನವನ್ನು ಒದಗಿಸುವುದು.ಬದಲಿಕಾಮಗಾರಿ:-","Jigani Hobli, Kallabalu postal Swami Vivekananda yoga approach to the state of the Ambulance to provide the vehicle.Alternative : -",15.0
73,2014-15,,"1. Provinding Pipe Line for diverting of water at Royal Lake Front Layout 4th Stage, Kothnur Village, Bangalore South Constituency. ","1. Provinding Pipe Line for diverting of water at Royal Lake Front Layout 4th Stage, Kothnur Village, Bangalore South Constituency. ",2.5
74,2014-15,,"2. Provinding Pipe Line for diverting of water at Royal Lake Front Layout 5th Stage, Kothnur Village, Bangalore South Constituency. ","2. Provinding Pipe Line for diverting of water at Royal Lake Front Layout 5th Stage, Kothnur Village, Bangalore South Constituency. ",2.5
75,2014-15,,3. Providing Lead of Rain at Bommandahalli village,3. Providing Lead of Rain at Bommandahalli village,5.0
76,2014-15,,4. Asphaulting to the Road at Hennagar Dinne to Hennagara Circle and filling of Photholes on the Road from Hennagara Dinne to Yellamma Temple ,4. Asphaulting to the Road at Hennagar Dinne to Hennagara Circle and filling of Photholes on the Road from Hennagara Dinne to Yellamma Temple ,5.0
77,2014-15,26.0,"ನ್ಯಾಷನಲ್ ಹೈಸ್ಕೂಲ್, ಸುಬ್ರಮಣ್ಯಪುರ ಇಲ್ಲಿ ಶಾಚಾಲಯ ನಿರ್ಮಾಣ.","National High School, Subramaniapuram built a chapel here.",2.5
78,2014-15,27.0,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಹರಿನಗೆರೆ ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಸೌಚಾಲಯ ನಿರ್ಮಾಣ.","Government Higher Primary School, Hirinagare Bangalore.",2.5
79,2014-15,28.0,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಸಾಲೆಗಳಗೆ ಡೆಸ್ಕ್ ಸರಬರಾಜು,Desk supplies to Government Salaries at Bangalore South Municipal Council,5.0
80,2014-15,29.0,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತÀ್ರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಶಾಲೆಗಳಿಗೆ ಆಟೋಪಕರಣಗಳ ಕಿಟ್ ಸರಬರಾಜು.,Audit Kit supplies to government schools of Bangalore South Municipal Council.,4.0
81,2014-15,30.0,ಬೆರಟೇನ ಅಗ್ರಹಾರ ತಿಮ್ಮಯ್ಯ ರೆಡ್ಡಿ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆಯ ಮುಂಭಾಗದಲ್ಲಿ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ.,Concrete work on the front of Amerahara Thimmaiah Reddy Government High School.,5.0
82,2014-15,31.0,"ಬೇಗೂರು ಹೋಬಳಿ, ಹೊಮ್ಮದೇವನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಅಂಗನವಾಡಿ ಕೇಂದ್ರದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ.","Building of the Anganwadi Center at Hogadaveenahalli village, Beguru Hobli.",5.0
83,2014-15,32.0,"ಬೆಂ.ನ.ಜಿ, ಆನೇಕಲ್ ತಾ, ಜಿಗಣಿ ಹೋ, ಶಿವನಹಳ್ಳಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ನಿಯಮಿತ ರವರಿಗೆ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction work for BMG, Anekal Ta, Jigani Ho, Shivanahalli Milk Producers Co-operative Society Limited.",2.0
84,2014-15,33.0,ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ ಯಲ್ಲಮ್ಮ ದೇವಸ್ಥಾನ ರಸ್ತೆಯಲ್ಲಿ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Concrete road works on Yellamma temple road in Bannerghatta village.,5.0
85,2014-15,34.0,ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯ ರಾಗಿ ಮಿಷನ್ ರಾಮಯ್ಯನ ಮನೆ ರಸ್ತೆ ಮತ್ತು ಲP್ಪ್ಷ್ಮಣ್‍ಸಿಂಗ್ ಮನೆಯ ರಸ್ತೆಯಲ್ಲಿ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,The second main road to the Bannerghatta village is Rani Mission Road and the concrete road work on the L'Ppsmansing House Road.,5.0
86,2014-15,35.0,ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯ ದೊಡ್ಡರಾಮಯ್ಯನ ಮನೆಯಿಂದ ಗಿರೀಶ್ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Concrete road works up to Girish Home from Bannerghatta village 2rd mainland Vallaramaiah house.,5.0
87,2014-15,36.0,ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯ ವೆಂಕಟೇಶ್ ಮನೆಯಿಂದ ದೊಡ್ಡರಾಮಯ್ಯನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Concrete road work from Venkatesh's house in 2nd banner of Bannerghatta village to Vallaramaiah house.,5.0
88,2014-15,37.0,ಭೋತೇನಹಳ್ಳಿ ಗ್ರಾಮದಿಂದ ಬನ್ನೇರುಘಟ್ಟ ಕಗ್ಗಲೀಪುರ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ. (0.00 ಮೀ ನಿಂದ 192.50 ಮೀ),Road development and corrosion work from Bhoteenahalli village to Bannerghatta Kagilipura mainland. (0.00 m to 192.50 m),5.0
89,2014-15,38.0,ಭೋತೇನಹಳ್ಳಿ ಗ್ರಾಮದಿಂದ ಬನ್ನೇರುಘಟ್ಟ ಕಗ್ಗಲೀಪುರ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ. (192.50 ಮೀ ನಿಂದ 385.00 ಮೀ),Road development and corrosion work from Bhoteenahalli village to Bannerghatta Kagilipura mainland. (192.50 m to 385.00 m),5.0
90,2014-15,39.0,ರಾಗಿಹಳ್ಳಿ ಗ್ರಾಮದ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Concrete road work near Maramma temple at Raghihalli village.,5.0
91,2014-15,40.0,ರಾಗಿಹಳ್ಳಿ ಗ್ರಾಮದ ಎಸ್.ಸಿ. ಕಾಲೋನಿಯ ತಿಮ್ಮಯ್ಯನ ಮನೆಯಿಂದ ಶಿವಯ್ಯನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Ragihalli village SC Concrete road work from the house of Thimayya in Colony to Shivayya's house.,5.0
92,2014-15,41.0,ರಾಗಿಹಳ್ಳಿ ಗ್ರಾಮದ ಎಸ್.ಸಿ. ಕಾಲೋನಿಯ ಶಶಿಕುಮಾರ್ ಮನೆಯಿಂದ ಅಕ್ಕಮ್ಮಯಕ್ಕನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Ragihalli village SC Concrete road work from Sashikumar house in Colony to the neighborhood home.,5.0
93,2014-15,42.0,ಒಂಟಿಮಾರನ ದೊಡ್ಡಿ ಗ್ರಾಮದ ಮರಿಯಪ್ಪನ ಮನೆಯಿಂದ ತಿಮ್ಮಣ್ಣನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Concrete road work from the house of Mariyappa village of Ottimarana Doddi village to Thimmanna's house.,5.0
94,2015-16,1.0,ವಲ್ರ್ಡ್ ರಿನ್ಯೂವಲ್ ಸ್ಪಿರಿಚುಯಲ್ ಟ್ರಸ್ಟ್ ರವರು ಬನ್ನೇರುಘಟ್ಟ ರಸ್ತೆಯ ಗೊಟ್ಟಿಗೆರೆಯಲ್ಲಿರುವ ವಿಶ್ವಶಾಚಿತಿ ರಾಜಯೋಗ ಭವನದ ಆವರಣದಲ್ಲಿ ಪುನರುಜ್ಜೀವನ ಕೇಂದ್ರದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The Warden Renewal Spiritual Trust is the construction work of the Renaissance Center in the campus of the World Wide Rajaji Bhavan in Bannerghatta road.,5.0
95,2015-16,2.0,"ಶ್ರೀ ಶಂಕರಗೌಡ ಬಿನ್ ಬಸವರಾಯ, ನಂ.35, ನ್ಯೂ ಬ್ಯಾಂಕ್ ಕಾಲೋನಿ, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೋಣನಕುಂಟೆ, ಜೆ.ಪಿ.ನಗರ ಉಪನೋಂದಣಾಧಿಕಾರಿಗಳ ಕಛೇರಿ ಹತ್ತಿರ, ಅಮೃತನಗರ ಮುಖ್ಯರಸ್ತೆ, ಬೆಂಗಳೂರು-560062 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Shri Shankar Gowda Bin Basavaraya, No.35, New Bank Colony, 1st Main Road, 1st Cross, Koenankunde, Near JP Nagar Sub Inspectorate Office, Amrithanagar Main Road, Bangalore-560062 for Triplicate Vehicle Purchase.",0.84
96,2015-16,3.0,"ಶ್ರೀ ದೇವೇಂದ್ರ ಬಿನ್ ಬೆನಕಪ್ಪÀ್ಪ, ಗಿಡ್ಡೇನಹಳ್ಳಿ ಗಾಮ, ಜಿಗಣಿ ಹೋಬಳಿ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Devendra bin Benakappa, Giddenahalli Gama, Jigani Hobli, Anekal Taluk for the purchase of a three wheeler.",0.84
97,2015-16,4.0,"ಶ್ರೀ ಡಿ.ಎಂ.ಮೂರ್ತಿ ಬಿನ್ ಲೇಟ್ ಎಂ.ಮರಿಯಪ್ಪ, ದ್ಯಾವಸಂದ್ರ ಗಾಮ, ಹಾರಗದ್ದೆ ಅಂಚೆ, ಜಿಗಣಿ ಹೋಬಳಿ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. DM Murthy bin Late M. Mariyappa, Davasandra Gama, Haragadde post, Jigani Hobli, Anekal taluku for a three-wheel drive vehicle.",0.84
98,2015-16,5.0,"ಶ್ರೀ ಚಿಕ್ಕಮುತ್ತಪ್ಪ ಬಿನ್ ದೊಡ್ಡಮುತ್ತಪ್ಪ, ಮೆಳೆನಲ್ಲಸಂದ್ರ ಗ್ರಾಮ, ಹಾರಗದ್ದೆ ಅಂಚೆ, ಜಿಗಣಿ ಹೋಬಳಿ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Chikkamattappa bin Vallamattuppa, Melanallasandra village, Haragaradde post, Jigani hobli, Anekal taluku for the purchase of a three wheeler.",0.84
99,2015-16,6.0,"ಶ್ರೀ ಅಸಾದುಲ್ಲಾ  ಬಿನ್ ಸೈಯದ್ ಸರ್ದಾರ್, ನಂ.717, ಆಲಹಳ್ಳಿ, ಜೆ.ಪಿ.ನಗರ, 9ನೇ ಹಂತ, ಅಂಜನಾಪುರ ಅಂಚೆ, ಬೆಂಗಳೂರು-62 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Asadullah bin Syed Sardar, No.717, Alahalli, JP Nagar, 9th Stage, Anjanapura Post, Bangalore-62 for Triplicate Vehicle Purchase.",0.84
100,2015-16,7.0,"Construction of Cement Concrete road at Anjaneya Temple Street (Byregowda House Road) of Ward No.184, Uttarahalli.","Construction of Cement Concrete road at Anjaneya Temple Street (Byregowda House Road) of Ward No.184, Uttarahalli.",5.0
101,2015-16,8.0,"Construction of Cement Concrete Drain at Bommandahalli Village, Jigani Hobli, Anekal Taluk (Limits of Kallubalu Village Panchayath) Phase-1.","Construction of Cement Concrete Drain at Bommandahalli Village, Jigani Hobli, Anekal Taluk (Limits of Kallubalu Village Panchayath) Phase-1.",5.0
102,2015-16,9.0,"Construction of Cement Concrete Drain at Bommandahalli Village, Jigani Hobli, Anekal Taluk (Limits of Kallubalu Village Panchayath) Phase-2.","Construction of Cement Concrete Drain at Bommandahalli Village, Jigani Hobli, Anekal Taluk (Limits of Kallubalu Village Panchayath) Phase-2.",5.0
103,2015-16,10.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ವಾರ್ಡ್ 184, ವ್ಯಾಪ್ತಿಯ ಕರಿಯಪ್ಪನಹಳ್ಳಿ ನಾಗಪ್ಪನ ಮನೆ ರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವುದು","Bungalow drilling at Kariappanahalli Nagarappa Home Road, 184, Major Bangalore Metropolitan Polly Ward",2.5
104,2015-16,11.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ವಾರ್ಡ್ 184, ವ್ಯಾಪ್ತಿಯ ಯಾದಳಮ್ಮ ನಗರದ ಸೂರ್ಯನಗರದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವುದು","Bungalow in Suriyanagara, Yadalmanam, on the outskirts of the Bangalore Metropolitan Polly Ward 184",2.5
105,2015-16,12.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ವಾರ್ಡ್ 184, ವ್ಯಾಪ್ತಿಯ ಕರಿಯಪ್ಪನಹಳ್ಳಿ ನಾಗಪ್ಪನ ಮನೆ ರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವುದು","Bungalow drilling at Kariappanahalli Nagarappa Home Road, 184, Major Bangalore Metropolitan Polly Ward",2.5
106,2015-16,13.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ವಾರ್ಡ್ 184, ವ್ಯಾಪ್ತಿಯ ಕರಿಯಪ್ಪನಹಳ್ಳಿ ನಾಗಪ್ಪನ ಮನೆ ರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವುದು","Bungalow drilling at Kariappanahalli Nagarappa Home Road, 184, Major Bangalore Metropolitan Polly Ward",2.5
107,2015-16,14.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಸಂತಪುರ ವಾರ್ಡ್-197 ವ್ಯಾಪ್ತಿಯ ಮಾರುತಿ ಬಡಾವಣೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಸಂಸ್ಕರಣಾ ಘಟಕ ಸ್ಥಾಪಿಸಲು","To set up a clean drinking water treatment plant in the Maruti Layout of Vasanthpur Ward-197, the largest Bangalore Metropolitan Corporation",10.0
108,2015-16,15.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಅಂಜನಾಪುರ ವಾರ್ಡ್-196 ವ್ಯಾಪ್ತಿಯ ಆಲಹಳ್ಳಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಸಂಸ್ಕರಣಾ ಘಟಕ ಸ್ಥಾಪಿಸಲು","Establishment of a clean drinking water treatment plant at Alahalli, a huge Bangalore metropolitan area, Anjanapur Ward-196",7.5
109,2015-16,16.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-196 ವ್ಯಾಪ್ತಿಯ ಬೇಗೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಸಂಸ್ಕರಣಾ ಘಟಕ ಸ್ಥಾಪಿಸಲು","Establishment of Pure Water Treatment Plant at Beguru Village, Beguru Ward-196, Greater Bangalore Metropolitan Panchayat",7.5
110,2015-16,17.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಉತ್ತರಹಳ್ಳಿ ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯ ಉತ್ತರಹಳ್ಳಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು ಸ್ಥಾಪಿಸಲು.","To set up a clean drinking water plant at Uttarahalli, a huge Bangalore metropolitan area, Uttaraahalli Ward-184.",10.0
111,2015-16,18.0,"Providing and Construction of Pipe culvert for sluice to Akshyanagar Lake, Begur Village, Bangalore South Constituency.","Providing and Construction of Pipe culvert for sluice to Akshyanagar Lake, Begur Village, Bangalore South Constituency.",2.5
112,2015-16,19.0,"Providing and Construction of Pipe culvert at Akshyanagar, Begur Village, Bangalore South Constituency.","Providing and Construction of Pipe culvert at Akshyanagar, Begur Village, Bangalore South Constituency.",2.5
113,2015-16,20.0,"Providing Pipe Line for diverting of water at Royal Lake Front Layout 1st Stage, Kothnur Village, Bangalore South Constituency. ","Providing Pipe Line for diverting of water at Royal Lake Front Layout 1st Stage, Kothnur Village, Bangalore South Constituency. ",2.5
114,2015-16,21.0,"Providing Pipe Line for diverting of water at Royal Lake Front Layout 2nd  Stage, Kothnur Village, Bangalore South Constituency. ","Providing Pipe Line for diverting of water at Royal Lake Front Layout 2nd  Stage, Kothnur Village, Bangalore South Constituency. ",2.5
115,2015-16,22.0,"Providing Pipe Line for diverting of water at Royal Lake Front Layout 3rd  Stage, Kothnur Village, Bangalore South Constituency. ","Providing Pipe Line for diverting of water at Royal Lake Front Layout 3rd  Stage, Kothnur Village, Bangalore South Constituency. ",2.5
116,2015-16,23.0,"Providing road concrete and Children equipments to Park at Nobo Nagar, Begur Village, Bangalore South Constituency.","Providing road concrete and Children equipments to Park at Nobo Nagar, Begur Village, Bangalore South Constituency.",2.5
117,2015-16,24.0,"Providing Path Way to Park at Nobo Nagar, Begur Village, Bangalore South Constituency.","Providing Path Way to Park at Nobo Nagar, Begur Village, Bangalore South Constituency.",2.5
118,2015-16,25.0,"Development of Park at Celebrity Layout at Doddathogur Village, Bengalore South Taluk.","Development of Park at Celebrity Layout at Doddathogur Village, Bengalore South Taluk.",5.0
119,2015-16,26.0,"Construction of Yoga Mandira at Classic Paradise Layout, Begur, Bangalore South Taluk.","Construction of Yoga Mandira at Classic Paradise Layout, Begur, Bangalore South Taluk.",10.0
120,2015-16,27.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-1).","Anekal Taluk, Road Development Worker (Phase I) from Jigani-Bommasandra Road to Yarandahalli Approach Road.",5.0
121,2015-16,28.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-2)","Anekal Taluk, Road Development Complex (Phase 2) from Jigani-Bommasandra Road to Yarandahalli Approach Road",5.0
122,2015-16,29.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-3)","Road Development Workshop (Phase-III) from Anekal Taluk, Jigani-Bommasandra Road to Yarandahalli Approach Road",5.0
123,2015-16,30.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-4)","Road Development Workshop (Step-4) from Anekal Taluk, Jigani-Bommasandra Road to Yarandahalli Approach Road",5.0
124,2015-16,31.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-5)","Anekal Taluk, Road Development Workshop (Step-5) from Jigani-Bommasandra Road to Yarandahalli Approach Road",5.0
125,2015-16,32.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-6)","Anekal Taluk, Road Development Complex (Step-6) from Jigani-Bommasandra Road to Yarandahalli Approach Road",5.0
126,2015-16,33.0,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ-ಬೊಮ್ಮಸಂದ್ರ ರಸ್ತೆಯಿಂದ ಯಾರಂಡಹಳ್ಳಿ ಅಪ್ರೋಚ್ ರಸ್ತೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಾಗಾರಿ (ಹಂತ-7)","Anekal Taluk, Road Development Workshop (Step-7) from Jigani-Bommasandra Road to Yarandahalli Approach Road",1.6
127,2015-16,34.0,ಬಿ.ಬಿ.ಎಂ.ಪಿ ಅಂಜನಾಪುರ ವಾರ್ಡ್-196 ವ್ಯಾಪ್ತಿಯ ಕೋಣನಕುಂಟೆ ಉದ್ಯಾನವನದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ ಹಂತ-1.,"Advanced Development Work at Konanankunde Park, BBMP Anjanapura Ward-196.",2.5
128,2015-16,35.0,ಬಿ.ಬಿ.ಎಂ.ಪಿ ಅಂಜನಾಪುರ ವಾರ್ಡ್-196 ವ್ಯಾಪ್ತಿಯ ಕೋಣನಕುಂಟೆ ಉದ್ಯಾನವನದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ ಹಂತ-2.,"Advanced Development Work at Konanankunde Park, BBMP Anjanapura Ward-196.",2.5
