Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
65,2014-15,23,"ಪವಿತ್ರ.ಡಿ.ಟಿ ಬಿನ್ ತಮ್ಮೆಗೌಡ ನಂ.152-1, 11ನೇ ಅಡ್ಡರಸ್ತೆ, ಸುಬ್ಬಮ್ಮ ಸರ್ಕಲ್, ಸಾರಕ್ಕಿ ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Holy DT Bin Thane Gowda No 152-1, 11th Cross Road, Subbamma Circle, Sarakki Bangalore for Triplicate Vehicle Purchase.",0.65
66,2014-15,24,ಬೈರಸಂದ್ರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಎಲ್.ಸಿ.ಹೆಚ್ ಅಸೋಸಿಯೇಷನ್ ರವರ ಕೋರಿಕೆಯಂತೆ ಎಲ್.ಐ.ಸಿ ಕಾಲೋನಿಗೆ ಸಿ.ಸಿ.ಕ್ಯಾಮರ ಹಾಗೂ ಜೋಡಣಾ ಉಲಪಕರಣಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,Construction of CC Cement and assembly fixtures to the LIC Colony as requested by the LHH Association in Byrassandra Ward.,2.5
67,2014-15,25,"ಜೆ.ಪಿ.ನಗರ (ವಾರ್ಡ್.ನಂ.177) ರಲ್ಲಿರುವ ಮಹಾತ್ಮ ವಿದ್ಯಾಸಂಸ್ಥೆ, ಶಾಲ ಕೊಠಡಿಗಳನ್ನು ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Mahatma Vidyalaya, located in JP Nagar (Ward No.177), builds school rooms.",3.6
68,2014-15,26,ಪಟ್ಟಾಭಿರಾಮನಗರ (ವಾರ್ಡ್ ನಂ.168) ನಲ್ಲಿರುವ ಪಟ್ಟಾಭಿರಾಮನಗರ ಪಾರ್ಕ್‍ಗೆ ಜಿಮ್ ಉಪಕರಣಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,Gym equipment for Pattabhiiramanagar Park at Pattabiriramanagar (Ward No.168).,12.0
69,2015-16,1,"ಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿರುವ ವಾ.ನಂ.108, ಮಿಥಿಲ ಸಂಸ್ಕøತಿ ಸಮಿತಿ ಸಂಘ,4ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೃಷ್ಣಪ್ಪ ಗಾರ್ಡನ್, ಸಿ.ಆರ್.ಸಿ ಪೋಸ್ಟ್, ತಾವರೆಕೆರೆ, ಗುರಪ್ಪನಪಾಳ್ಯ ಇದರ ಪಕ್ಕದಲ್ಲಿರುವ ಸ್ಥಳದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಿಸುವ ಬಗ್ಗೆ.","The construction of the community hall at the site of the Vyamagara Municipal Council, V.No.108, Mithila Sanskar e T Kamithi Sangha, 4th Cross, Krishnappa Gordon, CRC Post, Thavarekere, Gurappanapalya.",0.0
70,2015-16,2,"Improvements to BWSSB road cutting portions in ward No.177, J.P.Nagara.","Improvements to BWSSB road cutting portions in ward No.177, J.P.Nagara.",0.0
71,2015-16,3,"Improvements to BWSSB road cutting portions in ward No.179, Shakambarinagara","Improvements to BWSSB road cutting portions in ward No.179, Shakambarinagara",0.0
72,2015-16,4,"Improvements to BWSSB road cutting portions in ward No.178, Sarakki","Improvements to BWSSB road cutting portions in ward No.178, Sarakki",0.0
73,2015-16,5,ಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತÀ್ರದ ಗುರಪ್ಪನಪಾಳ್ಯ ವಾ.ನಂ.171 ರಲ್ಲಿರುವ ಮಾರುತಿ ಲೇ ಔಟ್ ಪಾರ್ಕ್‍ನಲ್ಲಿ ಒಂದನೇ ಮಹಡಿಯಲ್ಲಿ ಬಹೂಪಯೋಗಿ ಹಾಲ್ ನಿರ್ಮಾಣ.,Multi-purpose hall was constructed on the 1st floor at Maruti Lay Out Park in Girapanapalya Va .171 near Jayanagar Municipal Council.,7.5
74,2015-16,6,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ 18ನೇ ಮುಖ್ಯರಸ್ತೆ, 35ನೇ ಅಡ್ಡರಸ್ತೆ, 4ನೇ ಟಿ ಬಡಾವಣೆಯಲ್ಲಿ ವಿವಿಧೊದ್ದೇಶ ಚಟುವಟಿಕೆಗಳಿಗಾಗಿ ಕಟ್ಟಡ ಕಟ್ಟಲು","18th Main Road of Jayanagar Assembly Constituency, 35th Crossroads, Building For Multipurpose Activities at 4th T Layout",10.0
75,2015-16,7,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತÀ್ರ ಸಾರಕ್ಕಿ ವಾರ್ಡ್-178 ರಲ್ಲಿರುವ ಶ್ರೀ ರಾಮಲಿಂಗ ಚೌಡೇಶ್ವರಿ ನೇಕಾರರ ಭವ£ದ 2ನೇ ಹಂತಸ್ತು ಕಟ್ಟಡಕ್ಕೆ ಗ್ರಾನೇಟ್ ಪ್ಲೋರಿಂಗ್ ಕಾಮಗಾರಿ ಮಾಡಲು (ಬದಲಿ ಕಾಮಗಾರಿ) ಬೆಂಗಳೂರು ನಗರ, ಜಯನಗರ ವಿಧಾನಸಭಾ   ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಸಾರಕ್ಕಿ ವಾರ್ಡ್      ನಂ:178, ನೇಕಾರರ ಕಾಲೋನಿಯ ಶ್ರೀ ವಿನಾಯಕ ದೇವಸ್ಥಾನದ ಟ್ರಸ್ಟ್ (ರಿ)ನ ಭವನದ 2ನೇ ಅಂತಸ್ತಿನ ಕಟ್ಟಡಕ್ಕೆ ಗ್ರಾನೈಟ್ ಫ್ಲೋರಿಂಗ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Granate flooring works for the 2nd Stage building of Sri Ramalinga Chowdeshwari Woman in Jayanagar Assembly Constituency - 178(Replacement work)  Sarangi Ward No. 178, Bangalore Urban, Jayanagar Assembly Constituency: Granite Flooring Construction at 17th Floor, 2nd Floor Building of Sri Vinayak Temple Trust (Ri) in Naikar Colony.",7.45
76,2015-16,8,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತÀ್ರ ಸಾರಕ್ಕಿ ವಾರ್ಡ್-178 ರಲ್ಲಿರುವ ಶ್ರೀ ರಾಮಲಿಂಗ ಚೌಡೇಶ್ವರಿ ನೇಕಾರರ ಭವ£ದ 2ನೇ ಹಂತಸ್ತು ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಮಾಡಲು (ಬದಲಿ ಕಾಮಗಾರಿ) ಬೆಂಗಳೂರು ನಗರ, ಜಯನಗರ ವಿಧಾನಸಭಾ  ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಸಾರಕ್ಕಿ ವಾರ್ಡ್   ನಂ:178, ನೇಕಾರರ ಕಾಲೋನಿಯ ಶ್ರೀ ವಿನಾಯಕ ದೇವಸ್ಥಾನದ ಟ್ರಸ್ಟ್ (ರಿ)ನ ಭವನದ    2ನೇ ಅಂತಸ್ತಿನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The 2nd Stage Building for the Sri Ramalinga Chowdeshwari Nayak in Jayanagar Assembly Constituency - 178(Replacement work)  Sarakki Ward No. 178, Bangalore Urban, Jayanagar Assembly Constituency: Construction of 2-storey building at the Sri Vinayak Temple Trust (R) building in Nayakara Colony.",14.5
77,2015-16,9,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತÀ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಸಂತ ಅಂಥೋಣಿ ಕನ್ನಡ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, 4ನೇ ಟಿ ಬ್ಲಾಕ್, ಜಯನಗರ, ಬೆಂಗಳೂರು ಸದರಿ ಶಾಲೆಗೆ ಗನಕಯಂತ್ರ ಹಾಗೂ ಇತರೆ ಅಗತ್ಯ ಉಪಕರಣ ಕೊಳ್ಳಲು","St. Anthony Kannada Higher Primary School, 4th T Block, Jayanagar, Bangalore School, Jayanagar Assembly Constituency,",10.0
78,2015-16,10,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತÀ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಸುರಕ್ಷತೆಯ ಹಿತದೃಷ್ಠಿಯಿಂದಾಗಿ ಸೊಲಾರ್ ಸ್ವಯಂಚಾಲಿತ ಸಿಗ್ನಲ್ ದೀಪ ಅಳವಡಿಸಲು.                                            1. ಇಂದಿರಾಗಾಂಧಿ ಸರ್ಕಲ್, ಸರಕ್ಕಿ,                             2. 38ನೇ ಅಡ್ಡರಸ್ತೆ, 11ನೇ ಮುಖ್ಯರಸ್ತೆ, 4ನೇ ಟಿ ಬ್ಲಾಕ್, ಜಯನಗರ      3. 28ನೇ ಮೈನ್, 39ನೇ ಕ್ರಾಸ್, ಜಯನಗರ 9ನೇ ಬಡಾವಣೆ (ಕರ್ನಾಟಕ ಬ್ಯಾಂಕ್)","The Jayanagar Assembly constituency covers the safety of public safety in order to incorporate the solar automatic signal lamp. 1. Indira Gandhi Circle, Circle, 2. 38th Crossroads, 11th Main Road, 4th T Block, Jayanagar 3. 28th Main, 39th Cross, Jayanagar 9th Layout (Karnataka Bank)",30.0
79,2015-16,11,"Construction of RCC Compound wall & M.S Gate at BBMP plyground Opp: Govt Janrdhan School, Ward No:170, Jayanagara Assembly Constituancy (Stage-1)","Construction of RCC Compound wall & M.S Gate at BBMP plyground Opp: Govt Janrdhan School, Ward No:170, Jayanagara Assembly Constituancy (Stage-1)",6.0
80,2015-16,12,"Construction of RCC Compound wall & M.S Gate at BBMP plyground Opp: Govt Janrdhan School, Ward No:170, Jayanagara Assembly Constituancy (Stage-2)","Construction of RCC Compound wall & M.S Gate at BBMP plyground Opp: Govt Janrdhan School, Ward No:170, Jayanagara Assembly Constituancy (Stage-2)",6.25
81,2015-16,13,"Construction of Toilet & Ram At BBMP Playground Opp: Govt Janardhan School Ward No.170, Jayanagara Assembly Constituency ","Construction of Toilet & Ram At BBMP Playground Opp: Govt Janardhan School Ward No.170, Jayanagara Assembly Constituency ",10.0
82,2015-16,14,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ 4ನೇ ಮೈನ್, 46ನೇ ಕ್ರಾಸ್, 8ನೇ ಬ್ಲಾಕ್, ಜಯನಗರದಲ್ಲಿರುವ ಶಾಕಾಂಬರಿನಗರ ವಾರ್ಡ್ ಸಂ:179ರ ಬಿ.ಬಿ.ಎಂ.ಪಿ ಸದಸ್ಯರ ಕಛೇರಿಯ ಕಟ್ಟಡದ ಮೇಲ್ಘಾವಣೆಯಲ್ಲಿ ವಿವಿಧೊದ್ದೇಶ ಚಟುವಟಿಗಳಿಗಾಗಿ ಕಟ್ಟಡ ಕಟ್ಟಲು","4th Main, 46th Cross, 8th Block, Jagannagar Assembly Constituency, Shakambirinagar Ward, 179 Building Building for Multipurpose Activities at the BBMP Members' Office Building",20.0
83,2015-16,15,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಪಟ್ಟಾಭಿರಾಮನಗರ ವಾರ್ಡ್ ನಂ:168ರಲ್ಲಿರುವ ಪಟ್ಟಾಭಿರಾಮನಗರ ಕ್ಷೇಮಾಭಿವೃದ್ಧಿ ಸಂಘದ ಉದ್ಯಾನವನದ ಅಭಿವೃದ್ಧಿಗಾಗಿ,"For the development of the Pattabhiriramanagar Welfare Association Park in Pattabhiiramanagar Ward No. 168, Jayanagar Assembly Constituency",12.0
84,2015-16,16,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಭಾರತ್ ಎಜುಕೇಷನ್ ಸೊಸೈಟಿ (ರಿ), 16ನೇ ಮುಖ್ಯ ರಸ್ತೆ, 4ನೇ ವಿಭಾಗ, ಜಯನಗರ, ಬೆಂಗಳೂರು-11 ಸಂಸ್ಥೆಯ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಪಾಠ ಪ್ರವಚನದ ಜೊತೆಗೆ ಕ್ರೀಡಾ, ಸಾಂಸ್ಕøತಿಕ ಹಾಗೂ ಇತರೆ ಸ್ಪರ್ದೆಗಳ ಕಾರ್ಯಕ್ರಮವನ್ನು ನಡೆಸಲು ಸುಸಜ್ಜಿತ ಸಭಾಂಗಣವನ್ನು ಕಟ್ಟಲು","To build a well-equipped hall for conducting lessons, sports, cultural and other competitions programs for students of the Bharat Education Society (R), 16th Main Road, 4th Division, Jayanagar, Bangalore-11 under the Jayanagar Assembly constituency.",20.0
85,2015-16,17,"ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ, ಜಯನಗರ            9ನೇ ಬಡಾವಣೆ ಪಟ್ಟಾಭಿರಾಮನಗರ  ವಾರ್ಡ್-168.","Pure Drinking Water Unit, Jayanagar 9th Layout Pattabiramanagar Ward - 168.",10.0
86,2015-16,18,"ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ, ಮಾರೇನಹಳ್ಳಿ ಕೆರೆಅಂಗಳ ಜಯನಗರ, ಪಟ್ಟಾಭಿರಾಮನಗರ ವಾರ್ಡ್-168.","Pure Drinking Water Unit, Mareanahalli Lake Jayanagar, Pattabiramanagar Ward - 168.",10.0
87,2015-16,19,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ವಾರ್ಡ್-168, ಪಟ್ಟಾಭಿರಾಮನಗರ ವಾರ್ಡಿನ ಜಯನಗರ 9ನೇ ಬಡಾವಣೆಯ 25ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆಯ ಕಟ್ಟಡದಲ್ಲಿ ಸಾರ್ವಜನಿಕರುಗಳ ಉಪಯೋಗಕ್ಕಾಗಿ ಗ್ರಂಥಾಲಯವನ್ನ ಪ್ರಾರಂಭಿಸಲು ಕಟ್ಟಡದ ಕಮಗಾರಿಗೆ.","Ward-168, Jayanagar Assembly constituency, building a building to start a library for public use at the huge Bangalore Metropolitan Building Building, 25th Main Street, Jayanagar 9th Division of Pattabhiiramanagar Ward.",15.0
88,2015-16,20,"ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ, ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರ, ಸಾರಕ್ಕಿ, ಜಯನಗರ, ಬೆಂಗಳೂರು","Pure Drinking Water Unit, Primary Health Center, Sarakki, Jayanagar, Bangalore",12.0
89,2015-16,21,"ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ, ಪಂಪ್ ಹೌಸ್, ಜಯನಗರ, ಈಸ್ಟ್ ಎಚಿಡ್ ರಸ್ತೆ,  ಬೆಂಗಳೂರು","Pure Drinking Water Unit, Pump House, Jayanagar, East Echid Road, Bangalore",12.0
90,2015-16,22,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-178ರಲ್ಲಿನ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ಆವರಣದಲ್ಲಿ ನೂತನವಾಗಿ ನಿರ್ಮಾಣವಾಗುತ್ತಿರುವ ಶುದ್ಧಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ಅಗತ್ಯವಿರುವ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆಸುವ ಕಾಮಗಾರಿ.,Sarakki Ward No.178 at Jayanagar Assembly Constituency The premises of the Primary Health Center in the area of ​​178 are for the construction of a pipe well needed for the newly constructed purifying water unit.,6.0
91,2015-16,23,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-178 ಇಲ್ಲಿನ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ಆವರಣದಲ್ಲಿ ನೂತನವಾಗಿ ಹಾಲಿನ ಕೇಂದ್ರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The Sarakki Ward Number -178 at the Jayanagar Assembly constituency is the newly constructed new center of milk construction at the premises of the primary health center.,2.5
92,2015-16,24,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-178 ಇಲ್ಲಿನ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ಆವರಣದಲ್ಲಿ ನೂತನವಾಗಿ ಹಾಲಿನ ಕೇಂದ್ರಕ್ಕೆ ವಿದ್ಯುದಿಕರಣ ಹಾಗೂ ಎಸಿಪಿ ಅಳವಡಿಕೆ.,Sarakki Ward No.178 Jayanagar Assembly Constituency - 178 The primary health center of the campus is the newly installed center of ACK and ACP.,0.5
93,2015-16,25,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-178 ಇಲ್ಲಿನ ಆಕ್ಸ್ ಫರ್ಡ್ ಶಾಲೆಯ ಹತ್ತಿರ, 10ನೇ ಮುಖ್ಯರಸ್ತೆ, 1ನೇ ಹಂತ, ಜೆ.ಪಿ.ನಗರ, ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Sarakki Ward No 178 near Jayanagar Assembly Constituency Near the Oxford School, 10th Main Road, 1st Stage, JP Nagar, Bangalore, Clean Pond Water Supply Project",10.0
94,2015-16,26,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-178 ಇಲ್ಲಿನ ಆಕ್ಸ್ ಫರ್ಡ್ ಶಾಲೆಯ ಹತ್ತಿರ, 10ನೇ ಮುಖ್ಯರಸ್ತೆ, 1ನೇ ಹಂತ, ಜೆ.ಪಿ.ನಗರ, ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆಸುವ ಕಾಮಗಾರಿ","Sarakki Ward No.178, Jayanagar Assembly Constituency - 178 near Oxford School, 10th Main Road, 1st Stage, JP Nagar, Bangalore.",6.0
95,2015-16,27,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಸಾರಕ್ಕಿ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-170 ಇಲ್ಲಿನ ಮೇವಾ ಕಾಲೇಜು ಮೈದಾನದಲ್ಲಿ ನೂತನವಾಗಿ ನಿರ್ಮಾಣವಾಗುತ್ತಿರುವ ಶುದ್ಧಕುಡಿಯುವ ನೀರಿನ ಘಟಕಕ್ಕೆ ಅಗತ್ಯವಿರುವ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆಸುವ ಕಾಮಗಾರಿ,Sarakki Ward No.170 from Jayanagar Assembly Constituency The construction of the tube well needed for the newly built Pure Water Tank at Mew College,6.0
96,2015-16,27,"ಶ್ರೀ ಮುನಿಮಲ್ಲಪ್ಪ, ನಂ:23, 1ನೇ ಅಡ್ಡರಸ್ತೆ, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಭೈರಸಂದ್ರ, 1ನೇ ಬ್ಲಾಕ್, ಜಯನಗರ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. Munimallappa, No. 23, 1st Cross, 1st Main Road, Bhairasandra, 1st Block, Jayanagar, Bangalore for purchase of Trichirakavah",0.86
97,2016-17,1,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಜಯನಗರ ಪೂರ್ವ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-170, 29ನೇ ಬಿ ಮುಖ್ಯರಸ್ತೆ ಕಾರ್ಪೋರೇಷನ್ ಕಾಲೋನಿ, ಜಯನಗರ 9ನೇ ಬ್ಲಾಕ್, ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನದ ಪಕ್ಕದಲ್ಲಿರುವ ಸ್ಥಳದಲ್ಲಿ ಸಮುದಾಯಭವನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Jayanagar East Ward No-170, 29th B Main Road Corporation Colony, Jayanagar 9th Block, Community Building Building construction at the adjoining area of ​​Karumariamma temple.",10.0
98,2016-17,2,"ಕಾರ್ಯಪಾಲಕ ಅಭಿಯಂತರರ ಕಛೇರಿ, 39ನೇ ಅಡ್ಡರಸ್ತೆ, ಜಯನಗರ 4ನೇ ಟಿ ಬಡಾವಣೆ ಮತ್ತು 18ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಶೆಟಲ್ ಬ್ಯಾಡ್ಮಿಂಟನ್ ಕ್ರೀಡಾಂಗಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿ.","Workplace Engineer's Office, 39th Crossroads, Jayanagar 4th T Layout and 18th Headquarters Reservation of Sheetle Badminton Stadium.",7.0
99,2016-17,3,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಜಯನಗರ ಪೂರ್ವ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-170, 29ನೇ ಬಿ ಮುಖ್ಯರಸ್ತೆ ಕಾರ್ಪೋರೇಷನ್ ಕಾಲೋನಿ, ಜಯನಗರ 9ನೇ ಬ್ಲಾಕ್, ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನದ ಪಕ್ಕದಲ್ಲಿರುವ ಸ್ಥಳದಲ್ಲಿ ವಿವಿದೋದ್ದೇಶ ಚಟುವಟಿಕೆಗಳಿಗಾಗಿ ಸಮುದಾಯ ಭವನದ ಮೊದಲ ಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Jayanagar Assembly Constituency, Jayanagar East Ward No.170, 29th B Main Road Corporation Colony, Jayanagar 9th Block, Building First Floor Building of Community Hall for detailed activities at the site next to Karumariamma temple.",10.0
100,2016-17,4,"ಹನುಮನಾಯಕ್ ಬಿನ್ ಲೇಟ್ ಭೀಮನಾಯಕ್, ನಂ.10, 8ನೇ ಮುಖ್ಯರಸ್ತೆ, ನ್ಯೂ ಗುರಪ್ಪನಪಾಳ್ಯ, ಬನ್ನೇರುಘಟ್ಟ ಮುಖ್ಯರಸ್ತೆ, ಬೆಂಗಳೂರು-560029","Hanumayak bin Late Bhimanayak, No.10, 8th Main Road, New Gurappanapalya, Bannerghatta Main Road, Bangalore -560029",0.75
101,2016-17,5,ಜಯನಗರ ಪೂರ್ವ ವಾರ್ಡ್ ನಂ:170ರ ಈಸ್ಟ್ ಎಂಡ್ ಮುಖ್ಯರಸ್ತೆಯ 39ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ಬನ್ನೇರುಘಟ್ಟ ರಸ್ತೆಯವರೆಗೆ ರಸ್ತೆ ವಿಭಜಕ ಕಾಮಗಾರಿ.,"Jayanagar East Ward No: Road Partner Work From 39th Cross Road to Bannerghatta Road, 170th East End Main Road.",15.0
102,2016-17,6,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಜಯನಗರ ಪೂರ್ವ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-170, ಈಸ್ಟ್ ಎಂಡ್ ಎ ಮತ್ತು ಬಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ (39ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ರಿಂಗ್ ರಸ್ತೆಯವರೆಗೆ) ಒಳಚರಂಡಿ ಪೈಪ್‍ಗಳನ್ನು ಅಳವಡಿಸಿದ್ದು, ಇದರಿಂದ ಹಾಳಾಗಿರುವ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Jayanagar Assembly Constituency, Jayanagar East Ward No-170, Sewage Pipes on East and A & B Headquarters (39th Cross Road Route) have been installed, which is a damaged road development work.",10.0
103,2016-17,7,"ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಜಯನಗರ ಪೂರ್ವ ವಾರ್ಡ್ ಸಂಖ್ಯೆ-170, ಈಸ್ಟ್ ಎಂಡ್ ಸಿ ಮತ್ತು ಡಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ (39ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ರಿಂಗ್ ರಸ್ತೆಯವರೆಗೆ) ಒಳಚರಂಡಿ ಪೈಪ್‍ಗಳನ್ನು ಅಳವಡಿಸಿದ್ದು, ಇದರಿಂದ ಹಾಳಾಗಿರುವ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Jayanagar Assembly Constituency, Jayanagar East Ward No.707, East Coast C and D Main Road (up to 39th Cross Road Route), sewage pipes have been installed, causing damaged road development.",10.0
104,2016-17,8,ಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಜೆ.ಪಿ ನಗರ ವಾರ್ಡ್ ಸಂಖ್ಯೆ:177ರಲ್ಲಿ ಶ್ರೀ ಸಲ್ಲಾಪುರಮ್ಮ ಮತ್ತು ಶ್ರೀ ಸೀತಾ ರಾಮಾಂಜನೇಯ ಸ್ವಾಮಿ ಮಂಡಳಿ ಟ್ರಸ್ಟ್ (ರಿ) ರ ಅಧೀನದಲ್ಲಿರುವ ಶ್ರೀ ರೇಣುಕಾ ಯಲ್ಲಮ್ಮ ದೇವಾಲಯದ ವಿವಿಧೊದ್ದೇಶ ಚಟುವಟಿಕೆಗಳಿಗಾಗಿ ಕಟ್ಟಡ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,JPNagar Ward Area of ​​Jayanagar Assembly Constituency: Building Sustainable Works for Sri Lanka at Srirampuram and Sri Renuka Naya Swamy Board Trust (R) in 177,5.0
