Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
41,2013 -14,41,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವಾರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆಚಾರ್ಯ ಕಾಲೀಜು ರಸ್ತೆಯಿಂದ ಗಣಪತಿನಗರ ಕಲ್ಲನ್ ಕುಂಟೆ ಮುಖಾಂತರ ತಮ್ಮೇನಹಳ್ಳಿ ಸೇರುವ ರಸ್ತೆ ಎಡಭಾಗ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ. ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ರಿಂದ 200.00 ಮೀ. ವರೆಗೆ)","Bangalore North Taluk Yeshwantpur Hobli, Chikkanavara Grama Panchayat Road Acharya Callizu Road from Ganapatinagar Kallan Kunti road to join Honni road left side drainage and RCC road. Mori construction work (chain 0.00 to 200.00 m)",5.0
42,2013 -14,42,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವಾರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆಚಾರ್ಯ ಕಾಲೀಜು ರಸ್ತೆಯಿಂದ ಗಣಪತಿನಗರ ಕಲ್ಲನ್ ಕುಂಟೆ ಮುಖಾಂತರ ತಮ್ಮೇನಹಳ್ಳಿ ಸೇರುವ ರಸ್ತೆ ಎಡಭಾಗ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ. ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 200.00 ರಿಂದ 400.00 ಮೀ. ವರೆಗೆ)","Bangalore North Taluk Yeshwantpur Hobli, Chikkanavara Grama Panchayat Road Acharya Callizu Road from Ganapatinagar Kallan Kunti road to join Honni road left side drainage and RCC road. Mori construction work (chain 200.00 to 400.00 m)",5.0
43,2013 -14,43,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವಾರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆಚಾರ್ಯ ಕಾಲೀಜು ರಸ್ತೆಯಿಂದ ಗಣಪತಿನಗರ ಕಲ್ಲನ್ ಕುಂಟೆ ಮುಖಾಂತರ ತಮ್ಮೇನಹಳ್ಳಿ ಸೇರುವ ರಸ್ತೆ ಎಡಭಾಗ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ. ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","Bangalore North Taluk Yeshwantpur Hobli, Chikkanavara Grama Panchayat Road Acharya Callizu Road from Ganapatinagar Kallan Kunti road to join Honni road left side drainage and RCC road. Mori construction work",5.0
44,2013 -14,44,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾ ರ ಗ್ರಾಮಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆಚಾರ್ಯ ಕಾಲೇಜು ರಸ್ತಯಿಂದ ಗಣಪತಿನಗರ ಕಲ್ಲನಕುಂಟೆ ಮುಖಾಂತರ ತಮ್ಮನಹಳ್ಳಿ ಸೇರುವ ರಸ್ತೆ ಬಲಭಾಗ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ. ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 200.00 ರಿಂದ 400.00 ಮೀ.ವರೆಗೆ)","Bangalore North Taluk, Yashwantpur Hobli Chikkanawana Road from Acharya College Road Gram Panchayat Road, Ganapatinagar Kallanakunte Road, Right Side Shed and RCC Road. Mori construction work (chain 200.00 to 400.00 m)",5.0
45,2013 -14,45,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ ವಿಜ್ಞೇಶ್ವರ ಎನ್ ಕ್ಲೇವ್ ಬಡಾವಣೆಯಲ್ಲಿ ಕೋಳವೆಬಾವಿ ಮತ್ತು ಪಂಪ್ ಸೆಟ್ ಮೋಟರ್ ಅಳವಡಿಸುವುದು","Establishment of Poultry and Pump Settors in Bangalore North Taluk, Yeshwantpur Hobli, Someshettihalli Gram Panchayat Range, Keregudaddahalli Vigneshwar N Clave Layout",5.0
46,2013 -14,46,ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.71ರ ಹೆಗ್ಗನಹಳ್ಳಿ ಮಾರುತಿ ನಗರ 7ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಛಾಂದ್ ಪಾಷ ರವರ ಮನೆಯಿಂದ ಗಂಗಯ್ಯ ರವರ ಮನೆಯವರೆಗೆ ಎರಡೂ ಕಡೆ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Bangalore City Dasarahalli assembly constituency ward No.71, Henganahalli Maruti city 7th crossing from Chand Pasha's house to Gangaiah house to house sewage construction work on both sides",2.5
47,2013 -14,47,ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.71ರ ಹೆಗ್ಗನಹಳ್ಳಿ ಮಾರುತಿ ನಗರ 7ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಛಾಂದ್ ಪಾಷ ರವರ ಮನೆಯಿಂದ ಗಂಗಯ್ಯ ರವರ ಮನೆಯವರೆಗೆ ಎರಡೂ ಕಡೆ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Bangalore City Dasarahalli assembly constituency ward No.71, Henganahalli Maruti city 7th crossing from Chand Pasha's house to Gangaiah house to house sewage construction work on both sides",2.5
48,2013 -14,48,ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.39 ಚೊಕ್ಕಸಂದ್ರ 8ನೇ ಕ್ರಾಸ್ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ರಿಂದ 30.00 ಮೀ.ವರೆಗೆ),Bangalore City Dasarahalli Assembly Ward Ward No.39 Chokasandra 8th Cross Road Cement Concrete Road Construction (Chain 0.00 to 30.00 m),2.5
49,2013 -14,49,ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.39 ಚೊಕ್ಕಸಂದ್ರ 8ನೇ ಕ್ರಾಸ್ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 30.00 ರಿಂದ 60.00 ಮೀ.ವರೆಗೆ),Bangalore City Dasarahalli assembly constituency Ward No.39 Chokasandra 8th Cross Road Cement concrete road construction (chain 30.00 to 60.00 m),2.5
50,2013 -14,50,ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.39 ಚೊಕ್ಕಸಂದ್ರ 8ನೇ ಕ್ರಾಸ್ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (ಸರಪಳಿ 60.00 ರಿಂದ 90.00 ಮೀ.ವರೆಗೆ),Bangalore City Dasarahalli assembly constituency Ward No.39 Chokasandra 8th Cross Road Cement concrete road construction (chain 60.00 to 90.00 m),2.5
51,2013 -14,51,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಕುಡಿಯುವ ನೀರು ಸರವರಾಜು ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somaseettihalli Gram Panchayat, Keregudaddahalli Village, Drinking Water Supply Works",5.0
52,2013 -14,52,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಸರ್ವೆ ನಂ.192ರ ಸ್ಮಶಾನ ಜಾಗಕ್ಕೆ ಚೈನ್ ಲಿಂಕ್ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Chain Link Compound Construction Workshop for the Cemetery No. 192, Bangalore North North Taluk, Yeshwantpur Hobli, Chikkabanavara Village Panchayat",5.0
53,2013 -14,1,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ ಗ್ರಾಮದ ಪ್ಲಾಟಿನಂ ಅಪಾರ್ಟ್ ಮೆಂಟ್ಸ್ ಕ್ರಾಸ್ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಹಾಕುವುದು","Cement Concrete for Platinum Apartment Mens Cross Road, Keregudadahalli Village, Bangalore North Taluk, Yeshwantpur Hobli, Somashettihalli Gram Panchayat",4.0
54,2014 -15,2,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ ಗ್ರಾಮದ ಪ್ಲಾಟಿನಂ ಅಪಾರ್ಟ್ ಮೆಂಟ್ಸ್ ಸುರೇಶ್ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಹಾಕುವುದು","Cement Concrete From Bangalore North Taluk, Yeshwantpur Hobli, Someshettihalli Gram Panchayat Range at Keregudadahalli Village Platinum Apartments Mantras Suresh House",4.0
55,2014 -15,3,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಬ್ರದರ್ಸ್ ಕಾಲೋನಿ ರಾಜಕಾಲುವೆಗೆ ಸೈಜುಕಲ್ಲು ಕಟ್ಟಡ ಚರಂಡಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Chikbanabar Gram Panchayat, Brigade Colony, Chikkabanavara Village,",5.0
56,2014 -15,4,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಗುಟ್ಟೆ ಬಸವೇಶ್ವರ ನಗರದ 3ನೇ ಮುಖ್ಯರಸ್ತೆ (ವಾಸವಿ ಪ್ರಾವಿಜನ್ ಸ್ಟೋರ್)ನ ಎದುರು ರಸ್ತೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwanthpur Hobli road development work towards the 3rd main road (Vasavi provision store) of Gutte Basaveshwara city of Chikkabanavara village of Chikkanawana Grama Panchayat.",5.0
57,2014 -15,5,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಕೃಷ್ಣ ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜು ಮುಂಭಾಗ 6ನೇ ಅಡ್ಡರಸ್ತೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Krishnan Engineering College, Chikkabanavara Grama Panchayat, Road Development Work on 6th Cross",5.0
58,2014 -15,6,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಗುಟ್ಟೆಬಸವೇಶ್ವರನಗರದ ಪಳೇಕಮ್ಮ ದೇವಸ್ಥಾನದ ಹಿಂಭಾಗದ ರಸ್ತೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Road Improvement Work on the Back Road of Pallakamma Temple, Guttabasaweswara Nagar, Chikkabanavara Village, Bangalore North North Taluk, Yeshwanthpur Hobli Chikkanawana Gram Panchayat",5.0
59,2014 -15,7,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಕೃಷ್ಣ ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜು ಮುಂಭಾಗ 6ನೇ ಕ್ರಾಸ್ ರಸ್ತೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwanthpur Hobli, Chikkabanwara Grama Panchayat, Krishna Engineering College, Chikkanavar Village, Road Development Work on 6th Cross Road",5.0
60,2014 -15,8,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಗುಟ್ಟೆ ಬಸವೇಶ್ವರ ನಗರದ 2ನೇ ಮುಖ್ಯರಸ್ತೆ (ವಾಸವಿ ಪ್ರಾವಿಜನ್ ಸ್ಟೋರ್)ನ ಎದುರು ರಸ್ತೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli Road Improvement Road opposite the 2nd Main Road (Vasavi Provision Store), Gutte Basaveshwara, Chikkabanavara Village, Chikkabanavara Grama Panchayat",5.0
61,2014 -15,9,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆ ರಸ್ತೆಯಿಂದ ಬ್ರದರ್ಸ್ ಕಾಲೋನಿ ರಸ್ತೆಗೆ ಸೈಜುಕಲ್ಲು ಕಟ್ಟಡ ಚರಂಡಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 0.70)","Bangalore North Taluk, Yeshwantpur Hobli, Chikkanawarnara Gram Panchayat junction of Chikkabanavara village. Cystic building drainage work from the road to the Brothers Colony Road (chain 0.00 to 0.70)",5.0
62,2014 -15,10,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆ ರಸ್ತೆಯಿಂದ ಬ್ರದರ್ಸ್ ಕಾಲೋನಿ ರಸ್ತೆಗೆ ಸೈಜುಕಲ್ಲು ಕಟ್ಟಡ ಚರಂಡಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.70 ಯಿಂದ 0.140)","Bangalore North Taluk, Yeshwantpur Hobli, Chikkanawarnara Gram Panchayat junction of Chikkabanavara village. Cystic building drainage work (from chain 0.70 to 0.140) to the Brother's Colony Road from School Road",5.0
63,2014 -15,11,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವಾರ  ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆ ರಸ್ತೆಯಿಂದ ಬ್ರದರ್ಸ್ ಕಾಲೋನಿ ರಸ್ತೆಗೆ ಸೈಜುಕಲ್ಲು ಕಟ್ಟಡ ಚರಂಡಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.140 ಯಿಂದ 0.210)","Bangalore North Taluk, Yeshwantpur Hobli, Chikkanawarnara Gram Panchayat junction of Chikkabanavara village. Cystic building drainage work from the road to the Brothers Colony Road (chain 0.140 to 0.210)",5.0
64,2014 -15,12,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಹೆಸರಘಟ್ಟ ಮುಖ್ಯ ರಸ್ತೆಯಿಂದ ನಾಗಣ್ಣನವರ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 60.00 ಮೀ. ವರೆಗೆ)","Bangalore North Taluk, Yeshwanthpur Hobli, Cement concrete road work from Chinnabanavara village of Chikkabanavara to Chikkabanavara main road to Naganna's house (chain 0.00 to 60.00 m)",5.0
65,2014 -15,13,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಹೆಸರಘಟ್ಟ ಮುಖ್ಯ ರಸ್ತೆಯಿಂದ ನಾಗಣ್ಣನವರ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 60.00 ಯಿಂದ 115.00 ಮೀ. ವರೆಗೆ)","Bangalore North Taluk, Yeshwantpur Hobli, Cement Concrete Road Works from Chinnabanavara Village to Chikkabanavara Grama Panchayat to Naganna's House (Chain 60.00 to 115.00 m)",5.0
66,2014 -15,14,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ತಾಜ್ ಮನೆಯಿಂದ ಸುಂದರೇಶ್ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 50.00 ಮೀ. ವರೆಗೆ)","Cement Concrete Road Works (Chain 0.00 to 50.00 m) From Taj House in Sundaresh House to Chikkabanavara Village, Bangalore North Taluk, Yeshwanthpur Hobli, Chikkabanavara Grama Panchayat",5.0
67,2014 -15,15,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಆಂಜಿನಪ್ಪ ನವರ ಮನೆಯಿಂದ ಬಿ.ವಿ.ರತ್ನ ಮನೆಯರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 50.00 ಮೀ. ವರೆಗೆ)","Bangalore North Taluk, Yeshwantpur Hobli, Cement Concrete Road Works (Chain 0.00 to 50.00 m) to BV Ratnam's House from Anjanappa's house in Chikkabanavara village of Chikkabanavara.",5.0
68,2014 -15,16,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಬಿ.ವಿ.ರತ್ನ ನವರ ಮನೆಯಿಂದ  ಕುಂಬಾರ್ ಲಕ್ಷ್ಮಮ್ಮ ನವರ ಮನೆಯರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 50.00 ಮೀ. ವರೆಗೆ)","Cement concrete road work (Chain 0.00 to 50.00 m) to the house of Kumbar Laxmama from BV Ratnam's house in Chikkabanavara village of Yakwantpur Hobli, Yakwanthapura Hobli, Bangalore North taluk,",5.0
69,2014 -15,17,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ನಾರಾಯಣ್ ಪ್ರಸಾದ್ ರವರ ಮನೆಯ ಮುಂಭಾಗದ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 40.00 ಮೀ. ವರೆಗೆ)","Cement concrete road works (chain 0.00 to 40.00 m) to the front road of Narayan Prasad's house in Chikbanavar village on Yashwantpur Hobli, Yakwanthapura Hobli, Bangalore North taluk,",5.0
70,2014 -15,18,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ನಾರಾಯಣ್ ಪ್ರಸಾದ್ ರವರ ಮನೆಯ ಮುಂಭಾಗದ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 40.00 ಯಿಂದ 70.00 ಮೀ. ವರೆಗೆ)","Cement concrete road works (chain 40.00 to 70.00 m) to the front road of Narayan Prasad's house in Chikkabanavara village, Bangalore North Taluk, Yeshwantpur Hobli, Chikkabanavara Grama Panchayat.",5.0
71,2014 -15,19,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಲಕ್ಷ್ಮಿನಾರಾಯಣ್ ಪ್ರಸಾದ್ ರವರ ಮನೆಯ ಮುಂಭಾಗದ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 40.00 ಮೀ. ವರೆಗೆ)","Cement concrete road works (chain 0.00 to 40.00 m) to the front road of Lakshminarayan Prasad's house in Chikkabanavara village, Bangalore North Taluk, Yeshwantpur Hobli, Chikbanavan Grama Panchayat.",5.0
