Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
49,2014 -15,40,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.9ರ ವಿದ್ಯಾರಣ್ಯಪುರ ವ್ಯಾಪ್ತಿಯ ಕೊಡಿಗೇಹಳ್ಳಿ ತಿಂಡ್ಲು ಮುಖ್ಯ ರಸ್ತೆಯ ಮೋರ್ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","The construction work of bus shelter near More Road, Kodigehalli Tindulu Road, Vidaranyapurapura on the large Bangalore metropolitan area, Ward No 9",3.9
50,2014 -15,41,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.9ರ ವಿದ್ಯಾರಣ್ಯಪುರ ವ್ಯಾಪ್ತಿಯ ತಿಂಡ್ಲು ವೃತ್ತ ಬಲಭಾಗ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","Great Bangalore Metropolitan Panchayat, Ward No 9 Vidaranyapura Range Tindu Circle Right Side Bus Parking Area",3.9
51,2014 -15,42,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.9ರ ವಿದ್ಯಾರಣ್ಯಪುರ ವ್ಯಾಪ್ತಿಯ ತಿಂಡ್ಲು ವೃತ್ತ ಎಡಭಾಗ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","Great Bangalore Metropolitan Corporation, Ward No 9, Vidaranyapurur Road, Circle, Left Side bus stand, construction work",3.9
52,2014 -15,43,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.9ರ ವಿದ್ಯಾರಣ್ಯಪುರ ವ್ಯಾಪ್ತಿಯ ವಿದ್ಯಾರಣ್ಯಪುರ ಮುಖ್ಯರಸ್ತೆ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","Vidyaranyapura Main Road Bus Terminus Construction Workshops at Vidaranyapurapura Vidyaranyapura Municipal Corporation, Ward No. 9",3.9
53,2014 -15,44,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.9ರ ವಿದ್ಯಾರಣ್ಯಪುರ ವ್ಯಾಪ್ತಿಯ ಕೆನರಾ ಬ್ಯಾಂಕ್ ಬಡಾವಣೆ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ","Construction of bus shelter near Canara Bank Layout, Vidaranyapura junction of Greater Bangalore Metropolitan Corporation, Ward No. 9",3.9
54,2014 -15,45,Providing Outdoor Gym Equipments and other works at HMT 6th & 7th Block Park Ward No.9,Providing Outdoor Gym Equipments and other works at HMT 6th & 7th Block Park Ward No.9,11.0
55,2015 -16,1,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಎಂ.ಎಸ್.ಪಾಳ್ಯ ಬಲಭಾಗ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","MSSPalya Right Side Bus Recovery Works at Kuvempunagar, Bangalore",3.9
56,2015 -16,2,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಎಂ.ಎಸ್.ಪಾಳ್ಯ ಎಡಭಾಗ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Massive Bangalore Metropolitan Task Force, MS Palya Left Block Bus Recovery Project at Kuvempunagar, Ward 11",3.9
57,2015 -16,3,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ವರದರಾಜನಗರ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of bus shelter near Varadarajanagar in Kuvempunagar district of Greater Bangalore Metropolitan Corporation, Ward 11",3.9
58,2015 -16,4,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಸಿಂಗಾಪುರದ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of bus shelter near Singapore, Kuvempunagar District of Greater Bangalore Metropolitan Corporation, Ward 11",3.9
59,2015 -16,5,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಕುವೆಂಪುನಗರ 1ನೇ ಹಂತ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of Kuvempunagar 1st Stage Bus Station in Kuvempunagar District of Greater Bangalore Metropolitan Corporation, Ward 11",3.9
60,2015 -16,6,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಕುವೆಂಪುನಗರ 2ನೇ ಹಂತ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of Kuvempunagar 2nd Stage Bus Station at Kuvempunagar, Bangalore",3.9
61,2015 -16,7,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ಗಂಗಮ್ಮಗುಡಿ ವೃತ್ತ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","The construction of the bus stand at Gangamgudi circle in Kuvempunagar district of Greater Bangalore Metropolitan Corporation, Ward No.11",3.9
62,2015 -16,8,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ವಾರ್ಡ್ ನಂ.11ರ ಕುವೆಂಪುನಗರ ವ್ಯಾಪ್ತಿಯ ರಾಮಚಂದ್ರಪುರ ಮಂಜುನಾಥ ಟೆಂಟ್ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of bus shelter near Ramchandrapur Manjunath Tent of Kuvempunagar District of Greater Bangalore Metropolitan Reserve, Ward 11",3.9
63,2015 -16,9,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ತಿಮ್ಮಸಂದ್ರ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work at Thimmasandra bus stand in Bangalore North (Apara) taluk, network hobbies",2.5
64,2015 -16,10,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬೈಯ್ಯಪ್ಪನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Biyyappanahalli bus stand area construction work",2.5
65,2015 -16,11,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಸಾತನೂರು ಕಾಲೋನಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work at Santhur Colony Bus Station in Bangalore North (Apara) Taluk, Web Hobli",2.5
66,2015 -16,12,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬಾಗಲೂರು ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work of Bangalore North (Apara) taluk, Bagulur bus stand area of ​​Web hobbies",2.5
67,2015 -16,13,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಭಾರತಿನಗರ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of Bharatinagar bus stand in Bangalore North (Apara) Taluk, Web Hobli",2.5
68,2015 -16,14,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮೈಲನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Mileahalli bus stand area construction work",2.5
69,2015 -16,15,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬಂಡಿಕೊಡಿಗೇಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","The construction work of Bandikodigahalli bus stand in Bangalore North (Apara) Taluk, Net Hobli",2.5
70,2015 -16,16,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಹೊಸಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) taluk, construction work of Hosahalli bus shelter at Web Hobli",2.5
71,2015 -16,17,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮರಳಕುಂಟೆ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Aparara) Taluk, Web haul sandalwood bus stand construction work",2.5
72,2015 -16,18,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಎಂ.ಹೊಸಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","M. Hosahalli bus stop construction work in Bangalore North (Apara) Taluk, Web Hobli",2.5
73,2015 -16,19,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮಂಚಪ್ಪನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of Manchappanahalli bus shelter in Bangalore North (Apara) Taluk, Web Hobli",2.5
74,2015 -16,20,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಪಿಳ್ಳಕಮ್ಮನಗರ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work at Pillakamnagar bus stand in Bangalore North (Apara) taluk, network hobbies",2.5
75,2015 -16,21,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಗಡೇನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work at Gaddenahalli bus stand in Bangalore North (Apara) Taluk, Web Hobli",2.5
76,2015 -16,22,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಕುದುರೆಗೆರೆ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Aparara) taluk, construction work on the horticultural bus stand",2.5
77,2015 -16,23,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಹುತ್ತನಹಳ್ಳಿ (ಅಕ್ಕಯ್ಯಮ್ಮನ ಬೆಟ್ಟ) ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Hutanahalli (Akayyammana Betta) bus stand area construction work",2.5
78,2015 -16,24,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮೀನುಕುಂಟೆ ಹೊಸರು ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Network Haul Fishermen New Bus Station Parking",2.5
79,2015 -16,25,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮುತ್ತಕದಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Muthakkahalli bus stand building works in Bangalore North (Apara) taluk, network hobli",2.5
80,2015 -16,26,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮಹದೇವ ಕೊಡಿಗೇಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Web Hobli Mahadeva Kodigehahalli bus restoration work",2.5
81,2015 -16,27,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬೆ.ಕೆ.ಪಾಳ್ಯ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) taluk, construction work of BK Palya bus stand",2.5
82,2015 -16,28,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಹೂವಿನಾಯಕನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Aparara) Taluk, Web Hobli's Huvinayakanahalli bus stand up construction work",2.5
83,2015 -16,29,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಚಾಗಲೆಟ್ಟಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work of Chagalelet bus stand in Bangalore North (Apara) taluk, network hobbies",2.5
84,2015 -16,31,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ರಜಾಕ್ ಸಾಬ್ ಪಾಳ್ಯ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) taluk, construction work of Rashik Sabb Palya Bus Station",2.5
85,2015 -16,32,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬುಡನ್ ಸಾಬ್ ಪಾಳ್ಯ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) taluk, construction work at Budan Saab Palya Bus Station",2.5
86,2015 -16,33,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಮೀಸಗಾನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) taluk, construction work of Meesaganahalli bus stand",2.5
87,2015 -16,34,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಕೋಳಿಪುರ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","The construction work of Kozhikode bus stand in Bangalore North (Apara) taluk, network hobbies",2.5
88,2015 -16,35,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಸೊಣ್ಣಪ್ಪನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction work of Sannappanahalli bus shelter in Bangalore North (Apara) Taluk, Net Hobli",2.5
89,2015 -16,36,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ತರಬನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North (Apara) Taluk, Web Hobli, Tharbanahalli bus stand area construction",2.5
90,2015 -16,37,"ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಬಿಲ್ಲಮಾರನಹಳ್ಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of the Bellamaranahalli bus stand area of ​​Bangalore North (Apara) Taluk, Web Hobli",2.5
91,2015 -16,38,Providing Outdoor Gym Equipments and other works at Bhuvaneshwari nagar park ward No.6,Providing Outdoor Gym Equipments and other works at Bhuvaneshwari nagar park ward No.6,11.0
92,2015 -16,39,Providing Outdoor Gym Equipments and other works at Kashivishwanatha layout ward No.6,Providing Outdoor Gym Equipments and other works at Kashivishwanatha layout ward No.6,11.0
93,2015 -16,40,"Providing Outdoor Gym Equipments and other works at M.S.Ramaiah North City Park, ward No.6","Providing Outdoor Gym Equipments and other works at M.S.Ramaiah North City Park, ward No.6",11.0
94,2015 -16,41,"Providing Outdoor Gym Equipments and other works at Sahakarnagar Park, ward No.7","Providing Outdoor Gym Equipments and other works at Sahakarnagar Park, ward No.7",11.0
95,2015 -16,42,"Providing Outdoor Gym Equipments and other works at Tatanagar Park, ward No.8","Providing Outdoor Gym Equipments and other works at Tatanagar Park, ward No.8",11.0
96,2015 -16,43,"Providing Outdoor Gym Equipments and other works at CQAL layout Park, ward No.8","Providing Outdoor Gym Equipments and other works at CQAL layout Park, ward No.8",11.0
97,2015 -16,44,"Providing Outdoor Gym Equipments and other works at NTI layout Park, ward No.9","Providing Outdoor Gym Equipments and other works at NTI layout Park, ward No.9",11.0
98,2015 -16,45,Providing Outdoor Gym Equipments and other works at HMT 2nd Block park (Near Anjaneya Temple) ward No.9,Providing Outdoor Gym Equipments and other works at HMT 2nd Block park (Near Anjaneya Temple) ward No.9,11.0
99,2016 -17,1,"Providing Outdoor Gym Equipments and other works at BEL 1st Block park, (Near Mahila Dakshat Samithi) nagar park ward No.9","Providing Outdoor Gym Equipments and other works at BEL 1st Block park, (Near Mahila Dakshat Samithi) nagar park ward No.9",11.0
100,2016 -17,2,"Providing Outdoor Gym Equipments and other works at BEL 6th  Block park, park ward No.9","Providing Outdoor Gym Equipments and other works at BEL 6th  Block park, park ward No.9",11.0
101,2016 -17,3,"Providing Outdoor Gym Equipments and other works at Thindlu Village near Shanimahatma Temple, ward No.9","Providing Outdoor Gym Equipments and other works at Thindlu Village near Shanimahatma Temple, ward No.9",11.0
102,2016 -17,4,"Providing Outdoor Gym Equipments and other works at Canara Bank Layout Park, ward No.9","Providing Outdoor Gym Equipments and other works at Canara Bank Layout Park, ward No.9",11.0
103,2016 -17,5,"Providing Outdoor Gym Equipments and other works at Doddabammasandra lake  Park, ward No.10","Providing Outdoor Gym Equipments and other works at Doddabammasandra lake  Park, ward No.10",11.0
104,2016 -17,6,"Providing Outdoor Gym Equipments and other works at Ramachandrapura Park, ward No.11","Providing Outdoor Gym Equipments and other works at Ramachandrapura Park, ward No.11",11.0
105,2016 -17,7,ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು ಪಂಚಾಯಿತಿ ಆವರಣದಲ್ಲಿ ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣಕ್ಕೆ,To build a library on the Bangalore North Taluk Panchayat premises,5.0
106,2016 -17,8,ಮೀನುಕುಂಟೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಚನ್ನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಸಲು,Implementing a machine wash machine in Chanahalli village to reach the Fishcante Gram Panchayat,5.0
107,2016 -17,9,ಬೆಂಗಳೂರು ಉತ್ತರ (ಅಪರ) ತಾಲ್ಲೂಕು ಮೀನುಕುಂಟೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ಬೈನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಸಲು,To install a machine for clean drinking water unit at Binnahalli village coming to the Tharukukku Fishkunte Gram Panchayat in Bangalore North (Apara),5.0
108,2016 -17,10,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದಾಸನಾಯಕನಹಳ್ಳಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Dasanayakanahalli Clean Drinking Water Unit at Bangalore North Block Taluk, Batteryanpur Assembly Constituency",3.45
109,2016 -17,11,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬೇಗೂರು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Begurur Clean Drinking Water Unit Construction Workshop at Batteryanpur Assembly Constituency, Bangalore North",3.45
110,2016 -17,12,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಉತ್ತನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ",Clean Up Drinking Water Unit at Uthanahalli Village in Battaraayanapura Assembly Constituency,3.45
111,2016 -17,13,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ತರಹುಣಸೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Cleaner Drinking Water Unit in Traunhunce Village in Bangalore North Block Taluk, Battarayanpur Assembly Constituency",3.45
112,2016 -17,14,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಚೊಕ್ಕಸಂದ್ರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit in Chokkasandra village in Battarayanpur constituency, Bangalore North Apar Taluk",3.45
113,2016 -17,15,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಭಾರತಿನಗರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit in Bharatinagar village in Bangalore North constituency, Battarayanapura assembly constituency",3.45
114,2016 -17,16,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಹುಣಸಮಾರನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ",Clean drinking water unit at Hunasamaranahalli village in Battarayanapura assembly constituency,3.45
115,2016 -17,17,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಕೋಡಲಹಟ್ಟಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean Up Drinking Water Unit at Kodalahatti Grama Niladhari in Bangalore North Apar Taluk, Battarayanapura Assembly Constituency",3.45
