Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
49,2013-14,49.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಕಾವೇರಿಪುರ ವಾರ್ಡ್ ಕೆಂಪಣ್ಣ ತೋಟ ಇಲ್ಲಿ ಕೊರೆಸಿರುವ ಬೋರ್‍ವೆಲ್ ಗೆ ಸುತ್ತಮುತ್ತಲಿನ ರಸ್ತೆಗಳಿಗೆ ಪೈಪ್‍ಲೈನ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,"The construction of a pipeline to the surrounding roads to Borewell, where the Kovirappa Ward Kempanna estate is located at Bangalore's Govindarajanagar Municipal Council.",2.50
50,2013-14,50.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ವಾರ್ಡ್ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿ, 2ನೇ ಹಂತ, 9ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ.","Agrahara Dasarahalli Ward KHB Colony, 2nd Stage, Development of Drainage on 9th Cross, Bangalore Urban Govindarajanagar Municipal Council.",2.50
51,2013-14,51.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನ ಹತ್ತಿರ ಇಲ್ಲಿ ಕೊರೆಯಿಸಿರುವ ಬೋರ್‍ವೆಲ್‍ಗೆ ಸುತ್ತ ಮುತ್ತಲಿನ ರಸ್ತೆಗಳಿಗೆ ಪೈಪ್‍ಲೈನ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,The construction of a pipeline to the surrounding boroughs near Dr Rajkumar Ward Karumariamma Temple of Bangalore Govindarajanagar Municipal Council area.,2.50
52,2013-14,52.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ತಿಗಳರ ತೋಟದ ರಸ್ತೆ ಇಲ್ಲಿ ಕೊರೆಯಿಸಿರುವ ಬೇರ್‍ವೆಲ್‍ಗೆ ಸುತ್ತ ಮುತ್ತಲಿನ ರಸ್ತೆಗಳಿಗೆ ಪೈಪ್‍ಲೈನ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.,"Nandahahalli Ward Tiger Plant Road, Bangalore Urban Govindarajanagar Municipal Area, has been commissioned to install a pipeline to the surrounding roads around the bevel.",2.50
53,2013-14,53.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಕಾವೇರಿಪುರ ವಾರ್ಡ್ ಎಸ್.ವಿಜಿನಗರ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 6ನೇ ಅಡ್ಡರಸ್ತೆ ಇಲ್ಲಿ ಮೋಟರ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು, ಮಿನಿವಾಟರ್ ಟ್ಯಾಂಕ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Bangalore City Urban Govindarajanagar Municipal Corridor Cauvery Ward S.Vijinagar 1st Main Road, 6th Cross Road, Municipal Power Supply, Minivator Tank.",2.50
54,2013-14,54.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಮೂಡಲಪಾಳ್ಯ ವಾರ್ಡ್, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಮೂಡಲಪಾಳ್ಯ ಇಲ್ಲಿ ಮೋಟಾರ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು, ಮಿನಿ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Moodalapalya Ward, 1st Main Road, Moodalapalya, Bangalore Urban Govindarajan Municipal Council Area, Mudalapalya, Motor Power Supply, Mini Water Tank.",2.50
55,2013-14,55.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಕಾವೇರಿಪುರ ವಾರ್ಡ್ ಕೆಂಪಣ್ಣನ ತೋಟ ಇಲ್ಲಿ ಮೋಟಾರ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು, ಮಿನಿ ವಾಟÀರ್ ಟ್ಯಾಂಕ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.",Bangalore City Urban Govindarajanagar Municipal Council Cauvery Ward Kempanna's Garden is a project to install motor power supply and mini-tanks.,2.50
56,2013-14,56.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ವಾರ್ಡ್ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿ 2ನೇ ಹಂತ, 1ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವÀ ಕಾಮಗಾರಿ.","Agrahara Dasarahalli Ward KHB Colony 2nd phase of Govindarajanagar Vidhan Sabha constituency Bangalore, 1st phase of development of sewage development.",2.50
57,2013-14,57.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನ ಹತ್ತಿರ ಇಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.,The Rajkumar Ward Karumariamma Temple is located near the Govindarajanagar Municipal Council of Bangalore city.,2.50
58,2013-14,58.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ತಿಗಳರ ತೋಟದ ರಸ್ತೆ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.,"Nandahalli Ward Tiger Plant Road, Bangalore Urban Govindarajanagar Municipal Council area is a pond borer.",2.50
59,2013-14,59.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ವಾರ್ಡ್ ಗುಂಡುರಾವ್ ಸ್ಲಂ ಎದುರು ಸಾಯಲ್ ಅಪಾರ್ಟ್‍ಮೆಂಟ್ ಹತ್ತಿರ ಚರಂಡಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ.,Agrahara Dasarahalli Ward Gunduravu Slum is a project to develop drainage near the Sail Apartment in Govindarajanagar constituency.,2.50
60,2013-14,60.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  2ನೇ ಮುಖ್ಯರಸ್ತೆ, 9ನೇ ಅಡ್ಡರಸ್ತೆ, ಕಾವೇರಿಪುರದಲ್ಲಿ ಕೊರೆದಿರುವ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ಅಳವಡಿಸಿ ವಿದ್ಯುತ್ತೀಕರಣ ಮತ್ತು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 2nd main road of Bangalore Govindarajanagar Municipal Council area, 9th crossroads, pump motors installed on cavity well in Kaveripura and the installation of pipes.",2.50
61,2013-14,61.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  3ನೇ ಅಡ್ಡರಸ್ತೆ, 1ನೇ ಮುಖ್ಯ ರಸ್ತೆ, ಶಿವನಗರದಲ್ಲಿ ಕೊರೆದಿರುವ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ಅಳವಡಿಸಿ ವಿದ್ಯುತ್ತೀಕರಣ ಮತ್ತು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Construction of pumps and pipes for installation of pump motors to the tube well drilled at the 3rd crossroads of the Govindarajanagar assembly constituency, 1st Main Road, Shivanagar.",2.50
62,2013-14,62.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  15ನೇ ಅಡ್ಡರಸ್ತೆ, 4ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಾವೇರಿಪುದಲ್ಲಿ ಕಾವೇರಿಪುರ ಕೊರೆದಿರುವ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ವಿದ್ಯುತ್ತೀಕರಣ ಕಾಮಗಾರಿ.","The Pump Motor Pump is to be constructed on the 15th crossroads of the Govindarajanagar Municipal Council, 4th Main Road, Bangalore, Kaveripu, which is the cavity well drained by Cauvery.",2.50
63,2013-14,63.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  9ನೇ ಕ್ರಾಸ್, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ರಾಮಮಂದಿರುವ ಹತ್ತಿರ ಕೊರೆದಿರುವ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ವಿದ್ಯುತ್ತೀಕರಣ ಕಾಮಗಾರಿ.","9th Cross, 2nd Main Road of Bangalore Govindarajanagar Municipal Council, Pump Motor Electricity Project To Pipe Well Drilled Near Rama.",2.50
64,2013-14,64.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಪೂಜಾಶ್ರೀ ಕನ್ಸ್‍ವೇಷನ್ ಹಾಲ್ ಪಕ್ಕದ ರಸ್ತೆಗೆ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಹಾಗೂ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾನ ಕಾಮಗಾರಿ. (ಹಂತ-1),RCC sewerage and cement concrete road construction work on the adjoining Poojashree Conservation Hall of the Bangalore city city Govindarajanagar constituency. (Step-1),2.50
65,2013-14,65.0,ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಪೂಜಾಶ್ರೀ ಕನ್ಸ್‍ವೇಷನ್ ಹಾಲ್ ಪಕ್ಕದ ರಸ್ತೆಗೆ ಆರ್‍ಸಿಸಿ ಚರಂಡಿ ಹಾಗೂ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾನ ಕಾಮಗಾರಿ. (ಹಂತ-2),RCC sewerage and cement concrete road construction work on the adjoining Poojashree Conservation Hall of the Bangalore city city Govindarajanagar constituency. (Stage -2),2.50
66,2013-14,66.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  2ನೇ ಮುಖ್ಯರಸ್ತೆ, 9ನೇ ಕ್ರಾಸ್, ಕಾವೇರಿಪುರದಲ್ಲಿ ಕೊರೆದಿರುವ ಕೊಳವಡ ಬಾವಿ ಕೊರೆದು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 2nd Main Road of Bangalore Govindarajanagar Municipal Council area, 9th Cross, Cauvery water was set up in Kaveri and the construction of pipes.",2.50
67,2013-14,67.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  3ನೇ ಕ್ರಾಸ್, 1ನೇ ಮುಖ್ಯ ರಸ್ತ್ತೆ, ಶಿವನಗರದಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆದು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 3rd Cross of the Govindarajanagar Municipal Assembly Constituency, 1st Main Rusten, is the construction of the pipes and the pipes in Shivanagar.",2.50
68,2013-14,68.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  15ನೇ ಕ್ರಾಸ್, 4ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಾವೇರಿಯಪ್ಪ ಕೊಳವೆ ಬಾವಿ ಕೊರೆದು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 15th Cross of the Govindarajanagar Municipal Council, Bangalore 4th Main Road, the Kaveriyappa Pipe Wells and the installation of pipes.",2.50
69,2013-14,69.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  9ನೇ ಕ್ರಾಸ್, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ರಾಮಮಂದಿರ ಹತ್ತಿರ ಕೊಳವೆ ಬಾವಿ ಕೊರೆದು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The 9th Cross, 2nd Main Road, Bangalore Urban Govindarajanagar Municipal Council, 2th Main Road, The construction of pipes near the Ram Mandir and the pipes.",2.50
70,2013-14,70.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ ನಂ.106, ಇಂಡಸ್ಟ್ರೀಯಲ್ ಎಸ್ಟೇಟ್, ಸೀತಾ ಐಸ್ ಕ್ರೀಂ ಫ್ಯಾಕ್ಟರಿಯ ಹತ್ತಿರ ಕೊಳವೆ ಬಾವಿ ಕೊರೆದು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Bangalore Rajkumar Ward No.106, Industrial Estate, Situated near the Sita Ice Cream Factory in Govindarajanagar constituency area.",2.50
71,2013-14,71.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ ನಂ.106, ಇಂಡಸ್ಟ್ರೀಯಲ್ ಎಸ್ಟೇಟ್, ಸೀತಾ ಐಸ್ ಕ್ರೀಂ ಫ್ಯಾಕ್ಟರಿಯ ಹತ್ತಿರ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ಅಳವಡಿಸಿ ವಿದ್ಯುತ್ತೀಕರಣ ಮತ್ತು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The construction of the pump motor to the tube well near the Sita Ice Cream Factory, Dr Rajkumar Ward No.106, Bangalore Urban Govindarajan Municipal Council Area,",2.50
72,2013-14,72.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಸಿ.ಜಿ ಇಂಡಸ್ಟ್ರೀಯಲ್ ಏರಿಯದಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ಅಳವಡಿಸಿ ವಿದ್ಯುತ್ತೀಕರಣ ಮತ್ತು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Designed to install pump motor to the pipe well at the KGG Industrial Area, 1st Rajkumar Road, 1st Rajkumar Ward, Bangalore Urban Govindarajanagar Municipal Council Area.",2.50
73,2013-14,73.0,"ಬೆಂಗಳೂರು ನಗರ ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ  ಡಾ.ರಾಜ್‍ಕುಮಾರ್ ವಾರ್ಡ್ 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಸಿ.ಜಿ ಇಂಡಸ್ಟ್ರೀಯಲ್ ಏರಿಯದಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್ ಅಳವಡಿಸಿ ವಿದ್ಯುತ್ತೀಕರಣ ಮತ್ತು ಪೈಪುಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Designed to install pump motor to the pipe well at the KGG Industrial Area, 1st Rajkumar Road, 1st Rajkumar Ward, Bangalore Urban Govindarajanagar Municipal Council Area.",2.50
74,2013-14,74.0,"ಭರತ್.ಸಿ ಬಿನ್ ಚಿಕ್ಕವೀರಪ್ಪ ನಂ.42, 1ನೇ ಮುಖ್ಯರಸ್ತೆ ಸುಬ್ಬಣ್ಣ ಗಾರ್ಡನ್ ಇವರಿಗೆ ಶಾಸಕರ ಪ್ರದೇಶಾಭಿವೃದ್ಧಿ ನಿಧಿಯಿಂದ ಹಣ ಬಿಡುಗಡೆ ಮಾಡುವ ಬಗ್ಗೆ.ರೂ.60,000-00",Bharath C.Cin Chaveveerappa No.42 and 1st Main Road Subbanna Gordon to release funds from MLA's Area Development Fund.,0.60
75,2013-14,75.0,"ಕು.ಪ್ರತಿಮಾ.ಎನ್ ಬಿನ್ ಜಿ.ನಾರಾಯಣ ರವರಿಗೆ ತ್ರಿಚಕ್ರದ ವಾಹನವನ್ನು ಶಾಕರ ಪ್ರದೇಶಭಿವೃದ್ಧಿ ನಿಧಿನಿಂದ ನಂ ಬಿಡುಗಡೆ ಮಾಡುವ ಬಗ್ಗೆ ರೂ.73,000-00","Rs.73,000-00 for releasing a three-wheeler vehicle from Shakara Area Development Fund to K. Primaya N. Bin G. Narayan",0.73
76,2013-14,76.0,"ಗೋವಿಂದರಾಜು.ಎನ್ ಬಿನ್ ನಂಜಪ್ಪ ನಂ.211, 2ನೇ ಅಡ್ಡರಸ್ತೆ, 7ನೇ ಮುಖ್ಯರಸ್ತೆ, ಪಂಚಶೀಲನಗರ ಮೂಡಲಪಾಳ್ಯ ಇವರು ಅಂಗವಿಕಲರಾಗಿದ್ದು, ಶಾಸಕರ ಪ್ರದೇಶಾಭಿವೃದ್ಧಿ ನಿಧಿಯಿಂದ ತ್ರಿಚಕ್ರ ವಾಹನ. ರೂ.58,000-00","Govindaraju N. Bin Nanjappa No.211, 2nd Cross, 7th Main Road, Panchachilan Moodalapalya are disabled and three-wheeled vehicle from MLA's Area Development Fund. Rs.58,000-00",0.58
77,2013-14,77.0,"ಆರ್.ಮಹಾಲಿಂಗಯ್ಯ ನಂ.153/1(202) 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಹೆಚ್‍ವಿಆರ್ ಬಡಾವಣೆ ಮಾಗಡಿ ಮುಖ್ಯರಸ್ತೆ ಇವರು ಅಂಗವಿಕಲರಾಗಿದ್ದು ಶಾಸಕರ ಅನುದಾನದಿಂದ ತ್ರಿಚಕ್ರ ವಾಹನ ಬಿಡುಗಡೆ ಮಾಡಲು. ರೂ.74,000-00","R. Mahalingaiah No.153 / 1 (202) 2th Main Road, HVR Layout Magadi Main Road is disabled by the MLAs to release a three-wheeler vehicle. Rs.74,000-00",0.74
78,2013-14,78.0,"Improvements of drain  in ward-106 at 12th 'c' main, Rajajinagara 6th Block.","Improvements of drain  in ward-106 at 12th 'c' main, Rajajinagara 6th Block.",25.00 
79,2014-15,1.0,"Improvements of Drain in Ward No.106, at 12th 'C' main, Rajajingar 6th Block.","Improvements of Drain in Ward No.106, at 12th 'C' main, Rajajingar 6th Block.",25.00
80,2014-15,2.0,"ಪ್ರಶಾಂತ ನಗರ, ಕೆಂಪೇಗೌಡ ಉದ್ಯಾನವನದ ಹತ್ತಿರ ಪೈಪ್ ಲೈನ್ ಮತ್ತು ವಿದ್ಯುತ್ ಸಂಪರ್ಕ (ಕಿರು ನೀರು ಸರಬರಾಜು)","Serene City, Near Pipe Line and Kempegowda Park (Short Water Supply)",2.50
81,2014-15,3.0,"ಪ್ರಶಾಂತ ನಗರ, ಕೆಂಪೇಗೌಡ ಉದ್ಯಾನವನದ ಹತ್ತಿರ ಕೊಳವೆ ಬಾವಿ ಕೊರೆದು ಮೋಟಾರ್ ಅಳವಡಿಸುವುದು.","A quiet city, near the Kempegowda park is a tube well dug and motor installed.",2.50
82,2014-15,4.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನ ಸುತ್ತ ತಂತಿಬೇಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-1,Step-1 to develop around the park at a parked area within Ward No.104,2.50
83,2014-15,5.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನ ಸುತ್ತ ತಂತಿಬೇಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-2,Workshops to be constructed around Sthutnagar Nagar under Ward No.104,2.50
84,2014-15,6.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನ ಸುತ್ತ ತಂತಿಬೇಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-3,Step-3 to develop around the park at the park at Ward No No.44,2.50
85,2014-15,7.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನ ಸುತ್ತ ತಂತಿಬೇಲಿ ಅಭಿವೃದ್ಧಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-4,Work around the sanctuary park in Ward No.104,2.50
86,2014-15,8.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನಲ್ಲಿ Uಜಿಬೋ ಅಳಪಡಿಸುವುದು ಹಂತ-1,"U Joe Deletion Step at Sthutnagar Park, Ward No.104",2.50
87,2014-15,9.0,ವಾರ್ಡ್ ನಂ.104ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಪ್ರಶಾಂತನಗರ ಪಾರ್ಕ್‍ನಲ್ಲಿ Uಜಿಬೋ ಅಳಪಡಿಸುವುದು ಹಂತ-2,"U Joe Deletion Step 2 at Sacramento Park, located within Ward No.104",2.50
88,2014-15,10.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-1","Agrahara Dasarahalli KHB Colony, 2nd Stage, Vivekananda Park, Development Step-1",2.50
89,2014-15,11.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-2","Agrahara Dasarahalli KHB Colony, 2nd Stage, Vivekananda Park Developing Stage -2",2.50
90,2014-15,12.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-3","Agrahara Dasarahalli KHB Colony, 2nd Stage, Vivekananda Park Development Step-3",2.50
91,2014-15,13.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-4","Agrahara Dasarahalli KHB Colony, 2nd Phase, Vivekananda Park Developing Stage 4",2.50
92,2014-15,14.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-5","Agrahara Dasarahalli KHB Colony, 2nd Stage, Vivekananda Park Developing Stage 5",2.50
